# File: GCAMFAOSTAT_NManure.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Title: FAO manure applied to soils N content by country_year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# Description:  Data was processed to include missing livestock types (with 0 values), calculate livestock totals (if not already present), use share based backcasting for successor countries with missing values, removing general areas and keeping individual countries to avoid duplicate values. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data source: FAOSTAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date of CSV last update: 2026-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Column types: ccciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCAM_region_ID,iso,FAO_country,item_code,item,element_code,element,unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
6,nzl,New Zealand,72381,Manure applied to soils (N content),1049,"Swine, market",kg,2909343.33,3042991.7,3400245.524,3424326.111,3178229.166,2960269.888,2675253.387,2726219.895,2456388.59,2565303.867,2451465.941,2117267.338,2112176.013,2049517.659,1874916.755,1921315.719,2152653.594,2091699.746,1968402.7,1926819.853,1865453.195,1801143.6,1812826.569,1937082.4,2017274.085,1930939.076,1888903.47,1835708.676,1825836.745,1752001.447,1807957.186,1825011.125,1753852.434,1876581.312,1913130.539,1882058.813,1806261.558,1556826.621,1637422.239,1636831.876,1573512.138,1518142.323,1674539.635,1725102.21,1515700.973,1578004.222,1627585.818,1440813.675,1432797.17,1487510.04,1450552.442,1392470.509,1321542.637,1273812.027,1190934.857,1130154.123,1215614.685,1274167.133,1136044.434,1041049.291,1104009.485,1221966.634,1108798.97
6,nzl,New Zealand,72381,Manure applied to soils (N content),1177,Llamas,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,nzl,New Zealand,72381,Manure applied to soils (N content),961,"Cattle, non-dairy",kg,14689964.8,15056865.86,15264652.23,15237418.72,15509848.08,16683044.93,18262471.09,19560644.81,20490567.84,20998143.9,18316434.02,21085060.86,22233528.36,23645306.19,23515418.57,22704046.17,21889639.52,20806003.62,19579731.68,18986747.66,18746914.61,18209773.25,16997303.44,17215581.24,17480794.07,18397809.31,17717576.61,17872726.93,16934123.92,17271823.92,17751158.31,17630949.09,17886825,19164919.95,19900962.8,18853614.4,18758401.2,17581122.9,18219373.6,18464127.16,18618558.75,19206775.12,18862730.17,17875679.88,17577259.35,17792499.64,17845672.29,17456419.21,17413617.66,16858742.33,16926552.91,16814584.64,16837967.6,16886200.24,16183869.17,16096148.93,16592758.74,16574481.66,17154369.27,17060980.53,17384901.18,16679100.07,15979217.88
6,nzl,New Zealand,72381,Manure applied to soils (N content),1126,Camels,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,nzl,New Zealand,72381,Manure applied to soils (N content),1107,Asses,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,nzl,New Zealand,72381,Manure applied to soils (N content),1051,"Swine, breeding",kg,1127615.936,1179415.952,1317881.942,1327215.201,1231831.877,1147354.273,1036886.338,1056640.159,952057.7686,994271.6249,950149.8269,820619.6791,818646.3616,794360.9642,726688.3867,744671.8989,834334.8384,810710.0809,762922.0757,746805.2152,723020.459,698095.0668,702623.2027,750782.8178,781863.8598,748401.7616,732109.4187,711491.949,707665.743,679048.3373,700735.9059,707345.7456,679765.7509,727333.5429,741499.4512,729456.5366,700078.7069,603401.6299,634639.2298,634410.4144,609868.675,588408.2014,649025.3514,668622.6142,587461.9724,611609.7364,630826.7871,558436.828,555329.756,576535.6081,562211.4215,539699.7734,512209.2404,493709.6032,461587.7094,438030.0482,471153.2243,493847.2366,440313.0407,403494.4102,427896.7958,473615.1402,429753.1251
9,nic,Nicaragua,72381,Manure applied to soils (N content),1126,Camels,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,nic,Nicaragua,72381,Manure applied to soils (N content),1068,Ducks,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,nic,Nicaragua,72381,Manure applied to soils (N content),1079,Turkeys,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,nic,Nicaragua,72381,Manure applied to soils (N content),946,Buffalo,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,nic,Nicaragua,72381,Manure applied to soils (N content),976,Sheep,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,nic,Nicaragua,72381,Manure applied to soils (N content),1760,Camels and Llamas total,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,nic,Nicaragua,72381,Manure applied to soils (N content),1177,Llamas,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,nic,Nicaragua,72381,Manure applied to soils (N content),1110,Mules and hinnies,kg,8730.8,9167.34,9522.46529,9603.88,9603.88,9603.88,9603.88,9603.88,9603.88,9385.61,9167.34,8949.07,8839.935,8730.8,9522.46529,9603.88,9603.88,9647.534,9691.188,9713.015,9713.015,9756.669,9800.323,9822.15,9843.977,9865.804,9887.631,9822.15,9822.15,9843.977,9865.804,9887.631,9909.458,9931.285,9953.112,9953.112,9974.939,9953.112,9974.939,9974.939,10040.42,10149.555,10258.69,10476.96,10476.96,10476.96,10476.96,10476.96,10476.96,10498.787,10498.787,10476.96,10476.96,10498.787,10512.53801,10524.9794,10534.58328,10540.69484,10544.6237,10569.28821,10573.21707,10580.63825,10587.84116
9,nic,Nicaragua,72381,Manure applied to soils (N content),961,"Cattle, non-dairy",kg,502244.964,524848.392,550898.442,581356.962,613338.408,658665.495,688923.63,734891.949,779778.189,828030.897,742226.04,745432.2,783505.35,851276.7593,874285.7666,905122.2127,930378.3373,904137.12,831628.6093,829676.8594,851057.9389,873468.1958,767875.32,855260.4131,863741.5079,759459.15,672091.29,781501.5,1039998.15,1202310,919767.15,1037994.3,1178263.8,1188283.05,987898.05,937801.8,1027975.05,975874.95,970745.094,993508.83,1001925,1013547.33,1070055.9,1021963.5,1046009.7,1078071.3,1063242.81,1048013.55,1052422.02,1069294.437,1259220.943,1328044.774,1436465.884,1553950.808,1676484.232,1648280.444,1691733.53,1652375.512,1695538.841,1689290.837,1752289.476,1786011.066,1819406.428
9,nic,Nicaragua,72381,Manure applied to soils (N content),960,"Cattle, dairy",kg,9573933.365,10005473.8,10245605.17,10210803.52,10057676.27,9939350.669,10468335.72,11164368.68,12090092.52,12688680.86,12180576.8,11832560.32,11832560.32,11772527.48,13101776.42,13971817.62,15549376.33,18305666.85,15660741.6,6960329.6,6960329.6,6960329.6,6960329.6,7308346.08,7447552.672,7482354.32,7238742.784,6960329.6,7134337.84,6960329.6,7134337.84,7308346.08,8004379.04,8178387.28,8178387.28,9048428.48,9918469.68,10440494.4,26595419.4,27702111.81,27841318.4,28572153.01,28885367.84,29581400.8,30973466.72,31669499.68,32957160.66,34279623.28,35636887.55,35911820.57,34607385.2,34801648,34108573.18,32750786.88,31447047.55,32768814.14,28104836.48,33931606.8,34105615.04,36089308.98,34708832,34967930.27,35255357.08
9,nic,Nicaragua,72381,Manure applied to soils (N content),1759,Mules and Asses,kg,10149.555,10586.095,10990.54931,11131.77,11153.597,11175.424,11197.251,11219.078,11240.905,11088.116,10913.5,10738.884,10586.095,10433.306,10990.54931,11131.77,11131.77,11219.078,11306.386,11350.04,11371.867,11415.521,11481.002,11524.656,11546.483,11590.137,11633.791,11568.31,11568.31,11590.137,11633.791,11677.445,11721.099,11742.926,11786.58,11786.58,11830.234,11808.407,11830.234,11852.061,11939.369,12070.331,12201.293,12441.39,12441.39,12441.39,12441.39,12441.39,12441.39,12485.044,12485.044,12441.39,12441.39,12474.1305,12496.61231,12516.69315,12533.49994,12545.28652,12554.23559,12577.80875,12583.70204,12594.83381,12605.52904
9,nic,Nicaragua,72381,Manure applied to soils (N content),1755,All Animals,kg,15888505.8,16670221.36,17283833.58,17626490.21,17873394.64,18192971.35,19177559.32,20350842.36,21749871.05,22880758.62,22445322.97,21543761.35,21768660.57,21979009.98,24128998.73,25400609.12,27284275.86,30323930.73,27748573.79,17490104.86,16845184.82,16536623.7,16716912.17,19990854.01,20157451.51,20170649.8,19844306.16,18944594.05,18319931.14,16905810.59,16252974.06,16190262.18,17068456.56,15970125.72,16741220.9,17132032.93,18507782.49,19347059.9,35577382.24,37738851.47,38366478.46,39335692.97,40091601.07,40832785.66,42566395.69,43429119.02,44720911.39,46030202.47,47544875.1,48024013.76,46247938.57,47756683.34,47374107.09,47019595.14,46734482.74,48568024.09,44084271.69,50007188.19,50349959.35,52324588.27,51453295.49,52077947.89,52730389.45
9,nic,Nicaragua,72381,Manure applied to soils (N content),1016,Goats,kg,975.0975,975.0975,975.0975,975.0975,975.0975,990.099,1020.102,1050.105,1065.1065,1050.105,1020.102,990.099,960.096,930.093,900.09,930.093,960.096,960.096,975.0975,960.096,930.093,930.093,945.0945,960.096,960.096,975.0975,975.0975,945.0945,945.0945,930.093,930.093,915.0915,825.0825,945.0945,945.0945,960.096,960.096,960.096,960.096,975.0975,990.099,1005.1005,1020.102,1050.105,1065.1065,1065.1065,1065.1065,1065.1065,1065.1065,1110.111,1125.1125,1125.1125,1110.111,1117.61175,1136.51364,1150.765065,1161.266115,1170.867075,1180.61805,1194.1194,1200.72006,1209.870975,1200.870075
9,nic,Nicaragua,72381,Manure applied to soils (N content),1052,"Chickens, layers",kg,323405.622,336216.8592,349965.504,364026.618,378712.6704,394336.1304,410272.0596,426832.9272,444331.2024,447143.4252,468703.8,484327.26,499325.7816,556195.176,737427.312,887412.528,768674.232,1046771.82,906160.68,921784.14,874913.76,937407.6,968654.52,968654.52,968654.52,968654.52,968654.52,937407.6,874913.76,874913.76,906160.68,906160.68,921784.14,937407.6,937407.6,999901.44,999901.44,1046771.82,656185.32,765549.54,781173,859290.3,859290.3,859290.3,781173,812419.92,828043.38,834292.764,896786.604,937407.6,999901.44,1062395.28,1187382.96,1249876.8,1342680.152,1718580.6,1499852.16,1424547.083,1437670.789,1472354.87,1492977.838,1515163.151,1537348.464
9,nic,Nicaragua,72381,Manure applied to soils (N content),2029,Poultry birds total,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,nic,Nicaragua,72381,Manure applied to soils (N content),1757,Cattle total,kg,10076178.33,10530322.19,10796503.61,10792160.48,10671014.68,10598016.16,11157259.35,11899260.63,12869870.71,13516711.76,12922802.84,12577992.52,12616065.67,12623804.24,13976062.19,14876939.83,16479754.67,19209803.97,16492370.21,7790006.459,7811387.539,7833797.796,7728204.92,8163606.493,8311294.18,8241813.47,7910834.074,7741831.1,8174335.99,8162639.6,8054104.99,8346340.38,9182642.84,9366670.33,9166285.33,9986230.28,10946444.73,11416369.35,27566164.49,28695620.64,28843243.4,29585700.34,29955423.74,30603364.3,32019476.42,32747570.98,34020403.47,35327636.83,36689309.57,36981115.01,35866606.14,36129692.77,35545039.06,34304737.69,33123531.78,34417094.58,29796570.01,35583982.31,35801153.88,37778599.82,36461121.48,36753941.34,37074763.51
9,nic,Nicaragua,72381,Manure applied to soils (N content),1048,Swine total,kg,5213996.953,5517939.541,5838433.186,6158982.092,6497463.612,6855286.932,7232452.053,7630340.533,8050333.928,8492432.239,8618637.491,8013031.884,8151187.606,8289343.327,8980121.938,9256433.382,9532744.827,9809056.27,10016289.85,8289343.327,7598564.717,7184097.551,7460408.994,10279131.11,10298818.31,10361679.16,10347310.96,9670900.549,8980121.938,7529486.855,6907786.106,6175560.779,5940696.051,4559138.83,5415704.308,5056499.429,5318995.302,5526228.885,5567675.601,5871618.19,5968327.196,6189376.351,6382794.362,6368978.79,6396609.934,6520950.084,6534765.656,6534765.656,6562396.801,6631474.661,5781609.738,6838708.245,6894854.73,7529445.409,8222448.327,8481877.141,8556122.027,8595302.99,8596518.76,8377403.785,8698007.954,8893208.174,9088422.209
9,nic,Nicaragua,72381,Manure applied to soils (N content),1759,Mules and Asses total,kg,10149.555,10586.095,10990.54931,11131.77,11153.597,11175.424,11197.251,11219.078,11240.905,11088.116,10913.5,10738.884,10586.095,10433.306,10990.54931,11131.77,11131.77,11219.078,11306.386,11350.04,11371.867,11415.521,11481.002,11524.656,11546.483,11590.137,11633.791,11568.31,11568.31,11590.137,11633.791,11677.445,11721.099,11742.926,11786.58,11786.58,11830.234,11808.407,11830.234,11852.061,11939.369,12070.331,12201.293,12441.39,12441.39,12441.39,12441.39,12441.39,12441.39,12485.044,12485.044,12441.39,12441.39,12474.1305,12496.61231,12516.69315,12533.49994,12545.28652,12554.23559,12577.80875,12583.70204,12594.83381,12605.52904
9,nic,Nicaragua,72381,Manure applied to soils (N content),1107,Asses,kg,1418.755,1418.755,1468.08402,1527.89,1549.717,1571.544,1593.371,1615.198,1637.025,1702.506,1746.16,1789.814,1746.16,1702.506,1468.08402,1527.89,1527.89,1571.544,1615.198,1637.025,1658.852,1658.852,1680.679,1702.506,1702.506,1724.333,1746.16,1746.16,1746.16,1746.16,1767.987,1789.814,1811.641,1811.641,1833.468,1833.468,1855.295,1855.295,1855.295,1877.122,1898.949,1920.776,1942.603,1964.43,1964.43,1964.43,1964.43,1964.43,1964.43,1986.257,1986.257,1964.43,1964.43,1975.3435,1984.0743,1991.71375,1998.91666,2004.59168,2009.61189,2008.52054,2010.48497,2014.19556,2017.68788
9,nic,Nicaragua,72381,Manure applied to soils (N content),1051,"Swine, breeding",kg,214120.827,226602.6982,239764.264,252928.0993,266828.3649,281522.9315,297011.7989,313351.7031,330599.3796,348754.8287,353937.642,329067.5136,334741.0915,340414.6693,368782.5584,380129.714,391476.8697,402824.0253,411334.392,340414.6693,312046.7802,295026.0467,306373.2023,422128.3738,422936.8587,425518.3366,424928.2845,397150.4475,368782.5584,309209.9913,283678.8911,253608.9286,243963.8463,187228.0681,222404.2506,207652.9483,218432.7461,226943.1128,228645.1862,241127.0574,245098.5619,254176.2864,262119.2953,261551.9376,262686.6531,267792.8732,268360.2309,268360.2309,269494.9465,272331.7354,237430.7215,280842.1022,283147.8442,309208.2892,337667.5229,348321.3673,351370.348,352979.3747,353029.3022,344031.0078,357197.1125,365213.3106,373230.076
9,nic,Nicaragua,72381,Manure applied to soils (N content),1049,"Swine, market",kg,4999876.126,5291336.843,5598668.922,5906053.993,6230635.247,6573764,6935440.254,7316988.83,7719734.548,8143677.41,8264699.849,7683964.37,7816446.514,7948928.658,8611339.38,8876303.668,9141267.957,9406232.245,9604955.462,7948928.658,7286517.937,6889071.504,7154035.792,9857002.741,9875881.447,9936160.823,9922382.68,9273750.101,8611339.38,7220276.864,6624107.215,5921951.85,5696732.205,4371910.762,5193300.057,4848846.481,5100562.556,5299285.772,5339030.415,5630491.133,5723228.634,5935200.065,6120675.067,6107426.852,6133923.281,6253157.211,6266405.425,6266405.425,6292901.854,6359142.926,5544179.016,6557866.143,6611706.886,7220237.12,7884780.804,8133555.774,8204751.679,8242323.615,8243489.458,8033372.777,8340810.841,8527994.863,8715192.133
9,nic,Nicaragua,72381,Manure applied to soils (N content),1054,Chickens total,kg,521671.14,542865.6972,567093.492,593310.42,622457.6994,657572.3784,699706.1826,729051.6132,735441.9894,775559.9862,804036.6,851097.51,897952.6476,958594.536,1061023.464,1151277.525,1151791.956,1183000.77,1115743.68,1288554.39,1315038.06,1398490.2,1408778.82,1429737.12,1429737.12,1450695.42,1471653.72,1419448.5,1053059.31,1101263.4,1178618.58,1555867.98,1833470.19,1932926.85,2048197.5,1978654.05,2131649.64,2293790.67,2332849.32,3060483.39,3442877.1,3447640.35,3636265.05,3741056.55,4029709.5,4039998.12,4045142.43,4047200.154,4172568.894,4290735.6,4478979.24,4667222.88,4813168.86,5064287.4,5267331.41,5547871.593,5610403.539,5706746.939,5831159.218,6047342.177,6172966.228,6309583.859,6445991.907
9,nic,Nicaragua,72381,Manure applied to soils (N content),1053,"Chickens, broilers",kg,198265.518,206648.838,217127.988,229283.802,243745.029,263236.248,289434.123,302218.686,291110.787,328416.561,335332.8,366770.25,398626.866,402399.36,323596.152,263864.997,383117.724,136228.95,209583,366770.25,440124.3,461082.6,440124.3,461082.6,461082.6,482040.9,502999.2,482040.9,178145.55,226349.64,272457.9,649707.3,911686.05,995519.25,1110789.9,978752.61,1131748.2,1247018.85,1676664,2294933.85,2661704.1,2588350.05,2776974.75,2881766.25,3248536.5,3227578.2,3217099.05,3212907.39,3275782.29,3353328,3479077.8,3604827.6,3625785.9,3814410.6,3924651.258,3829290.993,4110551.379,4282199.856,4393488.429,4574987.307,4679988.39,4794420.708,4908643.443
9,nic,Nicaragua,72381,Manure applied to soils (N content),2029,Poultry Birds total,kg,521671.14,542865.6972,567093.492,593310.42,622457.6994,657572.3784,699706.1826,729051.6132,735441.9894,775559.9862,804036.6,851097.51,897952.6476,958594.536,1061023.464,1151277.525,1151791.956,1183000.77,1115743.68,1288554.39,1315038.06,1398490.2,1408778.82,1429737.12,1429737.12,1450695.42,1471653.72,1419448.5,1053059.31,1101263.4,1178618.58,1555867.98,1833470.19,1932926.85,2048197.5,1978654.05,2131649.64,2293790.67,2332849.32,3060483.39,3442877.1,3447640.35,3636265.05,3741056.55,4029709.5,4039998.12,4045142.43,4047200.154,4172568.894,4290735.6,4478979.24,4667222.88,4813168.86,5064287.4,5267331.41,5547871.593,5610403.539,5706746.939,5831159.218,6047342.177,6172966.228,6309583.859,6445991.907
9,nic,Nicaragua,72381,Manure applied to soils (N content),1749,Sheep and Goats total,kg,975.0975,975.0975,975.0975,975.0975,975.0975,990.099,1020.102,1050.105,1065.1065,1050.105,1020.102,990.099,960.096,930.093,900.09,930.093,960.096,960.096,975.0975,960.096,930.093,930.093,945.0945,960.096,960.096,975.0975,975.0975,945.0945,945.0945,930.093,930.093,915.0915,825.0825,945.0945,945.0945,960.096,960.096,960.096,960.096,975.0975,990.099,1005.1005,1020.102,1050.105,1065.1065,1065.1065,1065.1065,1065.1065,1065.1065,1110.111,1125.1125,1125.1125,1110.111,1117.61175,1136.51364,1150.765065,1161.266115,1170.867075,1180.61805,1194.1194,1200.72006,1209.870975,1200.870075
9,nic,Nicaragua,72381,Manure applied to soils (N content),1096,Horses,kg,65534.728,67532.738,69837.64234,69930.35,70329.952,69930.35,75924.38,79920.4,81918.41,83916.42,87912.44,89910.45,91908.46,95904.48,99900.5,103896.52,107892.54,109890.55,111888.56,109890.55,107892.54,107892.54,107093.336,105894.53,105095.326,103896.52,101898.51,99900.5,99900.5,99900.5,99900.5,99900.5,99101.296,98701.694,98302.092,97902.49,97902.49,97902.49,97902.49,98302.092,99101.296,99900.5,103896.52,105894.53,107093.336,107093.336,107093.336,107093.336,107093.336,107093.336,107133.2962,107492.938,107492.938,107532.8982,107538.093,107513.3177,107481.3495,107439.7909,107392.6379,107470.5603,107415.4152,107409.8208,107405.4252
5,ner,Niger,72381,Manure applied to soils (N content),1051,"Swine, breeding",kg,5045.78943,8409.64905,9530.93559,9811.257225,10371.9005,10652.22213,11212.8654,11773.50867,12334.15194,12894.79521,14576.72502,14016.08175,14016.08175,14016.08175,14576.72502,15137.36829,15754.07589,16258.65483,16819.2981,17379.94137,17716.32733,17940.58464,18501.22791,19622.51445,20183.15772,20407.41503,20519.54368,20631.67234,20631.67234,20968.0583,21136.25128,21360.50859,21584.7659,21584.7659,21584.7659,21584.7659,21584.7659,21865.08753,21865.08753,21865.08753,21865.08753,22145.40917,22145.40917,22145.40917,22145.40917,22145.40917,22425.7308,22425.7308,22425.7308,22425.7308,22986.37407,23547.01734,23827.33898,23827.33898,23809.95903,23806.03453,23816.12611,23841.35506,23874.43301,24061.68786,24132.32891,24199.04546,24266.32266
5,ner,Niger,72381,Manure applied to soils (N content),1048,Swine total,kg,127435.3069,212392.1783,240711.1354,247790.8746,261950.3532,269030.0925,283189.571,297349.0496,311508.5281,325668.0067,368146.4423,353986.9639,353986.9639,353986.9639,368146.4423,382305.9209,397881.3473,410624.878,424784.3566,438943.8351,447439.5222,453103.3136,467262.7922,495581.7494,509741.2279,515405.0193,518236.915,521068.8107,521068.8107,529564.4978,533812.3414,539476.1328,545139.9243,545139.9243,545139.9243,545139.9243,545139.9243,552219.6635,552219.6635,552219.6635,552219.6635,559299.4028,559299.4028,559299.4028,559299.4028,559299.4028,566379.1421,566379.1421,566379.1421,566379.1421,580538.6207,594698.0991,601777.8385,601777.8385,601338.8946,601239.7782,601494.6489,602131.8255,602967.2346,607696.5005,609480.5948,611165.5728,612864.7102
5,ner,Niger,72381,Manure applied to soils (N content),976,Sheep,kg,450001.8023,529413.885,575449.875,644503.86,713557.845,805629.825,874683.81,966755.79,1035809.775,1121890.171,1156336.6,1191423.16,1170973.283,920050.4367,932596.6251,1018746.765,1106786.683,1148710.278,1199018.869,1246392.664,1336528.601,1389771.755,1445530.316,967572.6986,870858.6796,1100554.561,1139074.025,1178941.653,1220204.631,1262911.759,1307113.675,1352862.63,1400212.948,1449220.331,1500068.693,1552441.077,1606776.435,1663013.54,1721219.144,1781461.841,1843812.985,1908346.466,1975138.473,2044268.417,2115817.783,2189871.507,2266516.827,2345844.894,2427949.391,2228155.266,2306140.694,2386855.595,2470395.495,2556859.371,2646349.422,2738971.762,2834835.727,2934054.794,3036746.817,3143033.099,3253039.32,3366895.53,3254322.573
5,ner,Niger,72381,Manure applied to soils (N content),1079,Turkeys,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ner,Niger,72381,Manure applied to soils (N content),1757,Cattle total,kg,4213163.322,4340086.29,4390629.067,4689407.467,4829060.468,5086197.122,5208103.548,5336374.99,4950589.542,4822318.1,4772152.675,4652770.061,3719873.672,4103237.505,4433141.204,4740710.061,4977717.257,5074516.055,5316653.271,5647917.446,6132166.243,6546435.503,6945027.546,4755173.92,3894693.39,3646618.345,3921321.534,4342712.707,4606097.078,4798330.931,5115552.61,5307756.092,5803320.799,6035611.147,6413377.412,6815664.804,7140834.384,7585221.812,7844386.9,8497156.959,9161775.496,9611324.222,10074187.93,10778797.22,10906525.81,10413191.11,10875546.05,11528081.56,12219763.8,11890254.88,12603665.28,13359887.24,14849173.53,15658904.33,15911841.97,16866549.81,17878541.97,18951253.96,20088329.23,21293630.79,22652879.83,22151334.9,22689267.58
5,ner,Niger,72381,Manure applied to soils (N content),1749,Sheep and Goats total,kg,1932150.002,2089569.885,2195611.875,2309670.36,2513737.845,2643313.575,2757372.06,2895948.69,3136019.775,3455980.157,3554614.104,3642217.915,2843737.743,2833226.235,3031332.578,3331441.011,3650944.773,3755110.792,3871941.135,3986225.52,4105537.574,4213631.913,4354584.592,2916537.876,2332388.218,2700962.286,2803498.251,2909942.836,3020445.837,3135162.565,3254254.37,3377889.012,3506240.53,3639488.836,3777948.058,3921435.653,4070530.686,4225318.045,4386015.697,4552850.352,4726056.881,4905880.189,5092573.485,5286400.998,5487635.631,5696562.141,5913475.086,6138681.34,6372499.307,6045295.642,6275966.637,6515474.516,6764159.328,7022373.578,7290484.389,7568872.104,7857931.686,8158074.544,8469727.861,8793333.373,9129351.592,9478260.305,9133648.347
5,ner,Niger,72381,Manure applied to soils (N content),1110,Mules and hinnies,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ner,Niger,72381,Manure applied to soils (N content),1177,Llamas,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ner,Niger,72381,Manure applied to soils (N content),2029,Poultry birds total,kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
