"Wind.Resource.Region","TRG","CF"
258,"class9",0.194481943874886
259,"class10",0.126540746972055
259,"class4",0.456356082762557
259,"class5",0.42048531977169
259,"class6",0.359388074600845
259,"class7",0.296869289205936
259,"class8",0.238795055896918
259,"class9",0.194037384134018
26,"class10",0.141214735469749
26,"class6",0.407822692048516
26,"class7",0.336081413033447
26,"class8",0.266979724609247
26,"class9",0.194189730153653
260,"class7",0.272681042870776
260,"class8",0.244626352730251
260,"class9",0.195966307773973
261,"class6",0.356360850314954
261,"class7",0.283032552372831
261,"class8",0.224583247837215
261,"class9",0.185850319410959
262,"class10",0.140426782164155
262,"class7",0.277273555727854
262,"class8",0.239311892856393
262,"class9",0.18591512726347
263,"class10",0.120621860159817
263,"class7",0.294067118609703
263,"class8",0.226504231361564
263,"class9",0.187735491982763
264,"class10",0.140685877472146
264,"class7",0.293424385844749
264,"class8",0.210077352403927
264,"class9",0.169524291310274
265,"class10",0.126180125559361
265,"class5",0.406260672945205
265,"class6",0.355984341265411
265,"class7",0.286596574248139
265,"class8",0.231104798650913
265,"class9",0.18100138422032
266,"class10",0.136243926367808
266,"class6",0.353571385273973
266,"class7",0.305591402878653
266,"class8",0.231721132375457
266,"class9",0.173401075679635
267,"class10",0.137579920993037
267,"class5",0.407719603549087
267,"class6",0.359608661171347
267,"class7",0.295339213608562
267,"class8",0.221674368149201
267,"class9",0.174206318952055
268,"class10",0.142435900384589
268,"class7",0.323580978881279
268,"class8",0.222176197310388
268,"class9",0.170837809834726
269,"class8",0.218130146821918
269,"class9",0.178889468050502
27,"class10",0.0947166888284247
27,"class7",0.305148472939269
27,"class8",0.255552960784132
27,"class9",0.192958809018836
270,"class10",0.139925605602968
270,"class7",0.279056081257648
270,"class8",0.22646042943984
270,"class9",0.169562645160959
271,"class7",0.272593464109361
271,"class8",0.225166470540639
271,"class9",0.176497525990525
272,"class10",0.120127429498242
272,"class4",0.448480260273973
272,"class5",0.413399582441096
272,"class6",0.358834939357192
272,"class7",0.296236206484863
272,"class8",0.230407816821461
272,"class9",0.170305939000925
273,"class10",0.136135380017922
273,"class7",0.288850764852968
273,"class8",0.22303330862863
273,"class9",0.17933848682032
274,"class10",0.139746391757306
274,"class5",0.42597872260274
274,"class6",0.362543826833333
274,"class7",0.293333225717009
274,"class8",0.225949819659313
274,"class9",0.182086768940069
275,"class10",0.138105000582877
275,"class7",0.292225694468607
275,"class8",0.210863415874886
275,"class9",0.175743838124087
276,"class7",0.288300318597717
276,"class8",0.260096458310731
277,"class10",0.137554219178082
277,"class7",0.289355540881016
277,"class8",0.238337821835046
277,"class9",0.193211900669977
278,"class7",0.28733893471621
278,"class8",0.236900464785329
278,"class9",0.191331535160674
279,"class10",0.11153291552347
279,"class4",0.441831242009132
279,"class5",0.406267784512785
279,"class6",0.351590885127854
279,"class7",0.292262876274429
279,"class8",0.235418542110731
279,"class9",0.182910333202626
28,"class10",0.131145152389726
28,"class5",0.411425722125114
28,"class6",0.398900997875342
28,"class7",0.335608812789041
28,"class8",0.269412350405137
28,"class9",0.202731960355708
280,"class10",0.09774218131621
280,"class7",0.292071349165183
280,"class8",0.233119654262352
280,"class9",0.180907316475571
281,"class10",0.103631588578653
281,"class4",0.444871243721461
281,"class5",0.404193281809132
281,"class6",0.359891155217922
281,"class7",0.2987993637121
281,"class8",0.237264568320548
281,"class9",0.175551885275571
282,"class10",0.119666391664384
282,"class7",0.283544235861758
282,"class8",0.223079030268721
282,"class9",0.17616124911718
283,"class10",0.124151671687443
283,"class4",0.440969898972603
283,"class5",0.432732486872146
283,"class6",0.347997241556621
283,"class7",0.296497289976712
283,"class8",0.219896590351027
283,"class9",0.170534503425571
284,"class10",0.10670290711153
284,"class6",0.354871643968836
284,"class7",0.294562049976027
284,"class8",0.227067624301484
284,"class9",0.165923278514749
285,"class1",0.4352581706621
285,"class10",0.102646011874429
285,"class3",0.428213650114155
285,"class4",0.428514095351484
285,"class5",0.411357096238128
285,"class6",0.359741493952511
285,"class7",0.297155576146005
285,"class8",0.231453512996119
285,"class9",0.169104802508333
286,"class7",0.285508475533105
286,"class8",0.243545803488242
286,"class9",0.197189911471119
287,"class10",0.131654892890639
287,"class6",0.346568054794521
287,"class7",0.29861431779532
287,"class8",0.2350970683804
287,"class9",0.182736466552283
288,"class1",0.447750232083904
288,"class10",0.0727969910858904
288,"class2",0.443358437785388
288,"class3",0.438681493780251
288,"class4",0.437833462755822
288,"class5",0.40903108725411
288,"class6",0.35821594772169
288,"class7",0.297599214389041
288,"class8",0.235255910618265
288,"class9",0.170519878894064
289,"class10",0.103561805316607
289,"class7",0.295025098412215
289,"class8",0.230995616036073
289,"class9",0.168424797297716
29,"class10",0.113885003382991
29,"class2",0.4800637956621
29,"class4",0.468265456438356
29,"class5",0.457146558667009
29,"class6",0.418153895267123
29,"class7",0.33906617304121
29,"class8",0.260618738875913
29,"class9",0.200297697699429
290,"class10",0.122834602344977
290,"class8",0.215481088120103
290,"class9",0.176104691321655
291,"class10",0.131687108306849
291,"class8",0.225600859817352
291,"class9",0.1635165379129
292,"class10",0.135821094272945
292,"class8",0.219607744156164
292,"class9",0.169235920001712
293,"class10",0.134925209539612
293,"class7",0.300944038324658
293,"class8",0.237472566119064
293,"class9",0.172538857434132
294,"class6",0.385650540525114
294,"class7",0.327852526391324
294,"class8",0.235182657531393
294,"class9",0.183400228726941
295,"class10",0.113430680555365
295,"class6",0.351496749320091
295,"class7",0.28037128241919
295,"class8",0.21509149175742
295,"class9",0.176713769448174
296,"class10",0.136585030918379
296,"class8",0.222757641231416
296,"class9",0.179500958432511
297,"class7",0.285685931712443
297,"class8",0.218006251611073
297,"class9",0.183417770342352
298,"class10",0.135696984771233
298,"class6",0.355972599571005
298,"class7",0.319735382989954
298,"class8",0.214833596812329
298,"class9",0.180172720143151
299,"class6",0.357279005732306
299,"class7",0.304439426094178
299,"class8",0.221225708926142
299,"class9",0.181636280806507
3,"class1",0.462922503275228
3,"class10",0.109292454999429
3,"class2",0.447647007990868
3,"class3",0.42924211130137
3,"class4",0.431414614857991
3,"class5",0.416385795195548
3,"class6",0.389034964090183
3,"class7",0.325390811240183
3,"class8",0.252278573024886
3,"class9",0.189620507864612
30,"class1",0.489391449061073
30,"class10",0.0817930550891553
30,"class2",0.475227052688356
30,"class3",0.462287002756279
30,"class4",0.452746443628881
30,"class5",0.448400289883904
30,"class6",0.427061621380251
30,"class7",0.351858824544863
30,"class8",0.263227126721575
30,"class9",0.207324339354224
300,"class1",0.458020132425114
300,"class10",0.0905212538338242
300,"class2",0.460852107305936
300,"class3",0.454212989106735
300,"class4",0.451344842362329
300,"class5",0.432932414659247
300,"class6",0.381894547858676
300,"class7",0.307883270793607
300,"class8",0.231773631066324
300,"class9",0.171868542552626
301,"class10",0.0973257864230594
301,"class3",0.453315236872146
301,"class4",0.453062216324201
301,"class5",0.434816334110845
301,"class6",0.390678252310616
301,"class7",0.319328841103653
301,"class8",0.23113350656484
301,"class9",0.183372859614258
302,"class10",0.111871265526598
302,"class5",0.448027489726027
302,"class6",0.397426973375913
302,"class7",0.31106624794589
302,"class8",0.230717510216438
302,"class9",0.181952712886872
303,"class10",0.13308033305468
303,"class8",0.223893890981735
303,"class9",0.163665615284475
304,"class10",0.131051414548288
304,"class7",0.300010480821918
304,"class8",0.234319898254338
304,"class9",0.161770942872831
305,"class10",0.137947691633562
305,"class7",0.294570581131735
305,"class8",0.230667120803311
305,"class9",0.171586537078767
306,"class10",0.139651708262785
306,"class9",0.163576144813836
307,"class7",0.292654369292237
307,"class8",0.228029016213128
307,"class9",0.181513423233333
308,"class10",0.109343693973636
308,"class3",0.450793230593607
308,"class4",0.44841686192032
308,"class5",0.446376026215068
308,"class6",0.388922896473744
308,"class7",0.316235146298984
308,"class8",0.239326185801941
308,"class9",0.171044127458676
309,"class10",0.136146255678881
309,"class7",0.295360564608448
309,"class8",0.205201594439726
309,"class9",0.171062469852283
31,"class1",0.478499887853881
31,"class10",0.11296277554613
31,"class3",0.46126088389532
31,"class4",0.447593271160845
31,"class5",0.444290954465183
31,"class6",0.431639682662215
31,"class7",0.346550497435502
31,"class8",0.25935092409121
31,"class9",0.207339819805594
310,"class8",0.210102428233904
310,"class9",0.187385472464384
311,"class8",0.216442944277626
311,"class9",0.188495553960959
312,"class8",0.219069689400685
312,"class9",0.199840103955936
313,"class7",0.279813440484475
313,"class8",0.244573854635502
313,"class9",0.202278447618721
314,"class6",0.376605715753425
314,"class7",0.315037975607991
314,"class8",0.281664136539384
315,"class7",0.30390166152968
315,"class8",0.236882113362317
315,"class9",0.207908337887329
316,"class7",0.320090588433333
316,"class8",0.242967074079566
316,"class9",0.206566572560388
317,"class10",0.137041527922717
317,"class7",0.290612698950571
317,"class8",0.231177327877854
317,"class9",0.183105726564269
318,"class7",0.294718269602854
318,"class8",0.229892047863813
318,"class9",0.203738723600114
319,"class8",0.230799807388699
319,"class9",0.205147780652854
32,"class1",0.499784220457534
32,"class10",0.101603468226256
32,"class2",0.468043309030137
32,"class3",0.456330344559817
32,"class4",0.452150888066553
32,"class5",0.445695376483219
32,"class6",0.416879267440753
32,"class7",0.340028429694635
32,"class8",0.261383025236758
32,"class9",0.191989022199658
320,"class10",0.148637455533676
320,"class6",0.448527839379566
320,"class7",0.360344939808333
320,"class8",0.274852448362443
320,"class9",0.215481361340068
321,"class10",0.154517549478995
321,"class6",0.426683145118836
321,"class7",0.355807290393493
321,"class8",0.271523218280594
321,"class9",0.216209023827968
322,"class10",0.124456203666667
322,"class5",0.458422572488584
322,"class6",0.440828403561073
322,"class7",0.365841443890639
322,"class8",0.284044417157534
322,"class9",0.206093864969863
323,"class10",0.137271952883219
323,"class6",0.436361538087215
323,"class7",0.352410882651826
323,"class8",0.278805053114041
323,"class9",0.210542914044406
324,"class10",0.135739584559361
324,"class6",0.411597615503653
324,"class7",0.342616581123516
324,"class8",0.281922651007306
324,"class9",0.203691609002055
325,"class10",0.141713008885959
325,"class7",0.359743198004795
325,"class8",0.281510087569749
325,"class9",0.214362788801598
326,"class10",0.145251760080194
326,"class6",0.443985185313356
326,"class7",0.3616611142629
326,"class8",0.274557571183333
326,"class9",0.208776750905594
327,"class10",0.159173875975799
327,"class8",0.257973474749772
327,"class9",0.21282258783605
328,"class10",0.161064792683562
328,"class7",0.356878667960959
328,"class8",0.286207319893607
328,"class9",0.216826814008333
329,"class10",0.175359361240868
329,"class8",0.283986735215525
329,"class9",0.229130926682534
33,"class1",0.508864564409132
33,"class10",0.135471674902283
33,"class2",0.465049355878995
33,"class3",0.47863682822032
33,"class4",0.451833134751941
33,"class5",0.444075658686301
33,"class6",0.40577342283653
33,"class7",0.337619080658562
33,"class8",0.263497626598973
33,"class9",0.196568003453082
330,"class8",0.26831479621153
330,"class9",0.233494022625685
331,"class8",0.265398089096918
331,"class9",0.208564387726016
332,"class8",0.269407745742466
332,"class9",0.209265834336986
333,"class10",0.160148648034361
333,"class6",0.437701451912215
333,"class7",0.36574164842032
333,"class8",0.292181324352055
333,"class9",0.21745486538379
334,"class10",0.154328468171347
334,"class6",0.427524085432763
334,"class7",0.356541277164498
334,"class8",0.291494260981963
334,"class9",0.212616136557534
335,"class10",0.149206297166096
335,"class5",0.458682880136986
335,"class6",0.439205482377169
335,"class7",0.355955027078539
335,"class8",0.286487583999429
335,"class9",0.213835579969863
336,"class6",0.445321245752626
336,"class7",0.366037380640868
336,"class8",0.300124764401027
336,"class9",0.22625115577089
337,"class10",0.163652780138448
337,"class6",0.431417612610046
337,"class7",0.362464792024087
337,"class8",0.282413115243379
337,"class9",0.22442285165
338,"class1",0.523020488666096
338,"class10",0.135796343805251
338,"class2",0.498751094178082
338,"class3",0.491081687268721
338,"class4",0.477859130733219
338,"class5",0.460640986151484
338,"class6",0.442616248510388
338,"class7",0.363650137577854
338,"class8",0.281568362763242
338,"class9",0.211985316131963
339,"class1",0.519500269667466
339,"class10",0.143987692055137
339,"class2",0.503488689514384
339,"class3",0.497403082536187
339,"class4",0.482277537514726
339,"class5",0.465784965007877
339,"class6",0.450309837050685
339,"class7",0.369124848817694
339,"class8",0.284364206253196
339,"class9",0.213637850874658
34,"class10",0.12077032617774
34,"class2",0.44649113413242
34,"class3",0.443124949771689
34,"class4",0.423623058219178
34,"class5",0.412726848593607
34,"class6",0.397497871613813
34,"class7",0.329452783794406
34,"class8",0.255149044367922
34,"class9",0.193039494940982
340,"class10",0.150247099616324
340,"class6",0.44380982526621
340,"class7",0.359659315964612
340,"class8",0.283038059095662
340,"class9",0.21572267249726
341,"class10",0.155147949197374
341,"class7",0.364929953834132
341,"class8",0.303213051961256
341,"class9",0.232138094989384
342,"class6",0.455369392859931
342,"class7",0.403304549296005
342,"class8",0.345812214611872
343,"class10",0.152920195978196
343,"class7",0.359195079861416
343,"class8",0.279047683566256
343,"class9",0.219002296826027
344,"class10",0.167704592589384
344,"class7",0.365108561668836
344,"class8",0.273954045056164
344,"class9",0.226356495825799
345,"class8",0.275431426359932
345,"class9",0.233260546025342
346,"class6",0.42667096803653
346,"class7",0.349935801369863
346,"class8",0.289608089611872
347,"class10",0.146797777299201
347,"class6",0.445930979942352
347,"class7",0.367773395123744
347,"class8",0.285134779863813
347,"class9",0.215049986059817
348,"class7",0.396175703196347
348,"class8",0.265728915470091
348,"class9",0.214931421995776
349,"class5",0.462536349315068
349,"class6",0.455382870750114
349,"class7",0.400146428102397
35,"class1",0.443205709474886
35,"class10",0.112207179009589
35,"class4",0.413075955479452
35,"class5",0.401336505252283
35,"class6",0.388216254260731
35,"class7",0.315003283278881
35,"class8",0.247395394738356
35,"class9",0.182134526557534
350,"class10",0.138191304351119
350,"class2",0.493580687785388
350,"class5",0.451671845327626
350,"class6",0.435341042161416
350,"class7",0.35529497151484
350,"class8",0.278440142765753
350,"class9",0.213612485168379
351,"class10",0.130890302225114
351,"class2",0.495151487300228
351,"class3",0.493868756278539
351,"class4",0.476650192265982
351,"class5",0.459456890880822
351,"class6",0.441678352843379
351,"class7",0.365225996863927
351,"class8",0.279965007158676
351,"class9",0.208623134994292
352,"class1",0.518125303807078
352,"class10",0.135919028695205
352,"class2",0.496817050799087
352,"class3",0.49591872182831
352,"class4",0.480676449048516
352,"class5",0.462304494298858
352,"class6",0.446683904820548
352,"class7",0.370700403673516
352,"class8",0.284633675275457
352,"class9",0.211925815355479
353,"class10",0.125354294361872
353,"class3",0.493481632705479
353,"class4",0.47858417543379
353,"class5",0.462635595634132
353,"class6",0.444684420967123
353,"class7",0.368917505292694
353,"class8",0.284885186657078
353,"class9",0.211838520935502
354,"class10",0.150371294846575
354,"class4",0.486236821917808
354,"class5",0.469699036989498
354,"class6",0.448602936386986
354,"class7",0.370007643757648
354,"class8",0.281944186051142
354,"class9",0.215001523407877
355,"class1",0.518736253755708
355,"class10",0.137017277962785
355,"class2",0.508366289463699
355,"class3",0.494616826239612
355,"class4",0.48110965389395
355,"class5",0.465617336310502
355,"class6",0.44745265072226
355,"class7",0.364658473042352
355,"class8",0.2837581068121
355,"class9",0.218221491125457
356,"class10",0.158270960491781
356,"class3",0.499776654109589
356,"class4",0.492595007990868
356,"class5",0.471779805866438
356,"class6",0.446449018353653
356,"class7",0.366916414474429
356,"class8",0.283258086756735
356,"class9",0.22803750261016
36,"class1",0.443101485285502
36,"class10",0.123644460705708
36,"class2",0.442466937214612
36,"class3",0.428278746249886
36,"class4",0.419435160780251
36,"class5",0.40740394151621
36,"class6",0.390869074681164
36,"class7",0.317466453556849
36,"class8",0.246297055949886
36,"class9",0.181092821751712
37,"class10",0.123624060761416
37,"class4",0.409405168378995
37,"class5",0.392939724749429
37,"class6",0.392136333458448
37,"class7",0.324775342964041
37,"class8",0.25546547797831
37,"class9",0.198369154506393
38,"class10",0.133568395940183
38,"class4",0.425450082762557
38,"class5",0.426895941147489
38,"class6",0.398171072063242
38,"class7",0.326610212455936
38,"class8",0.252879055950228
38,"class9",0.187729307131164
39,"class10",0.131432826600571
39,"class3",0.422129648972603
39,"class5",0.416461518509703
39,"class6",0.397244113674772
39,"class7",0.322768808330936
39,"class8",0.249681956203196
39,"class9",0.189324776073288
4,"class1",0.456799833852055
4,"class10",0.0843074712641096
4,"class2",0.442507012229566
4,"class3",0.447095530903767
4,"class4",0.436169270846918
4,"class5",0.442896775728881
4,"class6",0.398253563695308
4,"class7",0.331771400175342
4,"class8",0.254124590821119
4,"class9",0.183938556234874
40,"class10",0.104942910003881
40,"class6",0.397311799474087
40,"class7",0.325537252684817
40,"class8",0.257369261756164
40,"class9",0.186092088340411
41,"class1",0.472912810427626
41,"class10",0.093054666268379
41,"class2",0.451705544271119
41,"class3",0.44325018441758
41,"class4",0.443374863907877
41,"class5",0.439591538102055
41,"class6",0.393381981213128
41,"class7",0.3234887186
41,"class8",0.243291731419178
41,"class9",0.180804630664155
42,"class1",0.474280753196347
42,"class10",0.082852328936758
42,"class2",0.446049557254795
42,"class3",0.437137881434247
42,"class4",0.43696818242032
42,"class5",0.42877953763984
42,"class6",0.392356668278995
42,"class7",0.313996754506735
42,"class8",0.239087322158219
42,"class9",0.180646821959589
43,"class1",0.449662080479452
43,"class10",0.0822091998341324
43,"class2",0.430332284817352
43,"class4",0.412285919718836
43,"class5",0.404342592803995
43,"class6",0.388321044410959
43,"class7",0.305766943044521
43,"class8",0.257679125039954
43,"class9",0.196195723665411
44,"class1",0.45126206889258
44,"class10",0.119038191753881
44,"class2",0.438686296991781
44,"class3",0.433134326213356
44,"class4",0.418350125965297
44,"class5",0.410157437625114
44,"class6",0.383754720736301
44,"class7",0.315514824136301
44,"class8",0.253966746141895
44,"class9",0.190406434346689
45,"class10",0.0946801401563927
45,"class4",0.417191032534247
45,"class5",0.39937653928379
45,"class6",0.377369376740753
45,"class7",0.303714123128196
45,"class8",0.259366328894521
45,"class9",0.184579918191667
46,"class1",0.470454710614155
46,"class10",0.114360180252397
46,"class2",0.445280910727511
46,"class3",0.430387661526941
46,"class4",0.420246152664726
46,"class5",0.416010650461301
46,"class6",0.38686434762637
46,"class7",0.317890326076256
46,"class8",0.259371570090069
46,"class9",0.187625665972146
47,"class1",0.467849833227397
47,"class10",0.113880089015639
47,"class2",0.434946484589041
47,"class3",0.435333826484018
47,"class4",0.418940977525
47,"class5",0.416596006421119
47,"class6",0.386710902566552
47,"class7",0.315818151190753
47,"class8",0.250463174197489
47,"class9",0.186540377099772
48,"class1",0.454363841894977
48,"class10",0.117428717076027
48,"class3",0.433230281895548
48,"class4",0.420676985295434
48,"class5",0.413774159627283
48,"class6",0.389997188853311
48,"class7",0.320280016677511
48,"class8",0.255671027849087
48,"class9",0.184570583628196
49,"class10",0.0919418095486301
49,"class6",0.373185047144521
49,"class7",0.312709864367123
49,"class8",0.246346259597032
49,"class9",0.178063772709475
5,"class1",0.471394879651826
5,"class10",0.107507291238128
5,"class2",0.445946682936644
5,"class3",0.444832227540639
5,"class4",0.432774854998744
5,"class5",0.43492635700742
5,"class6",0.397082438117694
5,"class7",0.332688745603995
5,"class8",0.258698019312215
5,"class9",0.194161383401027
50,"class10",0.10880414197637
50,"class4",0.417698616438356
50,"class5",0.40467366807363
50,"class6",0.381405097574543
50,"class7",0.316296012139269
50,"class8",0.248413363865068
50,"class9",0.182125426816667
51,"class10",0.110444239061872
51,"class5",0.399461036815069
51,"class6",0.371414838154452
51,"class7",0.309435330919749
51,"class8",0.243288416332763
51,"class9",0.18350088947363
52,"class10",0.116599629535388
52,"class6",0.371482192523858
52,"class7",0.293148032479224
52,"class8",0.241666267765068
52,"class9",0.182389503230936
53,"class10",0.11782613005742
53,"class5",0.427123932648402
53,"class6",0.382890461479338
53,"class7",0.315122395872717
53,"class8",0.25449295060879
53,"class9",0.186762189694406
54,"class10",0.118386096956735
54,"class4",0.422502795091324
54,"class5",0.415925695343607
54,"class6",0.381349357285502
54,"class7",0.315471398797489
54,"class8",0.245019802816895
54,"class9",0.187372159557877
55,"class10",0.13029425963105
55,"class4",0.406458948059361
55,"class5",0.402667894361416
55,"class6",0.3795004852879
55,"class7",0.317354611482763
55,"class8",0.237295842725799
55,"class9",0.183367981350228
56,"class10",0.120372428474315
56,"class6",0.373060770651712
56,"class7",0.300253554828425
56,"class8",0.243391983205365
56,"class9",0.178198604406735
57,"class10",0.125082612298288
57,"class5",0.416955856164384
57,"class6",0.358808520872489
57,"class7",0.292544503719863
57,"class8",0.235453823286416
57,"class9",0.180762239950342
58,"class10",0.12443763091153
58,"class6",0.371409090100342
58,"class7",0.306758584296918
58,"class8",0.233212874781507
58,"class9",0.180045033711073
59,"class10",0.111995329490753
59,"class3",0.426636444063927
59,"class5",0.420429024589612
59,"class6",0.374432898191895
59,"class7",0.304547651049429
59,"class8",0.243437789141781
59,"class9",0.183126796837443
6,"class1",0.452698938356164
6,"class10",0.0733055259777397
6,"class2",0.440165630136986
6,"class4",0.426357399543379
6,"class5",0.428756212212329
6,"class6",0.391884474291324
6,"class7",0.317187462353653
6,"class8",0.240061342166324
6,"class9",0.178317673182078
60,"class1",0.482695689727511
60,"class10",0.0586439668167374
60,"class2",0.450707323093379
60,"class3",0.441038952144635
60,"class4",0.443735449099886
60,"class5",0.437615215651826
60,"class6",0.395263477388584
60,"class7",0.320227861899087
60,"class8",0.242282521566781
60,"class9",0.173821836543607
61,"class1",0.48214950572968
61,"class10",0.0579458547920091
61,"class2",0.449004388112557
61,"class3",0.441431844550228
61,"class4",0.441749585046575
61,"class5",0.433801692021461
61,"class6",0.392858611526484
61,"class7",0.317516425644064
61,"class8",0.243358811173744
61,"class9",0.1794736311
62,"class1",0.468718916081735
62,"class10",0.0801868520405251
62,"class2",0.444367891666667
62,"class3",0.440366577575685
62,"class4",0.429526402032078
62,"class5",0.427497039895548
62,"class6",0.396344366425799
62,"class7",0.319385829258105
62,"class8",0.244362860385274
62,"class9",0.179291402497374
63,"class1",0.46793564191895
63,"class10",0.103690939396689
63,"class2",0.440365140173744
63,"class3",0.431915831626142
63,"class4",0.424314388346461
63,"class5",0.415059028389612
63,"class6",0.397292915309132
63,"class7",0.328128755818721
63,"class8",0.252001236119292
63,"class9",0.185305690637671
64,"class1",0.478392408115639
64,"class10",0.122039444625114
64,"class2",0.45126374266153
64,"class3",0.442227232582534
64,"class4",0.435455085573744
64,"class5",0.433084464299886
64,"class6",0.397718995940411
64,"class7",0.338137530440753
64,"class8",0.26737713221153
64,"class9",0.181360583064954
65,"class1",0.481612501328196
65,"class10",0.126271479200913
65,"class2",0.456001851345434
65,"class3",0.446374043031393
65,"class4",0.448430596263356
65,"class5",0.445448506272603
65,"class6",0.401956889077968
65,"class7",0.341666407225457
65,"class8",0.263889719152055
65,"class9",0.189754067142237
66,"class1",0.473141335671575
66,"class10",0.126635924749886
66,"class2",0.450656375621119
66,"class3",0.443933853292123
66,"class4",0.441257876066895
66,"class5",0.436998693834132
66,"class6",0.396056658187557
66,"class7",0.334782154178881
66,"class8",0.267379044718265
66,"class9",0.193082294727055
67,"class1",0.466917438099201
67,"class10",0.112562069341781
67,"class2",0.448500355651712
67,"class3",0.43297730023379
67,"class4",0.432578798046005
67,"class5",0.424945018710616
67,"class6",0.395723243680936
67,"class7",0.331535286309361
67,"class8",0.258678973758105
67,"class9",0.188101175055479
68,"class1",0.46531117956621
68,"class2",0.45923353467032
68,"class3",0.456403259021005
68,"class4",0.454617507499543
68,"class5",0.448379098640639
68,"class6",0.413285999532648
68,"class7",0.33792185448847
68,"class8",0.275138114547032
69,"class1",0.458914054550685
69,"class10",0.129259962369635
69,"class2",0.453743176940639
69,"class3",0.446385455253767
69,"class4",0.44858207301758
69,"class5",0.441262490100457
69,"class6",0.402873051307534
69,"class7",0.333289141186416
69,"class8",0.253632156909817
69,"class9",0.187442887344292
7,"class10",0.107091470385224
7,"class3",0.448987630707763
7,"class5",0.436818811953881
7,"class6",0.39741406682089
7,"class7",0.320660559936301
7,"class8",0.244280241451941
7,"class9",0.191229023104452
70,"class1",0.473864984716438
70,"class10",0.128644823661758
70,"class2",0.439627624969406
70,"class3",0.437048962376712
70,"class4",0.425841732205251
70,"class5",0.421956069378539
70,"class6",0.398224519249543
70,"class7",0.325426427069977
70,"class8",0.249920188303311
70,"class9",0.184361146550342
71,"class1",0.474106504205936
71,"class10",0.122037990349201
71,"class2",0.444628720247945
71,"class3",0.437227514740068
71,"class4",0.426939589060616
71,"class5",0.421923048833448
71,"class6",0.399773643531164
71,"class7",0.329591819166781
71,"class8",0.251866316318037
71,"class9",0.184380469360388
72,"class1",0.454739022526484
72,"class10",0.143427131587443
72,"class2",0.435366915709703
72,"class3",0.428946881849315
72,"class4",0.414279488314498
72,"class5",0.412055997660502
72,"class6",0.389437108905936
72,"class7",0.321900085932763
72,"class8",0.264950026554338
72,"class9",0.189727406860274
73,"class1",0.455153095441324
73,"class10",0.140305152968037
73,"class2",0.4414821323879
73,"class3",0.439575999551826
73,"class4",0.436824211268379
73,"class5",0.434205672809817
73,"class6",0.397047167273059
73,"class7",0.33696053618653
73,"class8",0.254836445537329
73,"class9",0.192934780852854
74,"class1",0.471722979203881
74,"class10",0.127451448191553
74,"class2",0.443858624552283
74,"class3",0.43771123037911
74,"class4",0.42635896842363
74,"class5",0.421559267056621
74,"class6",0.402673320882877
74,"class7",0.337951717013813
74,"class8",0.25306727291895
74,"class9",0.190210817095662
75,"class10",0.104584631106849
75,"class5",0.402919297505594
75,"class6",0.379166071318151
75,"class7",0.311104166553653
75,"class8",0.242087341917237
75,"class9",0.178615611994406
76,"class10",0.0892961296007991
76,"class6",0.375471017090753
76,"class7",0.307607933770434
76,"class8",0.238873833199201
76,"class9",0.179304949925228
77,"class10",0.108481639941781
77,"class6",0.361373119840297
77,"class7",0.295368004680708
77,"class8",0.242944479576484
77,"class9",0.179287693434932
78,"class1",0.478368853838927
78,"class10",0.102902256449658
78,"class2",0.438104312214612
78,"class3",0.423531899467808
78,"class4",0.413969901255708
78,"class5",0.405819304973858
78,"class6",0.384340392634247
78,"class7",0.316755636072489
78,"class8",0.248098149918037
78,"class9",0.183229828794977
79,"class1",0.468256617658105
79,"class10",0.14605971112637
79,"class2",0.434409075744863
79,"class4",0.417470128692352
79,"class5",0.403418974983676
79,"class6",0.382181753886073
79,"class7",0.323000852651598
79,"class8",0.258084065262329
79,"class9",0.191842646754909
8,"class1",0.470968592534361
8,"class10",0.0809837091915525
8,"class2",0.450682737792694
8,"class3",0.444184553621005
8,"class4",0.445975292754795
8,"class5",0.438538571238927
8,"class6",0.394008600951941
8,"class7",0.305202891707763
8,"class8",0.255085815749658
8,"class9",0.18596251772226
80,"class1",0.47217944228379
80,"class10",0.0899001729549087
80,"class2",0.428611432648402
80,"class3",0.42519811961347
80,"class4",0.402582958490639
80,"class5",0.399254051245205
80,"class6",0.380415413121689
80,"class7",0.322449786428881
80,"class8",0.250704612984018
80,"class9",0.182690840720662
81,"class1",0.452611895713927
81,"class10",0.0839991816366438
81,"class2",0.423822610921005
81,"class3",0.406837289369064
81,"class4",0.416929114155251
81,"class5",0.395204546183219
81,"class6",0.377729098066096
81,"class7",0.316519037630708
81,"class8",0.246772898111301
81,"class9",0.179126182709589
82,"class10",0.126348753722717
82,"class5",0.402638000608904
82,"class6",0.382430083841324
82,"class7",0.339823623185616
82,"class8",0.258207457849201
82,"class9",0.179962514319521
83,"class10",0.120544722344977
83,"class6",0.386203903491164
83,"class7",0.322382017815753
83,"class8",0.242928579272374
83,"class9",0.204376214366553
84,"class1",0.444182334004452
84,"class10",0.137402105758219
84,"class4",0.41467412043379
84,"class5",0.401461960966096
84,"class6",0.382392803695091
84,"class7",0.316569942732763
84,"class8",0.255744716674201
84,"class9",0.189354779656393
85,"class4",0.44787697193121
85,"class5",0.438704515951826
85,"class6",0.404924442813242
85,"class7",0.334767896796461
