"# 2016 Form EIA-860 Data - Schedule 3, 'Generator Data' (Retired & Canceled Units Only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia860/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
17609,Southern California Edison Co,57127,Solar Photovoltaic Project #24,CA,San Bernardino,SO24F,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57127,Solar Photovoltaic Project #24,CA,San Bernardino,SO24G,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57127,Solar Photovoltaic Project #24,CA,San Bernardino,SO24H,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
54842,WM Renewable Energy LLC,57164,Waste Management Tri-Cities LFGTE,CA,Alameda,GEN1,Landfill Gas,IC,,S,X,X,,,1.6,0.98,1.6,1.6, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,,,,,,,,,N,N,N
54842,WM Renewable Energy LLC,57164,Waste Management Tri-Cities LFGTE,CA,Alameda,GEN2,Landfill Gas,IC,,S,X,X,,,1.6,0.98,1.6,1.6, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,,,,,,,,,N,N,N
54842,WM Renewable Energy LLC,57164,Waste Management Tri-Cities LFGTE,CA,Alameda,GEN3,Landfill Gas,IC,,S,X,X,,,1.6,0.98,1.6,1.6, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,,,,,,,,,N,N,N
56523,Colorado Highlands Wind LLC,57174,Colorado Highlands Wind,CO,Logan,CHW3,Onshore Wind Turbine,WT,,S,X,X,,,19.7, ,19.7,19.7, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,WND,,,,,,,,,,,,11,,,,,,,,,,,
57249,EPP Renewable Energy,57183,PPL Glendon LFGTE Plant,PA,Northampton,3,Landfill Gas,IC,,S,X,X,,,1.6, ,1.6,1.6, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,,, ,,,,,,,,,N,,
56545,Pattern Operators LP,57193,Ripley Westfield Wind LLC,NY,Chautauqua,WTG,Onshore Wind Turbine,WT,,W,X,X,,,75, ,75,75, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,52,,,,,,,,,,,
19558,Homer Electric Assn Inc,57206,Soldotna,AK,Kenai Peninsula,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,50, ,44,49, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,N
13994,Oglethorpe Power Corporation,57209,Rumble Road Energy Center,GA,Monroe,3,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,0,0, , , ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
13994,Oglethorpe Power Corporation,57209,Rumble Road Energy Center,GA,Monroe,3A,Natural Gas Fired Combined Cycle,CT,,S,X,,,,0, , , , ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
13994,Oglethorpe Power Corporation,57209,Rumble Road Energy Center,GA,Monroe,3B,Natural Gas Fired Combined Cycle,CT,,S,X,,,,0, , , , ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57218,Solar Photovoltaic Project #04,CA,San Bernardino,S004A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57218,Solar Photovoltaic Project #04,CA,San Bernardino,S004B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57218,Solar Photovoltaic Project #04,CA,San Bernardino,S004C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57222,Solar Photovoltaic Project #08,CA,San Bernardino,S008E,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57223,Solar Photovoltaic Project #09,CA,San Bernardino,S009C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57224,Solar Photovoltaic Project #10,CA,San Bernardino,S010D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57226,Solar Photovoltaic Project #12,CA,San Bernardino,S012B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57228,Solar Photovoltaic Project #14,CA,San Bernardino,S014A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57228,Solar Photovoltaic Project #14,CA,San Bernardino,S014B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57228,Solar Photovoltaic Project #14,CA,San Bernardino,S014C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57231,Solar Photovoltaic Project #17,CA,San Bernardino,S017H,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57232,Solar Photovoltaic Project #18,CA,San Bernardino,S018D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57233,Solar Photovoltaic Project #19,CA,San Bernardino,S019A,Solar Photovoltaic,PV,,S,X,X,,,1, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57233,Solar Photovoltaic Project #19,CA,San Bernardino,S019B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57233,Solar Photovoltaic Project #19,CA,San Bernardino,S019C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57233,Solar Photovoltaic Project #19,CA,San Bernardino,S019D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57233,Solar Photovoltaic Project #19,CA,San Bernardino,S019E,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57233,Solar Photovoltaic Project #19,CA,San Bernardino,S019F,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57233,Solar Photovoltaic Project #19,CA,San Bernardino,S019G,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57233,Solar Photovoltaic Project #19,CA,San Bernardino,S019H,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57233,Solar Photovoltaic Project #19,CA,San Bernardino,S019I,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57234,Solar Photovoltaic Project #20,CA,San Bernardino,S020A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57234,Solar Photovoltaic Project #20,CA,San Bernardino,S020B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57234,Solar Photovoltaic Project #20,CA,San Bernardino,S020C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57234,Solar Photovoltaic Project #20,CA,San Bernardino,S020D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57234,Solar Photovoltaic Project #20,CA,San Bernardino,S020E,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57234,Solar Photovoltaic Project #20,CA,San Bernardino,S020F,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57234,Solar Photovoltaic Project #20,CA,San Bernardino,S020G,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57235,Solar Photovoltaic Project #21,CA,San Bernardino,S021A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57235,Solar Photovoltaic Project #21,CA,San Bernardino,S021B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57235,Solar Photovoltaic Project #21,CA,San Bernardino,S021C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57235,Solar Photovoltaic Project #21,CA,San Bernardino,S021D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57235,Solar Photovoltaic Project #21,CA,San Bernardino,S021E,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57236,Solar Photovoltaic Project #23,CA,San Bernardino,S023F,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
55910,Lanai Sustainability Research LLC,57242,Mililani South Solar Farm,HI,Honolulu,1,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
17609,Southern California Edison Co,57246,Solar Photovoltaic Project #27,CA,San Bernardino,S027E,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57246,Solar Photovoltaic Project #27,CA,San Bernardino,S027F,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57247,Solar Photovoltaic Project #28,CA,San Bernardino,S028H,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
56633,Trishe Wind Minnesota,57255,Trishe Wind Minnesota,MN,Kandiyohi,2,Onshore Wind Turbine,WT,,S,X,X,,,300, ,300,300, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,300,,,,,,,,,,,
56769,Consolidated Edison Development Inc.,57256,PA Solar Park,PA,Carbon,2,Solar Photovoltaic,PV,,S,X,X,,,9.9, ,3.8,3.8, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
59397,NRG Solar Alpine,57295,Alpine Solar,CA,Los Angeles,2,Solar Photovoltaic,PV,,S,X,X,,,66, ,66,66, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
11208,Los Angeles Department of Water & Power,57304,Southern Owens Valley Solar Ranch,CA,Inyo,1,Solar Photovoltaic,PV,,S,X,X,,,200, ,200,200, ,N, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,10M,,,,,,,,N,,
11208,Los Angeles Department of Water & Power,57307,Van Norman Bypass Solar Project,CA,Los Angeles,1,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2, ,N, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,10M,,,,,,,,,,
11208,Los Angeles Department of Water & Power,57312,LATTC South Campus Solar,CA,Los Angeles,1,Solar Photovoltaic,PV,,S,X,X,,,1.1, ,1.1,1.1, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
803,Arizona Public Service Co,57324,Luke Solar,AZ,Maricopa,PV1,Solar Photovoltaic,PV,,S,X,X,,,15, ,12.8,14, ,N, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
56690,Town of Portsmouth,57350,Portsmouth Wind Turbine,RI,Newport,WTG-1,Onshore Wind Turbine,WT,,S,X,X,,,1.5, ,1.5,1.5,0.1,N, , ,RE,X,3,2009,3,2016,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,1,,,,,,,,,,,
56694,Thermo No 1 BE 01 LLC,57353,Thermo No 1,UT,Beaver,1,Geothermal,BT,,S,X,X,,,14, ,11,11, ,, , ,RE,X,4,2009,3,2013,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,,,
56709,Turning Point Solar LLC,57371,Turning Point Solar,OH,Noble,TPS50,Solar Photovoltaic,PV,,S,X,X,,,44, ,44,44, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
56709,Turning Point Solar LLC,57371,Turning Point Solar,OH,Noble,TPS51,Solar Photovoltaic,PV,,S,X,X,,,0, , , , ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
56709,Turning Point Solar LLC,57371,Turning Point Solar,OH,Noble,TPS52,Solar Photovoltaic,PV,,S,X,X,,,0, , , , ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
59396,Agua Caliente Solar,57373,Agua Caliente Solar Project,AZ,Yuma,AGU01,Solar Photovoltaic,PV,,J,X,X,,,290, ,290,290, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
24211,Tucson Electric Power Co,57391,TAA Solar Facility,AZ,Pima,TAA1,Solar Photovoltaic,PV,,S,X,X,,,2.8, ,2.8, , ,, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,N, ,,,,,,,,,,,
15399,Avangrid Renewables LLC,57398,Lakeview Cogeneration LLC,OR,Lake,1,Other Waste Biomass,ST,,S,X,X,,,26.8, ,24,24, ,N, , ,IP,X, , , , ,Y,IPP CHP,3,,OBS,DFO,,,,,,,,,N,, ,,,,,,,,,,,
54842,WM Renewable Energy LLC,57411,Mahoning,OH,Mahoning,GEN6,Landfill Gas,IC,,S,X,X,MAHONILF,MAHONILF,0.8,0.98,0.8,0.8, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,,,,,,,,,N,,
56794,CE Obsidian Energy LLC,57477,Black Rock I,CA,Imperial,G3201,Geothermal,ST,,S,X,X,,,70, ,60,65, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,
56794,CE Obsidian Energy LLC,57478,Black Rock II,CA,Imperial,G3202,Geothermal,ST,,S,X,X,,,70, ,60,65, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,,N
56794,CE Obsidian Energy LLC,57479,Black Rock III,CA,Imperial,G303,Geothermal,ST,,S,X,X,,,70, ,60,65, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,, ,,,,,,,,,N,N,N
7801,Gulf Power Co,57502,Perdido,FL,Escambia,3,Landfill Gas,IC,,S,X,X,,,1.6, ,1.5,1.5, ,N, , ,IP,X, , , , ,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,,,,,,,,,N,N,
56829,McKinney LFG LLC,57508,McKinney LFG,TX,Collin,GEN1,Landfill Gas,IC,,S,X,X,,,1.6,0.8,1.4,1.4,0.2,N, , ,RE,X,5,2011,3,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,,N,,
56829,McKinney LFG LLC,57508,McKinney LFG,TX,Collin,GEN2,Landfill Gas,IC,,S,X,X,,,1.6,0.8,1.4,1.4,0.2,N, , ,RE,X,5,2011,3,2016,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,N, ,1H,,,,,,,,N,,
56855,Performance Services,57518,Purdue Energy Park,IN,Tippecanoe,1,Onshore Wind Turbine,WT,,J,X,X,,,20, ,20,20, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N, ,,,,,N,,,,,,
56855,Performance Services,57518,Purdue Energy Park,IN,Tippecanoe,2,Onshore Wind Turbine,WT,,S,X,X,,,19.2, ,19.2,19.2, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N,11,,,,,,,,,,,
14328,Pacific Gas & Electric Co,57521,Giffen,CA,Fresno,2,Solar Photovoltaic,PV,,S,X,X,,,10, ,10,10, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57528,Solar Photovoltaic Project #25,CA,San Bernardino,S25A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57528,Solar Photovoltaic Project #25,CA,San Bernardino,S25B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57528,Solar Photovoltaic Project #25,CA,San Bernardino,S25C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57528,Solar Photovoltaic Project #25,CA,San Bernardino,S25D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57528,Solar Photovoltaic Project #25,CA,San Bernardino,S25E,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57528,Solar Photovoltaic Project #25,CA,San Bernardino,S25F,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57528,Solar Photovoltaic Project #25,CA,San Bernardino,S25G,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57528,Solar Photovoltaic Project #25,CA,San Bernardino,S25H,Solar Photovoltaic,PV,S25,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57528,Solar Photovoltaic Project #25,CA,San Bernardino,S25I,Solar Photovoltaic,PV,S25,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57532,Solar Photovoltaic Project #30,CA,San Bernardino,S30A,Solar Photovoltaic,PV,S30,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57532,Solar Photovoltaic Project #30,CA,San Bernardino,S30B,Solar Photovoltaic,PV,S30,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57532,Solar Photovoltaic Project #30,CA,San Bernardino,S30C,Solar Photovoltaic,PV,S30,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57533,Solar Photovoltaic Project #31,CA,San Bernardino,S31A,Solar Photovoltaic,PV,S31,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57533,Solar Photovoltaic Project #31,CA,San Bernardino,S31B,Solar Photovoltaic,PV,S31,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,35H,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,35I,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,35J,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,35K,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57537,SPVP #35,CA,Kern,35L,Solar Photovoltaic,PV,S35,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
