INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
StubTechCoef,,,,,,,,
,,,,,,,,
region,supplysector,subsector,stub.technology,year,minicam.energy.input,coefficient,market.name,new.vintage.only
TN,electricity,wind,wind_storage,2070,ELEC_RPS,0.2,TN,1
TN,electricity,solar,PV,2070,ELEC_RPS,0.2,TN,1
TN,electricity,solar,PV_storage,2070,ELEC_RPS,0.2,TN,1
TN,electricity,solar,CSP,2070,ELEC_RPS,0.2,TN,1
TN,electricity,solar,CSP_storage,2070,ELEC_RPS,0.2,TN,1
TN,elect_td_bld,rooftop_pv,rooftop_pv,2070,ELEC_RPS,0.2,TN,1
TX,electricity,coal,coal (conv pul),2070,ELEC_RPS,0.2,TX,1
TX,electricity,coal,coal (conv pul CCS),2070,ELEC_RPS,0.2,TX,1
TX,electricity,coal,coal (IGCC),2070,ELEC_RPS,0.2,TX,1
TX,electricity,coal,coal (IGCC CCS),2070,ELEC_RPS,0.2,TX,1
TX,electricity,gas,gas (steam/CT),2070,ELEC_RPS,0.2,TX,1
TX,electricity,gas,gas (CC),2070,ELEC_RPS,0.2,TX,1
TX,electricity,gas,gas (CC CCS),2070,ELEC_RPS,0.2,TX,1
TX,electricity,refined liquids,refined liquids (steam/CT),2070,ELEC_RPS,0.2,TX,1
TX,electricity,refined liquids,refined liquids (CC),2070,ELEC_RPS,0.2,TX,1
TX,electricity,refined liquids,refined liquids (CC CCS),2070,ELEC_RPS,0.2,TX,1
TX,electricity,biomass,biomass (conv),2070,ELEC_RPS,0.2,TX,1
TX,electricity,biomass,biomass (conv CCS),2070,ELEC_RPS,0.2,TX,1
TX,electricity,biomass,biomass (IGCC),2070,ELEC_RPS,0.2,TX,1
TX,electricity,biomass,biomass (IGCC CCS),2070,ELEC_RPS,0.2,TX,1
TX,electricity,nuclear,Gen_II_LWR,2070,ELEC_RPS,0.2,TX,1
TX,electricity,nuclear,Gen_III,2070,ELEC_RPS,0.2,TX,1
TX,electricity,wind,wind,2070,ELEC_RPS,0.2,TX,1
TX,electricity,wind,wind_storage,2070,ELEC_RPS,0.2,TX,1
TX,electricity,solar,PV,2070,ELEC_RPS,0.2,TX,1
TX,electricity,solar,PV_storage,2070,ELEC_RPS,0.2,TX,1
TX,electricity,solar,CSP,2070,ELEC_RPS,0.2,TX,1
TX,electricity,solar,CSP_storage,2070,ELEC_RPS,0.2,TX,1
TX,elect_td_bld,rooftop_pv,rooftop_pv,2070,ELEC_RPS,0.2,TX,1
UT,electricity,coal,coal (conv pul),2070,ELEC_RPS,0.2,UT,1
UT,electricity,coal,coal (conv pul CCS),2070,ELEC_RPS,0.2,UT,1
UT,electricity,coal,coal (IGCC),2070,ELEC_RPS,0.2,UT,1
UT,electricity,coal,coal (IGCC CCS),2070,ELEC_RPS,0.2,UT,1
UT,electricity,gas,gas (steam/CT),2070,ELEC_RPS,0.2,UT,1
UT,electricity,gas,gas (CC),2070,ELEC_RPS,0.2,UT,1
UT,electricity,gas,gas (CC CCS),2070,ELEC_RPS,0.2,UT,1
UT,electricity,refined liquids,refined liquids (steam/CT),2070,ELEC_RPS,0.2,UT,1
UT,electricity,refined liquids,refined liquids (CC),2070,ELEC_RPS,0.2,UT,1
UT,electricity,refined liquids,refined liquids (CC CCS),2070,ELEC_RPS,0.2,UT,1
UT,electricity,biomass,biomass (conv),2070,ELEC_RPS,0.2,UT,1
UT,electricity,biomass,biomass (conv CCS),2070,ELEC_RPS,0.2,UT,1
UT,electricity,biomass,biomass (IGCC),2070,ELEC_RPS,0.2,UT,1
UT,electricity,biomass,biomass (IGCC CCS),2070,ELEC_RPS,0.2,UT,1
UT,electricity,nuclear,Gen_II_LWR,2070,ELEC_RPS,0.2,UT,1
UT,electricity,nuclear,Gen_III,2070,ELEC_RPS,0.2,UT,1
UT,electricity,wind,wind,2070,ELEC_RPS,0.2,UT,1
UT,electricity,wind,wind_storage,2070,ELEC_RPS,0.2,UT,1
UT,electricity,solar,PV,2070,ELEC_RPS,0.2,UT,1
UT,electricity,solar,PV_storage,2070,ELEC_RPS,0.2,UT,1
UT,electricity,solar,CSP,2070,ELEC_RPS,0.2,UT,1
UT,electricity,solar,CSP_storage,2070,ELEC_RPS,0.2,UT,1
UT,electricity,geothermal,geothermal,2070,ELEC_RPS,0.2,UT,1
UT,elect_td_bld,rooftop_pv,rooftop_pv,2070,ELEC_RPS,0.2,UT,1
VA,electricity,coal,coal (conv pul),2070,ELEC_RPS,0.2,VA,1
VA,electricity,coal,coal (conv pul CCS),2070,ELEC_RPS,0.2,VA,1
VA,electricity,coal,coal (IGCC),2070,ELEC_RPS,0.2,VA,1
VA,electricity,coal,coal (IGCC CCS),2070,ELEC_RPS,0.2,VA,1
VA,electricity,gas,gas (steam/CT),2070,ELEC_RPS,0.2,VA,1
VA,electricity,gas,gas (CC),2070,ELEC_RPS,0.2,VA,1
VA,electricity,gas,gas (CC CCS),2070,ELEC_RPS,0.2,VA,1
VA,electricity,refined liquids,refined liquids (steam/CT),2070,ELEC_RPS,0.2,VA,1
VA,electricity,refined liquids,refined liquids (CC),2070,ELEC_RPS,0.2,VA,1
VA,electricity,refined liquids,refined liquids (CC CCS),2070,ELEC_RPS,0.2,VA,1
VA,electricity,biomass,biomass (conv),2070,ELEC_RPS,0.2,VA,1
VA,electricity,biomass,biomass (conv CCS),2070,ELEC_RPS,0.2,VA,1
VA,electricity,biomass,biomass (IGCC),2070,ELEC_RPS,0.2,VA,1
VA,electricity,biomass,biomass (IGCC CCS),2070,ELEC_RPS,0.2,VA,1
VA,electricity,nuclear,Gen_II_LWR,2070,ELEC_RPS,0.2,VA,1
VA,electricity,nuclear,Gen_III,2070,ELEC_RPS,0.2,VA,1
VA,electricity,wind,wind,2070,ELEC_RPS,0.2,VA,1
VA,electricity,wind,wind_storage,2070,ELEC_RPS,0.2,VA,1
VA,electricity,solar,PV,2070,ELEC_RPS,0.2,VA,1
VA,electricity,solar,PV_storage,2070,ELEC_RPS,0.2,VA,1
VA,electricity,solar,CSP,2070,ELEC_RPS,0.2,VA,1
VA,electricity,solar,CSP_storage,2070,ELEC_RPS,0.2,VA,1
VA,elect_td_bld,rooftop_pv,rooftop_pv,2070,ELEC_RPS,0.2,VA,1
VT,electricity,coal,coal (conv pul),2070,ELEC_RPS,0.2,VT,1
VT,electricity,coal,coal (conv pul CCS),2070,ELEC_RPS,0.2,VT,1
VT,electricity,coal,coal (IGCC),2070,ELEC_RPS,0.2,VT,1
VT,electricity,coal,coal (IGCC CCS),2070,ELEC_RPS,0.2,VT,1
VT,electricity,gas,gas (steam/CT),2070,ELEC_RPS,0.2,VT,1
VT,electricity,gas,gas (CC),2070,ELEC_RPS,0.2,VT,1
VT,electricity,gas,gas (CC CCS),2070,ELEC_RPS,0.2,VT,1
VT,electricity,refined liquids,refined liquids (steam/CT),2070,ELEC_RPS,0.2,VT,1
VT,electricity,refined liquids,refined liquids (CC),2070,ELEC_RPS,0.2,VT,1
VT,electricity,refined liquids,refined liquids (CC CCS),2070,ELEC_RPS,0.2,VT,1
VT,electricity,biomass,biomass (conv),2070,ELEC_RPS,0.2,VT,1
VT,electricity,biomass,biomass (conv CCS),2070,ELEC_RPS,0.2,VT,1
VT,electricity,biomass,biomass (IGCC),2070,ELEC_RPS,0.2,VT,1
VT,electricity,biomass,biomass (IGCC CCS),2070,ELEC_RPS,0.2,VT,1
VT,electricity,nuclear,Gen_II_LWR,2070,ELEC_RPS,0.2,VT,1
VT,electricity,nuclear,Gen_III,2070,ELEC_RPS,0.2,VT,1
VT,electricity,wind,wind,2070,ELEC_RPS,0.2,VT,1
VT,electricity,wind,wind_storage,2070,ELEC_RPS,0.2,VT,1
VT,electricity,solar,PV,2070,ELEC_RPS,0.2,VT,1
VT,electricity,solar,PV_storage,2070,ELEC_RPS,0.2,VT,1
VT,electricity,solar,CSP,2070,ELEC_RPS,0.2,VT,1
VT,electricity,solar,CSP_storage,2070,ELEC_RPS,0.2,VT,1
VT,elect_td_bld,rooftop_pv,rooftop_pv,2070,ELEC_RPS,0.2,VT,1
WA,electricity,coal,coal (conv pul),2070,ELEC_RPS,0.2,WA,1
WA,electricity,coal,coal (conv pul CCS),2070,ELEC_RPS,0.2,WA,1
WA,electricity,coal,coal (IGCC),2070,ELEC_RPS,0.2,WA,1
WA,electricity,coal,coal (IGCC CCS),2070,ELEC_RPS,0.2,WA,1
WA,electricity,gas,gas (steam/CT),2070,ELEC_RPS,0.2,WA,1
WA,electricity,gas,gas (CC),2070,ELEC_RPS,0.2,WA,1
WA,electricity,gas,gas (CC CCS),2070,ELEC_RPS,0.2,WA,1
WA,electricity,refined liquids,refined liquids (steam/CT),2070,ELEC_RPS,0.2,WA,1
WA,electricity,refined liquids,refined liquids (CC),2070,ELEC_RPS,0.2,WA,1
WA,electricity,refined liquids,refined liquids (CC CCS),2070,ELEC_RPS,0.2,WA,1
WA,electricity,biomass,biomass (conv),2070,ELEC_RPS,0.2,WA,1
WA,electricity,biomass,biomass (conv CCS),2070,ELEC_RPS,0.2,WA,1
WA,electricity,biomass,biomass (IGCC),2070,ELEC_RPS,0.2,WA,1
WA,electricity,biomass,biomass (IGCC CCS),2070,ELEC_RPS,0.2,WA,1
WA,electricity,nuclear,Gen_II_LWR,2070,ELEC_RPS,0.2,WA,1
WA,electricity,nuclear,Gen_III,2070,ELEC_RPS,0.2,WA,1
WA,electricity,wind,wind,2070,ELEC_RPS,0.2,WA,1
WA,electricity,wind,wind_storage,2070,ELEC_RPS,0.2,WA,1
WA,electricity,solar,PV,2070,ELEC_RPS,0.2,WA,1
WA,electricity,solar,PV_storage,2070,ELEC_RPS,0.2,WA,1
WA,electricity,solar,CSP,2070,ELEC_RPS,0.2,WA,1
WA,electricity,solar,CSP_storage,2070,ELEC_RPS,0.2,WA,1
WA,electricity,geothermal,geothermal,2070,ELEC_RPS,0.2,WA,1
WA,elect_td_bld,rooftop_pv,rooftop_pv,2070,ELEC_RPS,0.2,WA,1
WI,electricity,coal,coal (conv pul),2070,ELEC_RPS,0.2,WI,1
WI,electricity,coal,coal (conv pul CCS),2070,ELEC_RPS,0.2,WI,1
WI,electricity,coal,coal (IGCC),2070,ELEC_RPS,0.2,WI,1
WI,electricity,coal,coal (IGCC CCS),2070,ELEC_RPS,0.2,WI,1
WI,electricity,gas,gas (steam/CT),2070,ELEC_RPS,0.2,WI,1
WI,electricity,gas,gas (CC),2070,ELEC_RPS,0.2,WI,1
WI,electricity,gas,gas (CC CCS),2070,ELEC_RPS,0.2,WI,1
WI,electricity,refined liquids,refined liquids (steam/CT),2070,ELEC_RPS,0.2,WI,1
WI,electricity,refined liquids,refined liquids (CC),2070,ELEC_RPS,0.2,WI,1
WI,electricity,refined liquids,refined liquids (CC CCS),2070,ELEC_RPS,0.2,WI,1
WI,electricity,biomass,biomass (conv),2070,ELEC_RPS,0.2,WI,1
WI,electricity,biomass,biomass (conv CCS),2070,ELEC_RPS,0.2,WI,1
WI,electricity,biomass,biomass (IGCC),2070,ELEC_RPS,0.2,WI,1
WI,electricity,biomass,biomass (IGCC CCS),2070,ELEC_RPS,0.2,WI,1
WI,electricity,nuclear,Gen_II_LWR,2070,ELEC_RPS,0.2,WI,1
WI,electricity,nuclear,Gen_III,2070,ELEC_RPS,0.2,WI,1
WI,electricity,wind,wind,2070,ELEC_RPS,0.2,WI,1
WI,electricity,wind,wind_storage,2070,ELEC_RPS,0.2,WI,1
WI,electricity,solar,PV,2070,ELEC_RPS,0.2,WI,1
WI,electricity,solar,PV_storage,2070,ELEC_RPS,0.2,WI,1
WI,electricity,solar,CSP,2070,ELEC_RPS,0.2,WI,1
WI,electricity,solar,CSP_storage,2070,ELEC_RPS,0.2,WI,1
WI,elect_td_bld,rooftop_pv,rooftop_pv,2070,ELEC_RPS,0.2,WI,1
WV,electricity,coal,coal (conv pul),2070,ELEC_RPS,0.2,WV,1
WV,electricity,coal,coal (conv pul CCS),2070,ELEC_RPS,0.2,WV,1
WV,electricity,coal,coal (IGCC),2070,ELEC_RPS,0.2,WV,1
WV,electricity,coal,coal (IGCC CCS),2070,ELEC_RPS,0.2,WV,1
WV,electricity,gas,gas (steam/CT),2070,ELEC_RPS,0.2,WV,1
WV,electricity,gas,gas (CC),2070,ELEC_RPS,0.2,WV,1
WV,electricity,gas,gas (CC CCS),2070,ELEC_RPS,0.2,WV,1
WV,electricity,refined liquids,refined liquids (steam/CT),2070,ELEC_RPS,0.2,WV,1
WV,electricity,refined liquids,refined liquids (CC),2070,ELEC_RPS,0.2,WV,1
WV,electricity,refined liquids,refined liquids (CC CCS),2070,ELEC_RPS,0.2,WV,1
WV,electricity,biomass,biomass (conv),2070,ELEC_RPS,0.2,WV,1
WV,electricity,biomass,biomass (conv CCS),2070,ELEC_RPS,0.2,WV,1
WV,electricity,biomass,biomass (IGCC),2070,ELEC_RPS,0.2,WV,1
WV,electricity,biomass,biomass (IGCC CCS),2070,ELEC_RPS,0.2,WV,1
WV,electricity,nuclear,Gen_II_LWR,2070,ELEC_RPS,0.2,WV,1
WV,electricity,nuclear,Gen_III,2070,ELEC_RPS,0.2,WV,1
WV,electricity,wind,wind,2070,ELEC_RPS,0.2,WV,1
WV,electricity,wind,wind_storage,2070,ELEC_RPS,0.2,WV,1
WV,electricity,solar,PV,2070,ELEC_RPS,0.2,WV,1
WV,electricity,solar,PV_storage,2070,ELEC_RPS,0.2,WV,1
WV,electricity,solar,CSP,2070,ELEC_RPS,0.2,WV,1
WV,electricity,solar,CSP_storage,2070,ELEC_RPS,0.2,WV,1
WV,elect_td_bld,rooftop_pv,rooftop_pv,2070,ELEC_RPS,0.2,WV,1
WY,electricity,coal,coal (conv pul),2070,ELEC_RPS,0.2,WY,1
WY,electricity,coal,coal (conv pul CCS),2070,ELEC_RPS,0.2,WY,1
WY,electricity,coal,coal (IGCC),2070,ELEC_RPS,0.2,WY,1
WY,electricity,coal,coal (IGCC CCS),2070,ELEC_RPS,0.2,WY,1
WY,electricity,gas,gas (steam/CT),2070,ELEC_RPS,0.2,WY,1
WY,electricity,gas,gas (CC),2070,ELEC_RPS,0.2,WY,1
WY,electricity,gas,gas (CC CCS),2070,ELEC_RPS,0.2,WY,1
WY,electricity,refined liquids,refined liquids (steam/CT),2070,ELEC_RPS,0.2,WY,1
WY,electricity,refined liquids,refined liquids (CC),2070,ELEC_RPS,0.2,WY,1
WY,electricity,refined liquids,refined liquids (CC CCS),2070,ELEC_RPS,0.2,WY,1
WY,electricity,biomass,biomass (conv),2070,ELEC_RPS,0.2,WY,1
WY,electricity,biomass,biomass (conv CCS),2070,ELEC_RPS,0.2,WY,1
WY,electricity,biomass,biomass (IGCC),2070,ELEC_RPS,0.2,WY,1
WY,electricity,biomass,biomass (IGCC CCS),2070,ELEC_RPS,0.2,WY,1
WY,electricity,nuclear,Gen_II_LWR,2070,ELEC_RPS,0.2,WY,1
WY,electricity,nuclear,Gen_III,2070,ELEC_RPS,0.2,WY,1
WY,electricity,wind,wind,2070,ELEC_RPS,0.2,WY,1
WY,electricity,wind,wind_storage,2070,ELEC_RPS,0.2,WY,1
WY,electricity,solar,PV,2070,ELEC_RPS,0.2,WY,1
WY,electricity,solar,PV_storage,2070,ELEC_RPS,0.2,WY,1
WY,electricity,solar,CSP,2070,ELEC_RPS,0.2,WY,1
WY,electricity,solar,CSP_storage,2070,ELEC_RPS,0.2,WY,1
WY,electricity,geothermal,geothermal,2070,ELEC_RPS,0.2,WY,1
WY,elect_td_bld,rooftop_pv,rooftop_pv,2070,ELEC_RPS,0.2,WY,1
AK,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,AK,1
AK,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,AK,1
AK,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,AK,1
AK,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,AK,1
AK,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,AK,1
AK,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,AK,1
AK,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,AK,1
AK,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,AK,1
AK,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,AK,1
AK,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,AK,1
AK,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,AK,1
AK,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,AK,1
AK,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,AK,1
AK,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,AK,1
AK,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,AK,1
AK,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,AK,1
AK,electricity,wind,wind,2075,ELEC_RPS,0.2,AK,1
AK,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,AK,1
AK,electricity,solar,PV,2075,ELEC_RPS,0.2,AK,1
AK,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,AK,1
AK,electricity,solar,CSP,2075,ELEC_RPS,0.2,AK,1
AK,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,AK,1
AK,electricity,geothermal,geothermal,2075,ELEC_RPS,0.2,AK,1
AK,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,AK,1
AL,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,AL,1
AL,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,AL,1
AL,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,AL,1
AL,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,AL,1
AL,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,AL,1
AL,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,AL,1
AL,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,AL,1
AL,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,AL,1
AL,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,AL,1
AL,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,AL,1
AL,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,AL,1
AL,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,AL,1
AL,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,AL,1
AL,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,AL,1
AL,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,AL,1
AL,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,AL,1
AL,electricity,wind,wind,2075,ELEC_RPS,0.2,AL,1
AL,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,AL,1
AL,electricity,solar,PV,2075,ELEC_RPS,0.2,AL,1
AL,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,AL,1
AL,electricity,solar,CSP,2075,ELEC_RPS,0.2,AL,1
AL,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,AL,1
AL,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,AL,1
AR,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,AR,1
AR,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,AR,1
AR,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,AR,1
AR,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,AR,1
AR,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,AR,1
AR,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,AR,1
AR,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,AR,1
AR,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,AR,1
AR,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,AR,1
AR,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,AR,1
AR,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,AR,1
AR,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,AR,1
AR,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,AR,1
AR,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,AR,1
AR,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,AR,1
AR,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,AR,1
AR,electricity,wind,wind,2075,ELEC_RPS,0.2,AR,1
AR,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,AR,1
AR,electricity,solar,PV,2075,ELEC_RPS,0.2,AR,1
AR,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,AR,1
AR,electricity,solar,CSP,2075,ELEC_RPS,0.2,AR,1
AR,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,AR,1
AR,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,AR,1
AZ,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,wind,wind,2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,solar,PV,2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,solar,CSP,2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,AZ,1
AZ,electricity,geothermal,geothermal,2075,ELEC_RPS,0.2,AZ,1
AZ,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,AZ,1
CA,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,CA,1
CA,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,CA,1
CA,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,CA,1
CA,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,CA,1
CA,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,CA,1
CA,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,CA,1
CA,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,CA,1
CA,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,CA,1
CA,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,CA,1
CA,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,CA,1
CA,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,CA,1
CA,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,CA,1
CA,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,CA,1
CA,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,CA,1
CA,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,CA,1
CA,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,CA,1
CA,electricity,wind,wind,2075,ELEC_RPS,0.2,CA,1
CA,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,CA,1
CA,electricity,solar,PV,2075,ELEC_RPS,0.2,CA,1
CA,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,CA,1
CA,electricity,solar,CSP,2075,ELEC_RPS,0.2,CA,1
CA,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,CA,1
CA,electricity,geothermal,geothermal,2075,ELEC_RPS,0.2,CA,1
CA,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,CA,1
CO,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,CO,1
CO,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,CO,1
CO,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,CO,1
CO,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,CO,1
CO,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,CO,1
CO,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,CO,1
CO,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,CO,1
CO,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,CO,1
CO,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,CO,1
CO,electricity,refined liquids,refined liquids (CC CCS),2075,ELEC_RPS,0.2,CO,1
CO,electricity,biomass,biomass (conv),2075,ELEC_RPS,0.2,CO,1
CO,electricity,biomass,biomass (conv CCS),2075,ELEC_RPS,0.2,CO,1
CO,electricity,biomass,biomass (IGCC),2075,ELEC_RPS,0.2,CO,1
CO,electricity,biomass,biomass (IGCC CCS),2075,ELEC_RPS,0.2,CO,1
CO,electricity,nuclear,Gen_II_LWR,2075,ELEC_RPS,0.2,CO,1
CO,electricity,nuclear,Gen_III,2075,ELEC_RPS,0.2,CO,1
CO,electricity,wind,wind,2075,ELEC_RPS,0.2,CO,1
CO,electricity,wind,wind_storage,2075,ELEC_RPS,0.2,CO,1
CO,electricity,solar,PV,2075,ELEC_RPS,0.2,CO,1
CO,electricity,solar,PV_storage,2075,ELEC_RPS,0.2,CO,1
CO,electricity,solar,CSP,2075,ELEC_RPS,0.2,CO,1
CO,electricity,solar,CSP_storage,2075,ELEC_RPS,0.2,CO,1
CO,electricity,geothermal,geothermal,2075,ELEC_RPS,0.2,CO,1
CO,elect_td_bld,rooftop_pv,rooftop_pv,2075,ELEC_RPS,0.2,CO,1
CT,electricity,coal,coal (conv pul),2075,ELEC_RPS,0.2,CT,1
CT,electricity,coal,coal (conv pul CCS),2075,ELEC_RPS,0.2,CT,1
CT,electricity,coal,coal (IGCC),2075,ELEC_RPS,0.2,CT,1
CT,electricity,coal,coal (IGCC CCS),2075,ELEC_RPS,0.2,CT,1
CT,electricity,gas,gas (steam/CT),2075,ELEC_RPS,0.2,CT,1
CT,electricity,gas,gas (CC),2075,ELEC_RPS,0.2,CT,1
CT,electricity,gas,gas (CC CCS),2075,ELEC_RPS,0.2,CT,1
CT,electricity,refined liquids,refined liquids (steam/CT),2075,ELEC_RPS,0.2,CT,1
CT,electricity,refined liquids,refined liquids (CC),2075,ELEC_RPS,0.2,CT,1
