# File: Springmann_FLX_diet.csv
# Title: 2050 Flexitarian (FLX) versus benchmark (BMK) diet
# Units: kcal per person per day
# Source: https://doi.org/10.1016/S2542-5196(18)30206-7
# Column types: ccnn
# ----------
food_group,iso,BMK,FLX
soybeans,JAM,0.019882756,67.97457073
soybeans,JOR,0.22162829,67.97457073
soybeans,JPN,110.5353892,110.5353892
soybeans,KAZ,0.056181005,67.97457073
soybeans,KEN,3.605511011,91.34973499
soybeans,KGZ,0.011609527,67.97457073
soybeans,KHM,31.14527547,96.38751768
soybeans,KOR,64.71739478,69.72299693
soybeans,LAO,11.72667721,91.29528001
soybeans,LBN,3.384561332,91.40690748
soybeans,LBR,18.50902994,79.61825315
soybeans,LBY,9.636092249,83.17818195
soybeans,LKA,0.007621353,67.97457073
soybeans,LSO,,126.8013023
soybeans,MDA,0.014342392,67.97457073
soybeans,MDG,0.082022566,67.37887818
soybeans,MEX,0.099121845,67.97457073
soybeans,MLI,2.365892316,73.09946389
soybeans,MMR,3.566628286,78.87634765
soybeans,MNG,0.017565827,67.97457073
soybeans,MOR,0.008181442,67.97457073
soybeans,MOZ,0.255638578,67.97457073
soybeans,MRT,,126.8013023
soybeans,MWI,6.904595442,77.28789931
soybeans,MYS,1.196771846,67.97457073
soybeans,NAM,0.383120488,67.97457073
soybeans,NER,0.305940863,67.97457073
soybeans,NGA,66.11066545,101.3628065
soybeans,NIC,0.022758909,67.97457073
soybeans,NLD,0.784474759,67.97457073
soybeans,NOR,0.469466673,67.97457073
soybeans,NPL,0.021671576,67.97457073
soybeans,NZL,3.688437965,91.33444572
soybeans,OAO,0.390653697,99.5904476
soybeans,OBN,3.099847858,108.2075134
soybeans,OIO,1.752703726,92.16246356
soybeans,OPO,3.290586401,67.97457073
soybeans,OSA,7.683640681,63.81720011
soybeans,PAK,1.573508863,91.30013426
soybeans,PAN,4.825136763,91.26964019
soybeans,PER,11.71089752,97.83951059
soybeans,PHL,2.368317738,67.97457073
soybeans,PNG,,86.98789004
soybeans,POL,0.626355321,91.25040641
soybeans,PRK,37.5520345,93.56353776
soybeans,PRT,0.060788695,67.97457073
soybeans,PRY,0.020967043,67.97457073
soybeans,PSE,,85.86719979
soybeans,RAP,2.202571601,113.1168547
soybeans,ROU,0.01428566,67.97457073
soybeans,RUS,0.368314734,67.97457073
soybeans,RWA,63.9290251,100.7161396
soybeans,SAU,0.166894116,67.97457073
soybeans,SDN,0.000447084,86.42921135
soybeans,SEN,0.003537989,67.64098642
soybeans,SLB,1.715509882,87.26385904
soybeans,SLE,,126.8013023
soybeans,SLV,6.410274349,82.19905819
soybeans,SOM,,85.86719979
soybeans,SPP,0.110643419,67.97457073
soybeans,SVK,0.181114901,67.97457073
soybeans,SVN,4.528592161,91.34007277
soybeans,SWE,0.703502022,67.97457073
soybeans,SWZ,5.089288339,71.78571429
soybeans,SYR,14.06914616,83.65570648
soybeans,TCD,,126.8013023
soybeans,TGO,0.020961624,67.08607104
soybeans,THA,31.05921881,104.3815942
soybeans,TJK,,69.08860131
soybeans,TKM,,69.08860131
soybeans,TLS,14.14335893,87.18072228
soybeans,TUN,0.21832486,67.97457073
soybeans,TUR,10.80600656,67.97457073
soybeans,TZA,1.865838229,91.33299634
soybeans,UGA,15.88052885,105.7237957
soybeans,UKP,0.469259624,67.97457073
soybeans,UKR,0.01622632,67.97457073
soybeans,URY,0.063209995,67.97457073
soybeans,USA,0.312092487,67.97457073
soybeans,UZB,,69.08860131
soybeans,VEN,0.018677614,67.97457073
soybeans,VNM,31.56440193,98.24231005
soybeans,VUT,0.666729931,67.97457073
soybeans,YEM,9.295175171,82.13728791
soybeans,ZAF,13.20851292,85.24129799
soybeans,ZMB,7.712711731,91.33572259
soybeans,ZWE,30.99571828,100.6389167
nuts_seeds,all-r,50.94916751,174.3189825
nuts_seeds,HIC,46.32227417,176.4368132
nuts_seeds,LMC,53.9774956,175.8607371
nuts_seeds,UMC,28.43689938,124.4076933
nuts_seeds,LIC,61.72949484,199.3468904
nuts_seeds,AFG,2.474450465,108.1797157
nuts_seeds,AGO,22.80639364,261.7951815
nuts_seeds,ALB,37.97495165,62.24965916
nuts_seeds,ARG,1.903107831,66.89741557
nuts_seeds,ARM,4.380796646,83.28168053
nuts_seeds,AUS,24.55516723,107.5503832
nuts_seeds,AUT,31.80912184,181.3260199
nuts_seeds,AZE,1.581928816,189.5568242
nuts_seeds,BDI,5.096044213,263.9169403
nuts_seeds,BEN,161.9154429,260.2376271
nuts_seeds,BFA,171.0973498,262.372942
nuts_seeds,BGD,5.214841158,210.9818399
nuts_seeds,BGR,42.22776327,132.0336426
nuts_seeds,BLR,6.239661583,172.0295262
nuts_seeds,BLT,14.44528892,178.2341291
nuts_seeds,BLX,20.19803428,84.45481582
nuts_seeds,BLZ,17.43744327,92.78959864
nuts_seeds,BOL,9.936590455,226.6777937
nuts_seeds,BRA,39.29097707,77.08156314
nuts_seeds,BTN,60.71470148,231.020938
nuts_seeds,BWA,3.675230611,106.3830069
nuts_seeds,CAF,220.3174283,239.0343019
nuts_seeds,CAN,64.56701395,197.9340838
nuts_seeds,CHL,10.28020157,119.1610372
nuts_seeds,CHM,87.36856588,249.7504745
nuts_seeds,CHP,14.52827894,135.7354266
nuts_seeds,CIV,52.45455448,151.9443604
nuts_seeds,CMR,86.07738032,227.8735581
nuts_seeds,COD,129.739196,168.1305649
nuts_seeds,COG,58.24385986,203.7703234
nuts_seeds,COL,11.33255797,85.52252502
nuts_seeds,CRB,47.70081769,101.3859142
nuts_seeds,CRI,17.07950699,114.6256761
nuts_seeds,CUB,42.68619833,87.37383357
nuts_seeds,CYP,83.74219271,118.3747106
nuts_seeds,CZE,24.70280968,132.8930619
nuts_seeds,DEU,27.61370452,161.9290143
nuts_seeds,DJI,57.26641805,243.4001484
nuts_seeds,DNK,9.608470774,90.70928711
nuts_seeds,DOM,24.18773862,64.25015218
nuts_seeds,DZA,8.866427642,66.72845411
nuts_seeds,ECU,13.53125222,188.1188056
nuts_seeds,EGY,55.28717311,113.7275079
nuts_seeds,ERI,8.96691618,114.4624114
nuts_seeds,ETH,8.376281493,243.7853272
nuts_seeds,FJI,283.8190409,283.8190409
nuts_seeds,FNP,19.60918763,187.8678945
nuts_seeds,FRP,17.990939,131.740766
nuts_seeds,GAB,126.8712827,260.0791634
nuts_seeds,GEO,4.814412508,200.6438436
nuts_seeds,GHA,176.5529356,176.5529356
nuts_seeds,GIN,84.62465072,193.4113427
nuts_seeds,GMB,105.8042159,256.5285842
nuts_seeds,GNB,33.34218576,110.6234369
nuts_seeds,GNQ,178.6554857,251.436458
nuts_seeds,GRC,47.36592131,66.92855517
nuts_seeds,GSA,82.56181506,96.38793374
nuts_seeds,GTM,39.24053193,198.7488858
nuts_seeds,HND,9.319763707,81.81264165
nuts_seeds,HRV,26.94121811,127.3716455
nuts_seeds,HTI,36.76537455,165.5297934
nuts_seeds,HUN,12.06298978,234.6713507
nuts_seeds,IDN,114.9603979,142.0690812
nuts_seeds,IND,23.71746254,140.9210117
nuts_seeds,IRL,18.88575427,165.2154838
nuts_seeds,IRN,8.475063204,109.6603885
nuts_seeds,IRQ,5.45968407,134.1069528
nuts_seeds,ISL,27.47080081,121.2856562
nuts_seeds,ISR,103.8208131,224.5154515
nuts_seeds,ITP,12.43941716,80.31048822
nuts_seeds,JAM,75.42040244,77.53110544
nuts_seeds,JOR,69.54701561,105.570066
nuts_seeds,JPN,22.35794765,250.9046873
nuts_seeds,KAZ,9.484782894,142.9936001
nuts_seeds,KEN,13.11119166,176.9743899
nuts_seeds,KGZ,0.726585681,175.5312967
nuts_seeds,KHM,64.99815414,201.1299273
nuts_seeds,KOR,25.62638755,145.4978142
nuts_seeds,LAO,32.21594517,256.067774
nuts_seeds,LBN,126.9201794,126.9201794
nuts_seeds,LBR,23.67084384,97.14850552
nuts_seeds,LBY,86.33899741,104.232024
nuts_seeds,LKA,207.4031693,207.4031693
nuts_seeds,LSO,,199.6223053
nuts_seeds,MDA,8.246680869,135.4288148
nuts_seeds,MDG,14.69504442,92.27671249
nuts_seeds,MEX,25.44008723,188.8187519
nuts_seeds,MLI,35.13030769,188.7846128
nuts_seeds,MMR,80.62480046,126.7326919
nuts_seeds,MNG,1.037299593,245.0463191
nuts_seeds,MOR,15.65658356,125.3602321
nuts_seeds,MOZ,22.11700417,152.9515524
nuts_seeds,MRT,18.80233744,241.1265558
nuts_seeds,MWI,75.1378986,264.8925941
nuts_seeds,MYS,58.53920649,95.29199236
nuts_seeds,NAM,8.05006227,151.7945941
nuts_seeds,NER,99.95211513,254.0178737
nuts_seeds,NGA,74.66036068,205.7255169
nuts_seeds,NIC,32.86807542,203.3875715
nuts_seeds,NLD,24.55874235,143.5756255
nuts_seeds,NOR,12.83522224,146.5557
nuts_seeds,NPL,1.228047722,186.6911212
nuts_seeds,NZL,42.92007666,158.320434
nuts_seeds,OAO,89.70486206,89.70486206
nuts_seeds,OBN,15.98153043,220.0866302
nuts_seeds,OIO,58.92507189,80.13020674
nuts_seeds,OPO,244.1166117,244.1166117
nuts_seeds,OSA,63.73057231,113.4204538
nuts_seeds,PAK,3.413833374,120.6521641
nuts_seeds,PAN,13.98935053,80.89460877
nuts_seeds,PER,20.89763492,134.440853
nuts_seeds,PHL,27.59051946,85.85803939
nuts_seeds,PNG,757.6144983,757.6144983
nuts_seeds,POL,14.9706588,142.0488752
nuts_seeds,PRK,,128.8187149
nuts_seeds,PRT,12.09294435,86.2835549
nuts_seeds,PRY,58.12894923,230.7811865
nuts_seeds,PSE,65.50345696,83.13307365
nuts_seeds,RAP,90.8813247,240.5505917
nuts_seeds,ROU,16.25766713,136.3864325
nuts_seeds,RUS,13.72305851,159.1102165
nuts_seeds,RWA,4.675130058,263.8045051
nuts_seeds,SAU,14.61856654,129.5766278
nuts_seeds,SDN,45.29543282,257.3147944
nuts_seeds,SEN,100.8245686,225.114687
nuts_seeds,SLB,343.8503562,343.8503562
nuts_seeds,SLE,105.6683673,243.1675317
nuts_seeds,SLV,38.27729893,78.19781329
nuts_seeds,SOM,148.5257504,244.3022367
nuts_seeds,SPP,31.69541293,110.6012705
nuts_seeds,SVK,22.94831504,173.5566462
nuts_seeds,SVN,16.37126655,165.4426322
nuts_seeds,SWE,23.36763038,148.8763515
nuts_seeds,SWZ,40.75736762,241.3972364
nuts_seeds,SYR,99.49943841,141.600499
nuts_seeds,TCD,407.8451566,407.8451566
nuts_seeds,TGO,136.931683,249.3045494
nuts_seeds,THA,90.90381008,90.90381008
nuts_seeds,TJK,2.359367754,228.0070089
nuts_seeds,TKM,,150.7695997
nuts_seeds,TLS,45.48606926,254.3256472
nuts_seeds,TUN,44.19902597,136.0165346
nuts_seeds,TUR,69.84888295,144.9118117
nuts_seeds,TZA,94.99188909,124.6082253
nuts_seeds,UGA,137.4628607,228.4777674
nuts_seeds,UKP,34.64242802,175.1529569
nuts_seeds,UKR,10.13063185,242.9296731
nuts_seeds,URY,13.70487604,103.5970685
nuts_seeds,USA,82.27372964,216.8107716
nuts_seeds,UZB,13.22646714,246.1635766
nuts_seeds,VEN,2.743612028,126.547406
nuts_seeds,VNM,32.07603217,197.2253559
nuts_seeds,VUT,690.3360354,690.3360354
nuts_seeds,YEM,12.20667198,231.8272849
nuts_seeds,ZAF,9.510671311,154.2882986
nuts_seeds,ZMB,54.63897301,234.7822513
nuts_seeds,ZWE,87.20765375,256.8184372
oil_palm,all-r,113.6805047,44.92174501
oil_palm,HIC,43.90144212,26.8476794
oil_palm,LMC,148.6032407,54.58798197
oil_palm,UMC,75.74325638,33.77182576
oil_palm,LIC,93.77092467,39.21812132
oil_palm,AFG,110.9793284,61.9076241
oil_palm,AGO,126.8641367,61.6311225
oil_palm,ARG,0.553460873,0.553460873
oil_palm,ARM,5.92632584,5.92632584
oil_palm,AUS,128.1274469,57.13920484
oil_palm,AUT,20.76425504,20.76425504
oil_palm,BDI,67.9019166,62.42831373
oil_palm,BEN,123.0490088,59.93504411
oil_palm,BFA,43.91892337,43.91892337
oil_palm,BGD,139.8789806,60.16601862
oil_palm,BLX,108.2626372,59.96883258
oil_palm,BRA,31.47014084,31.47014084
oil_palm,BWA,5.943196104,5.943196104
oil_palm,CAF,34.74961981,34.74961981
oil_palm,CAN,1.264942428,1.264942428
oil_palm,CHM,191.8244894,60.33486658
oil_palm,CHP,66.63473881,60.74476817
oil_palm,CIV,460.4934429,60.31284514
oil_palm,CMR,222.4859903,60.48852801
oil_palm,COG,359.1952973,58.45543423
oil_palm,COL,259.8628916,60.28640494
oil_palm,CRB,2.265198857,2.265198857
oil_palm,CRI,191.5004336,59.68781449
oil_palm,CUB,0.080578375,0.080578375
oil_palm,CZE,85.70946275,61.20311225
oil_palm,DEU,89.60127666,60.95461666
oil_palm,DJI,266.867267,59.90179299
oil_palm,DNK,63.99334378,57.1169674
oil_palm,DOM,166.7873658,60.03739387
oil_palm,DZA,13.9831556,13.9831556
oil_palm,ECU,257.3992506,60.18732265
oil_palm,EGY,14.34994859,14.34994859
oil_palm,ETH,20.64758968,20.64758968
oil_palm,FJI,5.396816223,5.396816223
oil_palm,FNP,28.8592908,28.8592908
oil_palm,FRP,21.68295958,21.68295958
oil_palm,GAB,103.7284818,60.11739745
oil_palm,GHA,160.4906208,56.52293774
oil_palm,GIN,320.7088087,59.64080702
oil_palm,GMB,270.5161063,60.35060071
oil_palm,GNB,197.9225153,57.68148548
oil_palm,GSA,1.037727971,1.037727971
oil_palm,GTM,64.53715219,61.51485257
oil_palm,HND,351.9072311,60.12620784
oil_palm,HRV,63.8131756,58.53228785
oil_palm,HTI,136.741584,60.23361874
oil_palm,HUN,55.89745809,55.89745809
oil_palm,IDN,313.6373756,60.34622292
oil_palm,IND,81.84099351,60.73007996
oil_palm,IRL,4.14534953,4.14534953
oil_palm,IRN,1.795504835,1.795504835
oil_palm,IRQ,318.3518632,59.50268555
oil_palm,ISR,89.63920485,60.00154846
oil_palm,ITP,21.54925431,21.54925431
oil_palm,JAM,0.572421106,0.572421106
oil_palm,JOR,129.3579291,59.17702218
oil_palm,JPN,19.48231414,19.48231414
oil_palm,KEN,280.0007271,59.27777119
oil_palm,KHM,56.29677781,56.29677781
oil_palm,KOR,89.87060253,60.43594804
oil_palm,LBR,640.3462017,56.41316109
oil_palm,LKA,5.90752567,5.90752567
oil_palm,MDA,2.721438803,2.721438803
oil_palm,MDG,8.878202107,8.878202107
oil_palm,MEX,62.01825676,59.62028903
oil_palm,MLI,30.23785865,30.23785865
oil_palm,MMR,36.51243555,36.51243555
oil_palm,MNG,52.81418741,52.81418741
oil_palm,MOZ,114.2331056,60.87773773
oil_palm,MRT,274.3885845,59.47815448
oil_palm,MWI,7.428544746,7.428544746
oil_palm,MYS,499.5420825,59.70992276
oil_palm,NAM,7.566036818,7.566036818
oil_palm,NER,101.725488,59.98243153
oil_palm,NGA,319.2166941,60.05841963
oil_palm,NIC,117.5755122,60.4128996
oil_palm,NLD,121.2288972,61.31284313
oil_palm,NOR,57.37189042,57.37189042
oil_palm,NPL,54.51634549,54.51634549
oil_palm,NZL,16.50293552,16.50293552
oil_palm,OAO,40.39913243,40.39913243
oil_palm,OBN,5.83693284,5.83693284
oil_palm,OIO,18.50187802,18.50187802
oil_palm,OPO,14.7718627,14.7718627
oil_palm,OSA,184.5761267,53.75537365
oil_palm,PAK,198.3962584,55.70286031
oil_palm,PAN,32.60047009,32.60047009
oil_palm,PER,70.55186699,59.2615299
oil_palm,PHL,46.88646899,46.88646899
oil_palm,POL,120.8593935,61.16229675
oil_palm,PRK,4.31714115,4.31714115
oil_palm,PRT,106.3251824,58.26660365
oil_palm,PRY,45.68463675,45.68463675
oil_palm,PSE,14.2849651,14.2849651
oil_palm,RAP,61.2321573,61.2321573
oil_palm,ROU,14.51043453,14.51043453
oil_palm,RWA,119.9480544,60.17646683
oil_palm,SAU,230.8182155,60.01276857
oil_palm,SDN,17.63070837,17.63070837
oil_palm,SEN,62.54596346,59.70424694
oil_palm,SLB,370.5053733,46.73813068
oil_palm,SLE,400.8691585,60.12919344
oil_palm,SPP,0.632690061,0.632690061
oil_palm,SVN,67.95451207,59.8241283
oil_palm,SWE,84.38134414,58.99341081
oil_palm,SWZ,0.112228533,0.112228533
oil_palm,SYR,9.233323452,9.233323452
oil_palm,TGO,192.6335872,59.74461146
oil_palm,THA,109.7261015,60.15979489
oil_palm,TLS,133.7810395,59.96195889
oil_palm,TUN,35.69498719,35.69498719
oil_palm,TUR,164.7436582,59.57506684
oil_palm,TZA,171.1765797,61.3495442
oil_palm,UGA,95.72814545,59.93977292
oil_palm,UKP,50.21866801,50.21866801
oil_palm,USA,0.843495716,0.843495716
oil_palm,VEN,108.0393315,60.02772152
oil_palm,VUT,41.53321885,41.53321885
oil_palm,YEM,229.1853445,60.08265626
oil_palm,ZAF,37.41816468,37.41816468
oil_palm,ZMB,130.0009563,60.05811416
oil_palm,ZWE,93.00181382,60.63536922
oil_veg,all-r,198.3920832,366.2453173
oil_veg,HIC,401.7091256,435.531999
oil_veg,LMC,158.1910268,352.3406336
oil_veg,UMC,290.674401,370.4160263
oil_veg,LIC,110.2027028,352.3587354
oil_veg,AFG,42.60754167,355.8203571
oil_veg,AGO,161.4394242,353.3701421
oil_veg,ALB,145.7212984,354.5703745
oil_veg,ARG,384.4884605,384.4884605
oil_veg,ARM,170.4171094,353.2070224
oil_veg,AUS,373.6160937,373.6160937
oil_veg,AUT,458.9208509,458.9208509
oil_veg,AZE,90.23858014,355.370909
oil_veg,BDI,30.55391602,372.8025051
oil_veg,BEN,81.411824,356.6795884
oil_veg,BFA,138.3655948,347.5657205
oil_veg,BGD,115.6857411,348.9400041
oil_veg,BGR,398.8423908,398.8423908
oil_veg,BLR,334.3789441,349.1507379
oil_veg,BLT,287.4082721,353.1784032
oil_veg,BLX,363.5799651,363.5799651
oil_veg,BLZ,115.364797,350.7169092
oil_veg,BOL,124.9724379,353.3330856
oil_veg,BRA,427.0114971,427.0114971
oil_veg,BTN,,355.0119494
oil_veg,BWA,314.342571,352.6811399
oil_veg,CAF,328.3855923,353.194219
oil_veg,CAN,464.123266,464.123266
oil_veg,CHL,231.9068299,354.5918111
oil_veg,CHM,184.4921597,349.27029
oil_veg,CHP,359.4492983,359.4492983
oil_veg,CIV,64.80759434,338.0175449
oil_veg,CMR,78.61467751,346.0877968
oil_veg,COD,,352.4775659
oil_veg,COG,128.3122492,352.3532463
oil_veg,COL,146.4273057,351.6795491
oil_veg,CRB,257.6850961,379.972863
oil_veg,CRI,246.7488257,352.1364379
oil_veg,CUB,216.990611,354.1665871
oil_veg,CYP,284.7144529,353.2381323
oil_veg,CZE,393.4259702,393.4259702
oil_veg,DEU,325.4910266,351.8087463
oil_veg,DJI,150.499065,344.4986932
oil_veg,DNK,87.75291334,327.6345105
oil_veg,DOM,361.1375441,361.1375441
oil_veg,DZA,303.3355803,351.279832
oil_veg,ECU,118.6491856,353.5590302
oil_veg,EGY,121.0758563,355.1420672
oil_veg,ERI,169.023805,489.4169147
oil_veg,ETH,41.24913539,351.5320843
oil_veg,FJI,365.0281291,365.0281291
oil_veg,FNP,250.0928605,343.5491776
oil_veg,FRP,386.4999402,386.4999402
oil_veg,GAB,89.22966225,343.6039316
oil_veg,GEO,243.7118909,355.674241
oil_veg,GHA,114.8323658,354.3458434
oil_veg,GIN,269.9386818,351.4422274
oil_veg,GMB,357.8254501,357.8254501
oil_veg,GNB,203.7986359,342.745562
oil_veg,GNQ,,353.0239331
oil_veg,GRC,468.0486728,468.0486728
oil_veg,GSA,223.442431,411.8221342
oil_veg,GTM,222.6295351,356.165212
oil_veg,HND,18.88420099,355.9477281
oil_veg,HRV,258.6615314,351.5065153
oil_veg,HTI,152.2736247,353.1214728
oil_veg,HUN,363.1486086,363.1486086
oil_veg,IDN,81.40727732,354.575337
oil_veg,IND,159.6579456,356.577644
oil_veg,IRL,336.8390017,352.0928333
oil_veg,IRN,260.5560034,352.9928564
oil_veg,IRQ,158.2516974,351.7824958
oil_veg,ISL,177.1195184,352.6939432
oil_veg,ISR,530.94264,530.94264
oil_veg,ITP,523.3782787,523.3782787
oil_veg,JAM,364.9407877,364.9407877
oil_veg,JOR,406.9013549,406.9013549
oil_veg,JPN,296.8085883,343.3447012
oil_veg,KAZ,277.7616611,354.5157492
oil_veg,KEN,41.51829135,345.8214307
oil_veg,KGZ,132.3433363,356.1339049
oil_veg,KHM,70.34327231,348.2926959
oil_veg,KOR,320.2515729,354.853743
oil_veg,LAO,34.18306587,357.2854455
oil_veg,LBN,372.8184047,372.8184047
oil_veg,LBR,74.28142351,318.7421972
oil_veg,LBY,187.7211894,349.9897307
oil_veg,LKA,93.11671417,351.2476814
oil_veg,LSO,64.00163716,347.045148
oil_veg,MDA,348.1244553,355.5223116
oil_veg,MDG,102.074501,347.3554613
oil_veg,MEX,197.080379,350.2509742
oil_veg,MLI,218.4145217,326.512891
oil_veg,MMR,311.6944629,334.9256758
oil_veg,MNG,207.4158656,351.9947768
oil_veg,MOR,342.9028941,358.4001522
oil_veg,MOZ,175.5191244,353.7355529
oil_veg,MRT,191.0413388,346.0907367
oil_veg,MWI,88.78250805,349.770879
oil_veg,MYS,111.0073221,350.0555454
oil_veg,NAM,189.7568829,351.9580558
oil_veg,NER,65.5542993,352.0377104
oil_veg,NGA,119.1306922,340.8911329
oil_veg,NIC,181.6695851,327.8384218
oil_veg,NLD,308.597117,354.4114755
oil_veg,NOR,291.8513407,344.4425135
oil_veg,NPL,202.0203377,356.3695018
oil_veg,NZL,174.0180117,344.0583599
oil_veg,OAO,187.2029002,381.4793919
oil_veg,OBN,205.8949047,445.7455077
oil_veg,OIO,235.0656221,393.577608
oil_veg,OPO,243.4041647,399.5428527
oil_veg,OSA,77.60726964,306.8599701
oil_veg,PAK,98.95364946,328.6480021
oil_veg,PAN,287.0125597,357.1503062
oil_veg,PER,125.829499,362.1537719
oil_veg,PHL,62.91837644,353.6093384
oil_veg,PNG,,349.7159717
oil_veg,POL,233.1042158,354.5419186
oil_veg,PRK,74.17724364,351.4406942
oil_veg,PRT,302.7153552,354.6204736
oil_veg,PRY,451.8264752,451.8264752
oil_veg,PSE,258.8115927,349.3789652
oil_veg,RAP,168.4314902,424.4008771
oil_veg,ROU,322.186451,355.0226666
oil_veg,RUS,306.2493749,347.2730306
oil_veg,RWA,53.33459824,345.1178372
oil_veg,SAU,117.4230585,350.9079238
oil_veg,SDN,147.8268002,385.5286951
oil_veg,SEN,385.1486715,385.1486715
oil_veg,SLB,66.06849524,345.5425598
oil_veg,SLE,91.02165516,343.8625491
oil_veg,SLV,165.8627122,358.013568
oil_veg,SOM,,350.8931529
oil_veg,SPP,580.0202864,580.0202864
oil_veg,SVK,306.2742038,354.0495439
oil_veg,SVN,229.4317749,351.9261423
oil_veg,SWE,317.6936707,348.9120317
oil_veg,SWZ,144.5471999,351.1780591
oil_veg,SYR,364.2594209,364.2594209
oil_veg,TCD,132.3020158,351.3812235
oil_veg,TGO,129.8239164,349.9265673
oil_veg,THA,143.1352817,359.2130838
oil_veg,TJK,270.8089094,338.4618884
oil_veg,TKM,186.5489306,352.0206959
oil_veg,TLS,51.66902618,347.5795253
oil_veg,TUN,394.7790611,394.7790611
oil_veg,TUR,313.0787508,352.5815785
oil_veg,TZA,133.7036488,352.2548352
oil_veg,UGA,201.7028319,353.4961724
oil_veg,UKP,366.5458972,366.5458972
oil_veg,UKR,353.0486258,354.9874278
oil_veg,URY,266.916413,353.8013986
oil_veg,USA,521.7162196,521.7162196
oil_veg,UZB,241.7488967,354.1989053
oil_veg,VEN,295.597682,349.9373646
oil_veg,VNM,72.37756392,356.4070434
oil_veg,VUT,159.3600553,352.4636829
oil_veg,YEM,40.19915619,359.4461092
oil_veg,ZAF,259.7742756,353.0894843
oil_veg,ZMB,117.960059,356.361236
oil_veg,ZWE,255.1483967,350.1077038
sugar,all-r,255.5670987,106.4646984
sugar,HIC,269.2786336,109.2120556
sugar,LMC,263.9137948,110.7727931
sugar,UMC,405.2860921,109.6392934
sugar,LIC,123.6585844,90.20656457
sugar,AFG,78.27753947,78.27753947
sugar,AGO,175.6028381,108.8175405
sugar,ALB,186.8820471,111.2856342
sugar,ARG,446.8563483,110.5461455
sugar,ARM,344.9962093,105.8261547
sugar,AUS,293.0736397,114.8826309
sugar,AUT,363.0030923,111.6628687
sugar,AZE,232.3230364,113.8024338
sugar,BDI,54.01576602,54.01576602
sugar,BEN,55.87124228,55.87124228
sugar,BFA,76.66373074,76.66373074
sugar,BGD,98.9721226,98.9721226
sugar,BGR,304.5649142,110.15398
sugar,BLR,391.6117851,103.7630559
sugar,BLT,311.2368548,105.9250063
sugar,BLX,398.5346685,110.5784832
sugar,BLZ,443.9806795,111.17702
sugar,BOL,429.00125,115.062835
sugar,BRA,421.5554983,110.4316771
sugar,BTN,42.82635304,42.82635304
sugar,BWA,348.3059965,110.5339825
sugar,CAF,93.19220809,93.19220809
sugar,CAN,294.3778952,117.6293344
sugar,CHL,493.2525476,110.1141654
sugar,CHM,122.7411955,110.2067765
sugar,CHP,446.4352379,111.0315201
sugar,CIV,136.1469984,113.253564
sugar,CMR,124.2224092,109.5804841
sugar,COD,40.8024519,53.51098984
sugar,COG,222.3785062,111.7595017
sugar,COL,381.1529577,110.5645888
sugar,CRB,528.3949127,117.4776655
sugar,CRI,597.4639122,105.7156155
sugar,CUB,546.4295059,110.7491604
sugar,CYP,224.8381115,111.9202358
sugar,CZE,325.4922691,109.7781573
sugar,DEU,337.8800144,110.5556935
sugar,DJI,279.8606196,112.7822802
sugar,DNK,342.5863566,110.3227332
sugar,DOM,474.5496537,109.7224389
sugar,DZA,349.023208,107.1383456
sugar,ECU,221.3179677,110.6176502
sugar,EGY,444.5647352,113.8840578
sugar,ERI,87.65731838,87.65731838
sugar,ETH,80.77390756,80.77390756
sugar,FJI,396.0818442,103.7630559
sugar,FNP,270.9098836,111.5548742
sugar,FRP,312.9806023,110.6810211
sugar,GAB,182.4105694,112.5370976
sugar,GEO,474.5582008,112.603677
sugar,GHA,129.637442,112.387172
sugar,GIN,190.4966287,109.9446319
sugar,GMB,377.488283,112.3013463
sugar,GNB,155.4153603,106.1572632
sugar,GRC,270.1012877,110.7324013
sugar,GSA,404.5284837,128.6279999
sugar,GTM,403.5368865,110.1100249
sugar,HND,462.2521412,111.2127706
sugar,HRV,329.9519192,111.2367864
sugar,HTI,318.8398917,114.365777
sugar,HUN,309.0639673,110.3896571
sugar,IDN,258.1212136,108.8907272
sugar,IND,309.5519312,110.3441357
sugar,IRL,259.5591823,110.4287034
sugar,IRN,335.3531078,110.2428817
sugar,IRQ,306.5876846,105.6246549
sugar,ISL,340.3305837,115.1341409
sugar,ISR,199.9004658,109.0372064
sugar,ITP,244.0078723,110.2623591
sugar,JAM,460.1869494,112.0239311
sugar,JOR,712.7494611,105.6227671
sugar,JPN,166.9587729,115.1589689
sugar,KAZ,333.4819506,112.6446529
sugar,KEN,227.1130692,110.3443221
sugar,KGZ,296.0565694,105.3303086
sugar,KHM,164.9870157,111.9545524
sugar,KOR,257.4504348,110.5194658
sugar,LAO,78.32039557,78.32039557
sugar,LBN,536.6981598,110.2527434
sugar,LBR,82.49112178,82.49112178
sugar,LBY,421.8913996,110.9416877
sugar,LKA,484.9491436,114.4712517
sugar,LSO,257.6118347,114.7792487
sugar,MDA,370.4648382,104.3555326
sugar,MDG,93.94807485,93.94807485
sugar,MEX,510.5005639,110.4759977
sugar,MLI,171.9704392,110.4186069
sugar,MMR,17.85744627,17.85744627
sugar,MNG,200.77436,122.3349382
sugar,MOR,620.0906434,112.0595703
sugar,MOZ,134.6279494,109.0587071
sugar,MRT,460.562759,109.3573844
sugar,MWI,205.4561857,110.8431564
