"sourceTypeModelYearID";"sourceTypeID";"modelYearID";"fuelTypeID";"engTechID";"regClassID";"stmyFuelEngFraction";"stmyFraction"
542016;54;2016;1;1;41;0.26966527928369066;0.13483263964184533
542016;54;2016;1;1;46;0.2976461124129971;0.14882305620649855
542016;54;2016;2;1;46;0.2976461124129971;0.14882305620649855
542016;54;2016;2;1;42;0.39397013046063445;0.19698506523031722
542016;54;2016;2;1;47;0.03871847784267777;0.019359238921338884
542016;54;2016;2;1;41;0.26966527928369066;0.13483263964184533
612016;61;2016;1;1;47;1.0;0.0
612016;61;2016;2;1;47;0.7612820482064537;0.7612820482064537
311987;31;1987;2;1;40;0.12165259111776888;0.00043664365882483704
622016;62;2016;2;1;47;0.9588326604493954;0.9588326604493954
212016;21;2016;5;1;20;1.0;0.05101950909638067
312016;31;2016;5;1;30;1.0;0.1881886245836339
322016;32;2016;5;1;30;1.0;0.17461986464080093
212016;21;2016;9;30;20;1.0;0.0
312016;31;2016;9;30;30;1.0;0.0
322016;32;2016;9;30;30;1.0;0.0
321986;32;1986;2;1;40;0.6727343713823398;0.02926505157350211
112017;11;2017;1;1;10;1.0;1.0
212017;21;2017;1;1;20;1.0;0.9371158537144276
212017;21;2017;2;1;20;1.0;0.011745961714750184
312017;31;2017;1;1;30;0.981127212949903;0.772966078362966
621981;62;1981;2;1;46;0.059731529513054084;0.059731529513054084
621980;62;1980;2;1;46;0.04760309628220531;0.04760309628220531
312017;31;2017;2;1;30;0.32962798995700593;0.0065988757556300435
322017;32;2017;1;1;30;0.9421764141248122;0.7172337449954996
522049;52;2049;2;1;41;0.3097260152347636;0.20983595250898637
322017;32;2017;2;1;30;0.44603246313251343;0.023677671548181106
522049;52;2049;1;1;41;0.41172759874999487;0.132786700638941
412017;41;2017;2;1;46;0.12136174636174636;0.12136174636174636
412017;41;2017;2;1;47;0.6730769230769231;0.6730769230769231
412017;41;2017;2;1;41;0.18555093555093555;0.18555093555093555
412017;41;2017;2;1;42;0.02001039501039501;0.02001039501039501
422017;42;2017;1;1;42;0.26666666666666666;0.0065650644783118405
422017;42;2017;1;1;46;0.09523809523809523;0.0023446658851113715
422017;42;2017;1;1;47;0.638095238095238;0.01570926143024619
422017;42;2017;2;1;48;1.0;0.8173505275498242
422017;42;2017;3;1;48;1.0;0.15803048065650646
432017;43;2017;1;1;42;0.00796812749003984;7.980209081477934e-05
432017;43;2017;1;1;46;0.9362549800796812;0.009376745670736573
432017;43;2017;1;1;47;0.043824701195219126;0.0004389114994812864
432017;43;2017;1;1;41;0.01195219123505976;0.00011970313622216902
432017;43;2017;2;1;47;0.04526218209665068;0.0448088739924986
432017;43;2017;2;1;41;0.010640441739551006;0.010533875987550874
432017;43;2017;2;1;42;0.007053323122808432;0.006982682946293193
432017;43;2017;2;1;46;0.9370440530409899;0.9276594046764025
512017;51;2017;1;1;41;1.0;0.0030777765582569337
512017;51;2017;2;1;47;0.9734775688743469;0.9704814224328766
512017;51;2017;2;1;46;0.026522431125653067;0.02644080100886655
321986;32;1986;1;1;40;0.09704325116188203;0.09282171013332242
532046;53;2046;1;1;42;0.42744095226666096;0.0
522017;52;2017;1;1;46;0.11112493753889115;0.03583902040887401
522017;52;2017;1;1;42;0.477147463711114;0.15388533005024463
522017;52;2017;2;1;46;0.22898279659357243;0.1551333141808062
522017;52;2017;2;1;47;0.1780650405434823;0.12063709715398523
522017;52;2017;2;1;42;0.28322614762818166;0.1918825850581626
321985;32;1985;2;1;40;0.6045018412742786;0.02564958475138104
532036;53;2036;1;1;46;0.24051521666394374;0.0
532017;53;2017;2;1;47;0.275255116470717;0.275255116470717
532017;53;2017;2;1;42;0.1869942841365447;0.1869942841365447
321985;32;1985;1;1;40;0.11830891464000319;0.11328895551712302
532017;53;2017;2;1;46;0.27380695466085764;0.27380695466085764
542017;54;2017;1;1;42;0.39397013046063445;0.19698506523031722
542017;54;2017;1;1;47;0.03871847784267777;0.019359238921338884
542017;54;2017;1;1;41;0.26966527928369066;0.13483263964184533
542017;54;2017;1;1;46;0.2976461124129971;0.14882305620649855
542017;54;2017;2;1;46;0.2976461124129971;0.14882305620649855
542017;54;2017;2;1;42;0.39397013046063445;0.19698506523031722
542017;54;2017;2;1;47;0.03871847784267777;0.019359238921338884
542017;54;2017;2;1;41;0.26966527928369066;0.13483263964184533
612017;61;2017;1;1;47;1.0;0.0
612017;61;2017;2;1;47;0.7612820482064537;0.7612820482064537
311987;31;1987;1;1;40;0.018588185726232605;0.018521467760327866
311968;31;1968;2;1;40;0.6200000047683716;0.008630399719964535
622017;62;2017;2;1;47;0.9588326604493954;0.9588326604493954
212017;21;2017;5;1;20;1.0;0.05113818457082219
312017;31;2017;5;1;30;1.0;0.18851979108461947
322017;32;2017;5;1;30;1.0;0.17492715340335827
212017;21;2017;9;30;20;1.0;0.0
312017;31;2017;9;30;30;1.0;0.0
322017;32;2017;9;30;30;1.0;0.0
321984;32;1984;2;1;40;0.5471294614096582;0.02835552517001464
112018;11;2018;1;1;10;1.0;1.0
212018;21;2018;1;1;20;1.0;0.9364125281391906
212018;21;2018;2;1;20;1.0;0.011745961714750184
312018;31;2018;1;1;30;0.981127212949903;0.7698646537762954
612050;61;2050;2;1;46;0.23871795179354627;0.23871795179354627
612049;61;2049;2;1;46;0.23871795179354627;0.23871795179354627
312018;31;2018;2;1;30;0.32962798995700593;0.0065988757556300435
322018;32;2018;1;1;30;0.9421764141248122;0.714355939056292
522048;52;2048;2;1;41;0.3097260152347636;0.20983595250898637
322018;32;2018;2;1;30;0.44603246313251343;0.023677671548181106
522048;52;2048;1;1;41;0.41172759874999487;0.132786700638941
412018;41;2018;2;1;46;0.12136174636174636;0.12136174636174636
412018;41;2018;2;1;47;0.6730769230769231;0.6730769230769231
412018;41;2018;2;1;41;0.18555093555093555;0.18555093555093555
412018;41;2018;2;1;42;0.02001039501039501;0.02001039501039501
422018;42;2018;1;1;42;0.26666666666666666;0.0065650644783118405
422018;42;2018;1;1;46;0.09523809523809523;0.0023446658851113715
422018;42;2018;1;1;47;0.638095238095238;0.01570926143024619
422018;42;2018;2;1;48;1.0;0.8173505275498242
422018;42;2018;3;1;48;1.0;0.15803048065650646
432018;43;2018;1;1;42;0.00796812749003984;7.980209081477934e-05
432018;43;2018;1;1;46;0.9362549800796812;0.009376745670736573
432018;43;2018;1;1;47;0.043824701195219126;0.0004389114994812864
432018;43;2018;1;1;41;0.01195219123505976;0.00011970313622216902
432018;43;2018;2;1;47;0.04526218209665068;0.0448088739924986
432018;43;2018;2;1;41;0.010640441739551006;0.010533875987550874
432018;43;2018;2;1;42;0.007053323122808432;0.006982682946293193
432018;43;2018;2;1;46;0.9370440530409899;0.9276594046764025
512018;51;2018;1;1;41;1.0;0.0030777765582569337
512018;51;2018;2;1;47;0.9734775688743469;0.9704814224328766
512018;51;2018;2;1;46;0.026522431125653067;0.02644080100886655
321984;32;1984;1;1;40;0.13798131066208297;0.1308302928437593
532045;53;2045;1;1;42;0.42744095226666096;0.0
522018;52;2018;1;1;46;0.11112493753889115;0.03583902040887401
522018;52;2018;1;1;42;0.477147463711114;0.15388533005024463
522018;52;2018;2;1;46;0.22898279659357243;0.1551333141808062
522018;52;2018;2;1;47;0.1780650405434823;0.12063709715398523
522018;52;2018;2;1;42;0.28322614762818166;0.1918825850581626
321983;32;1983;2;1;40;0.5315398779993165;0.035457143121407894
532035;53;2035;1;1;46;0.24051521666394374;0.0
532018;53;2018;2;1;47;0.275255116470717;0.275255116470717
532018;53;2018;2;1;42;0.1869942841365447;0.1869942841365447
321983;32;1983;1;1;40;0.14539545141945454;0.1356966356888539
532018;53;2018;2;1;46;0.27380695466085764;0.27380695466085764
542018;54;2018;1;1;42;0.39397013046063445;0.19698506523031722
542018;54;2018;1;1;47;0.03871847784267777;0.019359238921338884
542018;54;2018;1;1;41;0.26966527928369066;0.13483263964184533
542018;54;2018;1;1;46;0.2976461124129971;0.14882305620649855
542018;54;2018;2;1;46;0.2976461124129971;0.14882305620649855
542018;54;2018;2;1;42;0.39397013046063445;0.19698506523031722
542018;54;2018;2;1;47;0.03871847784267777;0.019359238921338884
542018;54;2018;2;1;41;0.26966527928369066;0.13483263964184533
612018;61;2018;1;1;47;1.0;0.0
612018;61;2018;2;1;47;0.7612820482064537;0.7612820482064537
311968;31;1968;1;1;40;0.12076199709801377;0.1190809901658825
622018;62;2018;2;1;47;0.9588326604493954;0.9588326604493954
212018;21;2018;5;1;20;1.0;0.051841510146059235
312018;31;2018;5;1;30;1.0;0.19162121567129
322018;32;2018;5;1;30;1.0;0.1778049593425657
212018;21;2018;9;30;20;1.0;0.0
312018;31;2018;9;30;30;1.0;0.0
322018;32;2018;9;30;30;1.0;0.0
321982;32;1982;2;1;40;0.3559396422811243;0.038598436280703065
112019;11;2019;1;1;10;1.0;1.0
212019;21;2019;1;1;20;1.0;0.935253486014517
212019;21;2019;2;1;20;1.0;0.011745961714750184
312019;31;2019;1;1;30;0.981127212949903;0.7653650547065057
612048;61;2048;2;1;46;0.23871795179354627;0.23871795179354627
612047;61;2047;2;1;46;0.23871795179354627;0.23871795179354627
312019;31;2019;2;1;30;0.32962798995700593;0.0065988757556300435
322019;32;2019;1;1;30;0.9421764141248122;0.71018076968969
522047;52;2047;2;1;41;0.3097260152347636;0.20983595250898637
322019;32;2019;2;1;30;0.44603246313251343;0.023677671548181106
522047;52;2047;1;1;41;0.41172759874999487;0.132786700638941
412019;41;2019;2;1;46;0.12136174636174636;0.12136174636174636
412019;41;2019;2;1;47;0.6730769230769231;0.6730769230769231
412019;41;2019;2;1;41;0.18555093555093555;0.18555093555093555
412019;41;2019;2;1;42;0.02001039501039501;0.02001039501039501
422019;42;2019;1;1;42;0.26666666666666666;0.0065650644783118405
422019;42;2019;1;1;46;0.09523809523809523;0.0023446658851113715
422019;42;2019;1;1;47;0.638095238095238;0.01570926143024619
422019;42;2019;2;1;48;1.0;0.8173505275498242
422019;42;2019;3;1;48;1.0;0.15803048065650646
432019;43;2019;1;1;42;0.00796812749003984;7.980209081477934e-05
432019;43;2019;1;1;46;0.9362549800796812;0.009376745670736573
432019;43;2019;1;1;47;0.043824701195219126;0.0004389114994812864
432019;43;2019;1;1;41;0.01195219123505976;0.00011970313622216902
432019;43;2019;2;1;47;0.04526218209665068;0.0448088739924986
432019;43;2019;2;1;41;0.010640441739551006;0.010533875987550874
432019;43;2019;2;1;42;0.007053323122808432;0.006982682946293193
432019;43;2019;2;1;46;0.9370440530409899;0.9276594046764025
512019;51;2019;1;1;41;1.0;0.0030777765582569337
512019;51;2019;2;1;47;0.9734775688743469;0.9704814224328766
512019;51;2019;2;1;46;0.026522431125653067;0.02644080100886655
321982;32;1982;1;1;40;0.1393437997698072;0.12423322444288705
532044;53;2044;1;1;42;0.42744095226666096;0.0
522019;52;2019;1;1;46;0.11112493753889115;0.03583902040887401
522019;52;2019;1;1;42;0.477147463711114;0.15388533005024463
522019;52;2019;2;1;46;0.22898279659357243;0.1551333141808062
522019;52;2019;2;1;47;0.1780650405434823;0.12063709715398523
522019;52;2019;2;1;42;0.28322614762818166;0.1918825850581626
321981;32;1981;2;1;40;0.8811749734770457;0.06224620110445419
532034;53;2034;1;1;46;0.24051521666394374;0.0
532019;53;2019;2;1;47;0.275255116470717;0.275255116470717
532019;53;2019;2;1;42;0.1869942841365447;0.1869942841365447
321981;32;1981;1;1;40;0.10631382368857595;0.09880381506521482
532019;53;2019;2;1;46;0.27380695466085764;0.27380695466085764
542019;54;2019;1;1;42;0.39397013046063445;0.19698506523031722
542019;54;2019;1;1;47;0.03871847784267777;0.019359238921338884
542019;54;2019;1;1;41;0.26966527928369066;0.13483263964184533
542019;54;2019;1;1;46;0.2976461124129971;0.14882305620649855
542019;54;2019;2;1;46;0.2976461124129971;0.14882305620649855
542019;54;2019;2;1;42;0.39397013046063445;0.19698506523031722
542019;54;2019;2;1;47;0.03871847784267777;0.019359238921338884
542019;54;2019;2;1;41;0.26966527928369066;0.13483263964184533
612019;61;2019;1;1;47;1.0;0.0
612019;61;2019;2;1;47;0.7612820482064537;0.7612820482064537
622019;62;2019;2;1;47;0.9588326604493954;0.9588326604493954
212019;21;2019;5;1;20;1.0;0.05300055227073286
312019;31;2019;5;1;30;1.0;0.19612081474107976
322019;32;2019;5;1;30;1.0;0.18198012870916774
212019;21;2019;9;30;20;1.0;0.0
312019;31;2019;9;30;30;1.0;0.0
322019;32;2019;9;30;30;1.0;0.0
321980;32;1980;2;1;40;0.6021269976458846;0.06435536982010215
112020;11;2020;1;1;10;1.0;1.0
212020;21;2020;1;1;20;1.0;0.9364150185393671
212020;21;2020;2;1;20;1.0;0.011745961714750184
312020;31;2020;1;1;30;0.981127212949903;0.7698278230985804
612046;61;2046;2;1;46;0.23871795179354627;0.23871795179354627
612045;61;2045;2;1;46;0.23871795179354627;0.23871795179354627
312020;31;2020;2;1;30;0.32962798995700593;0.0065988757556300435
322020;32;2020;1;1;30;0.9421764141248122;0.714321763940918
522046;52;2046;2;1;41;0.3097260152347636;0.20983595250898637
322020;32;2020;2;1;30;0.44603246313251343;0.023677671548181106
522046;52;2046;1;1;41;0.41172759874999487;0.132786700638941
412020;41;2020;2;1;46;0.12136174636174636;0.12136174636174636
412020;41;2020;2;1;47;0.6730769230769231;0.6730769230769231
412020;41;2020;2;1;41;0.18555093555093555;0.18555093555093555
412020;41;2020;2;1;42;0.02001039501039501;0.02001039501039501
422020;42;2020;1;1;42;0.26666666666666666;0.0065650644783118405
422020;42;2020;1;1;46;0.09523809523809523;0.0023446658851113715
422020;42;2020;1;1;47;0.638095238095238;0.01570926143024619
422020;42;2020;2;1;48;1.0;0.8173505275498242
422020;42;2020;3;1;48;1.0;0.15803048065650646
432020;43;2020;1;1;42;0.00796812749003984;7.980209081477934e-05
432020;43;2020;1;1;46;0.9362549800796812;0.009376745670736573
432020;43;2020;1;1;47;0.043824701195219126;0.0004389114994812864
432020;43;2020;1;1;41;0.01195219123505976;0.00011970313622216902
432020;43;2020;2;1;47;0.04526218209665068;0.0448088739924986
432020;43;2020;2;1;41;0.010640441739551006;0.010533875987550874
432020;43;2020;2;1;42;0.007053323122808432;0.006982682946293193
432020;43;2020;2;1;46;0.9370440530409899;0.9276594046764025
512020;51;2020;1;1;41;1.0;0.0030777765582569337
512020;51;2020;2;1;47;0.9734775688743469;0.9704814224328766
512020;51;2020;2;1;46;0.026522431125653067;0.02644080100886655
321980;32;1980;1;1;40;0.25838955631810134;0.23077286495645108
532043;53;2043;1;1;42;0.42744095226666096;0.0
522020;52;2020;1;1;46;0.11112493753889115;0.03583902040887401
522020;52;2020;1;1;42;0.477147463711114;0.15388533005024463
522020;52;2020;2;1;46;0.22898279659357243;0.1551333141808062
522020;52;2020;2;1;47;0.1780650405434823;0.12063709715398523
522020;52;2020;2;1;42;0.28322614762818166;0.1918825850581626
321979;32;1979;2;1;40;0.9278652514568053;0.03883115362504115
532033;53;2033;1;1;46;0.24051521666394374;0.0
532020;53;2020;2;1;47;0.275255116470717;0.275255116470717
532020;53;2020;2;1;42;0.1869942841365447;0.1869942841365447
321979;32;1979;1;1;40;0.2230706086495441;0.2137351053961333
532020;53;2020;2;1;46;0.27380695466085764;0.27380695466085764
542020;54;2020;1;1;42;0.39397013046063445;0.19698506523031722
542020;54;2020;1;1;47;0.03871847784267777;0.019359238921338884
542020;54;2020;1;1;41;0.26966527928369066;0.13483263964184533
542020;54;2020;1;1;46;0.2976461124129971;0.14882305620649855
542020;54;2020;2;1;46;0.2976461124129971;0.14882305620649855
542020;54;2020;2;1;42;0.39397013046063445;0.19698506523031722
542020;54;2020;2;1;47;0.03871847784267777;0.019359238921338884
542020;54;2020;2;1;41;0.26966527928369066;0.13483263964184533
612020;61;2020;1;1;47;1.0;0.0
612020;61;2020;2;1;47;0.7612820482064537;0.7612820482064537
311986;31;1986;2;1;40;0.30209753569322667;0.00427654748645665
622020;62;2020;2;1;47;0.9588326604493954;0.9588326604493954
212020;21;2020;5;1;20;1.0;0.05183901974588275
312020;31;2020;5;1;30;1.0;0.1916580463490051
322020;32;2020;5;1;30;1.0;0.1778391344579398
212020;21;2020;9;30;20;1.0;0.0
312020;31;2020;9;30;30;1.0;0.0
322020;32;2020;9;30;30;1.0;0.0
321978;32;1978;2;1;40;0.9280000009536742;0.03883680399766336
112021;11;2021;1;1;10;1.0;1.0
212021;21;2021;1;1;20;1.0;0.9359452154168688
212021;21;2021;2;1;20;1.0;0.011745961714750184
312021;31;2021;1;1;30;0.981127212949903;0.7679577263521038
612044;61;2044;2;1;46;0.23871795179354627;0.23871795179354627
612043;61;2043;2;1;46;0.23871795179354627;0.23871795179354627
312021;31;2021;2;1;30;0.32962798995700593;0.0065988757556300435
322021;32;2021;1;1;30;0.9421764141248122;0.7125865047484059
522045;52;2045;2;1;41;0.3097260152347636;0.20983595250898637
322021;32;2021;2;1;30;0.44603246313251343;0.023677671548181106
522045;52;2045;1;1;41;0.41172759874999487;0.132786700638941
412021;41;2021;2;1;46;0.12136174636174636;0.12136174636174636
412021;41;2021;2;1;47;0.6730769230769231;0.6730769230769231
412021;41;2021;2;1;41;0.18555093555093555;0.18555093555093555
412021;41;2021;2;1;42;0.02001039501039501;0.02001039501039501
422021;42;2021;1;1;42;0.26666666666666666;0.0065650644783118405
422021;42;2021;1;1;46;0.09523809523809523;0.0023446658851113715
422021;42;2021;1;1;47;0.638095238095238;0.01570926143024619
422021;42;2021;2;1;48;1.0;0.8173505275498242
422021;42;2021;3;1;48;1.0;0.15803048065650646
432021;43;2021;1;1;42;0.00796812749003984;7.980209081477934e-05
432021;43;2021;1;1;46;0.9362549800796812;0.009376745670736573
432021;43;2021;1;1;47;0.043824701195219126;0.0004389114994812864
432021;43;2021;1;1;41;0.01195219123505976;0.00011970313622216902
432021;43;2021;2;1;47;0.04526218209665068;0.0448088739924986
432021;43;2021;2;1;41;0.010640441739551006;0.010533875987550874
432021;43;2021;2;1;42;0.007053323122808432;0.006982682946293193
432021;43;2021;2;1;46;0.9370440530409899;0.9276594046764025
512021;51;2021;1;1;41;1.0;0.0030777765582569337
512021;51;2021;2;1;47;0.9734775688743469;0.9704814224328766
512021;51;2021;2;1;46;0.026522431125653067;0.02644080100886655
321978;32;1978;1;1;40;0.1900928315132676;0.1821374457037258
532042;53;2042;1;1;42;0.42744095226666096;0.0
522021;52;2021;1;1;46;0.11112493753889115;0.03583902040887401
522021;52;2021;1;1;42;0.477147463711114;0.15388533005024463
522021;52;2021;2;1;46;0.22898279659357243;0.1551333141808062
522021;52;2021;2;1;47;0.1780650405434823;0.12063709715398523
522021;52;2021;2;1;42;0.28322614762818166;0.1918825850581626
321977;32;1977;2;1;40;0.9280000009536742;0.038836807948436414
532032;53;2032;1;1;46;0.24051521666394374;0.0
532021;53;2021;2;1;47;0.275255116470717;0.275255116470717
532021;53;2021;2;1;42;0.1869942841365447;0.1869942841365447
321977;32;1977;1;1;40;0.20637775840129569;0.197740847453426
532021;53;2021;2;1;46;0.27380695466085764;0.27380695466085764
542021;54;2021;1;1;42;0.39397013046063445;0.19698506523031722
542021;54;2021;1;1;47;0.03871847784267777;0.019359238921338884
542021;54;2021;1;1;41;0.26966527928369066;0.13483263964184533
542021;54;2021;1;1;46;0.2976461124129971;0.14882305620649855
542021;54;2021;2;1;46;0.2976461124129971;0.14882305620649855
542021;54;2021;2;1;42;0.39397013046063445;0.19698506523031722
542021;54;2021;2;1;47;0.03871847784267777;0.019359238921338884
542021;54;2021;2;1;41;0.26966527928369066;0.13483263964184533
612021;61;2021;1;1;47;1.0;0.0
612021;61;2021;2;1;47;0.7612820482064537;0.7612820482064537
311986;31;1986;1;1;40;0.032725718284802266;0.03226244708349237
311967;31;1967;2;1;40;0.6200000047683716;0.008630398325023707
622021;62;2021;2;1;47;0.9588326604493954;0.9588326604493954
212021;21;2021;5;1;20;1.0;0.05230882286838106
312021;31;2021;5;1;30;1.0;0.19352814309548172
322021;32;2021;5;1;30;1.0;0.17957439365045186
212021;21;2021;9;30;20;1.0;0.0
312021;31;2021;9;30;30;1.0;0.0
322021;32;2021;9;30;30;1.0;0.0
321976;32;1976;2;1;40;0.9280000009536742;0.03883678316947867
112022;11;2022;1;1;10;1.0;1.0
212022;21;2022;1;1;20;1.0;0.9345519412730569
212022;21;2022;2;1;20;1.0;0.011745961714750184
312022;31;2022;1;1;30;0.981127212949903;0.762234069236779
612042;61;2042;2;1;46;0.23871795179354627;0.23871795179354627
612041;61;2041;2;1;46;0.23871795179354627;0.23871795179354627
312022;31;2022;2;1;30;0.32962798995700593;0.0065988757556300435
322022;32;2022;1;1;30;0.9421764141248122;0.7072755342636613
522044;52;2044;2;1;41;0.3097260152347636;0.20983595250898637
322022;32;2022;2;1;30;0.44603246313251343;0.023677671548181106
522044;52;2044;1;1;41;0.41172759874999487;0.132786700638941
412022;41;2022;2;1;46;0.12136174636174636;0.12136174636174636
412022;41;2022;2;1;47;0.6730769230769231;0.6730769230769231
412022;41;2022;2;1;41;0.18555093555093555;0.18555093555093555
412022;41;2022;2;1;42;0.02001039501039501;0.02001039501039501
422022;42;2022;1;1;42;0.26666666666666666;0.0065650644783118405
422022;42;2022;1;1;46;0.09523809523809523;0.0023446658851113715
422022;42;2022;1;1;47;0.638095238095238;0.01570926143024619
422022;42;2022;2;1;48;1.0;0.8173505275498242
422022;42;2022;3;1;48;1.0;0.15803048065650646
432022;43;2022;1;1;42;0.00796812749003984;7.980209081477934e-05
432022;43;2022;1;1;46;0.9362549800796812;0.009376745670736573
432022;43;2022;1;1;47;0.043824701195219126;0.0004389114994812864
432022;43;2022;1;1;41;0.01195219123505976;0.00011970313622216902
432022;43;2022;2;1;47;0.04526218209665068;0.0448088739924986
432022;43;2022;2;1;41;0.010640441739551006;0.010533875987550874
432022;43;2022;2;1;42;0.007053323122808432;0.006982682946293193
432022;43;2022;2;1;46;0.9370440530409899;0.9276594046764025
512022;51;2022;1;1;41;1.0;0.0030777765582569337
512022;51;2022;2;1;47;0.9734775688743469;0.9704814224328766
512022;51;2022;2;1;46;0.026522431125653067;0.02644080100886655
321976;32;1976;1;1;40;0.11681134924410858;0.11192279640179649
532041;53;2041;1;1;42;0.42744095226666096;0.0
522022;52;2022;1;1;46;0.11112493753889115;0.03583902040887401
522022;52;2022;1;1;42;0.477147463711114;0.15388533005024463
522022;52;2022;2;1;46;0.22898279659357243;0.1551333141808062
522022;52;2022;2;1;47;0.1780650405434823;0.12063709715398523
522022;52;2022;2;1;42;0.28322614762818166;0.1918825850581626
321975;32;1975;2;1;40;0.9280000009536742;0.038836799111181874
532031;53;2031;1;1;46;0.24051521666394374;0.0
532022;53;2022;2;1;47;0.275255116470717;0.275255116470717
532022;53;2022;2;1;42;0.1869942841365447;0.1869942841365447
321975;32;1975;1;1;40;0.27517300304154313;0.26365701313964385
532022;53;2022;2;1;46;0.27380695466085764;0.27380695466085764
542022;54;2022;1;1;42;0.39397013046063445;0.19698506523031722
542022;54;2022;1;1;47;0.03871847784267777;0.019359238921338884
542022;54;2022;1;1;41;0.26966527928369066;0.13483263964184533
542022;54;2022;1;1;46;0.2976461124129971;0.14882305620649855
542022;54;2022;2;1;46;0.2976461124129971;0.14882305620649855
542022;54;2022;2;1;42;0.39397013046063445;0.19698506523031722
542022;54;2022;2;1;47;0.03871847784267777;0.019359238921338884
542022;54;2022;2;1;41;0.26966527928369066;0.13483263964184533
612022;61;2022;1;1;47;1.0;0.0
612022;61;2022;2;1;47;0.7612820482064537;0.7612820482064537
311967;31;1967;1;1;40;0.09580818412014667;0.09447453446628419
622022;62;2022;2;1;47;0.9588326604493954;0.9588326604493954
212022;21;2022;5;1;20;1.0;0.05370209701219291
312022;31;2022;5;1;30;1.0;0.19925180021080646
322022;32;2022;5;1;30;1.0;0.18488536413519646
212022;21;2022;9;30;20;1.0;0.0
312022;31;2022;9;30;30;1.0;0.0
322022;32;2022;9;30;30;1.0;0.0
321974;32;1974;2;1;40;0.9280000009536742;0.03883682461793425
112023;11;2023;1;1;10;1.0;1.0
212023;21;2023;1;1;20;1.0;0.9359683514321591
212023;21;2023;2;1;20;1.0;0.011745961714750184
312023;31;2023;1;1;30;0.981127212949903;0.7676907399943896
612040;61;2040;2;1;46;0.23871795179354627;0.23871795179354627
612039;61;2039;2;1;46;0.23871795179354627;0.23871795179354627
312023;31;2023;2;1;30;0.32962798995700593;0.0065988757556300435
322023;32;2023;1;1;30;0.9421764141248122;0.7123387686179776
522043;52;2043;2;1;41;0.3097260152347636;0.20983595250898637
322023;32;2023;2;1;30;0.44603246313251343;0.023677671548181106
522043;52;2043;1;1;41;0.41172759874999487;0.132786700638941
412023;41;2023;2;1;46;0.12136174636174636;0.12136174636174636
412023;41;2023;2;1;47;0.6730769230769231;0.6730769230769231
412023;41;2023;2;1;41;0.18555093555093555;0.18555093555093555
412023;41;2023;2;1;42;0.02001039501039501;0.02001039501039501
422023;42;2023;1;1;42;0.26666666666666666;0.0065650644783118405
422023;42;2023;1;1;46;0.09523809523809523;0.0023446658851113715
422023;42;2023;1;1;47;0.638095238095238;0.01570926143024619
422023;42;2023;2;1;48;1.0;0.8173505275498242
422023;42;2023;3;1;48;1.0;0.15803048065650646
432023;43;2023;1;1;42;0.00796812749003984;7.980209081477934e-05
432023;43;2023;1;1;46;0.9362549800796812;0.009376745670736573
432023;43;2023;1;1;47;0.043824701195219126;0.0004389114994812864
432023;43;2023;1;1;41;0.01195219123505976;0.00011970313622216902
432023;43;2023;2;1;47;0.04526218209665068;0.0448088739924986
432023;43;2023;2;1;41;0.010640441739551006;0.010533875987550874
432023;43;2023;2;1;42;0.007053323122808432;0.006982682946293193
432023;43;2023;2;1;46;0.9370440530409899;0.9276594046764025
512023;51;2023;1;1;41;1.0;0.0030777765582569337
512023;51;2023;2;1;47;0.9734775688743469;0.9704814224328766
512023;51;2023;2;1;46;0.026522431125653067;0.02644080100886655
321974;32;1974;1;1;40;0.34751954167572696;0.33297583965256394
532040;53;2040;1;1;42;0.42744095226666096;0.0
522023;52;2023;1;1;46;0.11112493753889115;0.03583902040887401
522023;52;2023;1;1;42;0.477147463711114;0.15388533005024463
522023;52;2023;2;1;46;0.22898279659357243;0.1551333141808062
522023;52;2023;2;1;47;0.1780650405434823;0.12063709715398523
522023;52;2023;2;1;42;0.28322614762818166;0.1918825850581626
321973;32;1973;2;1;40;0.9280000009536742;0.03883679522972252
532030;53;2030;1;1;46;0.24051521666394374;0.0
532023;53;2023;2;1;47;0.275255116470717;0.275255116470717
532023;53;2023;2;1;42;0.1869942841365447;0.1869942841365447
321973;32;1973;1;1;40;0.4052800516140411;0.38831908355471934
532023;53;2023;2;1;46;0.27380695466085764;0.27380695466085764
542023;54;2023;1;1;42;0.39397013046063445;0.19698506523031722
542023;54;2023;1;1;47;0.03871847784267777;0.019359238921338884
542023;54;2023;1;1;41;0.26966527928369066;0.13483263964184533
542023;54;2023;1;1;46;0.2976461124129971;0.14882305620649855
542023;54;2023;2;1;46;0.2976461124129971;0.14882305620649855
542023;54;2023;2;1;42;0.39397013046063445;0.19698506523031722
542023;54;2023;2;1;47;0.03871847784267777;0.019359238921338884
542023;54;2023;2;1;41;0.26966527928369066;0.13483263964184533
612023;61;2023;1;1;47;1.0;0.0
612023;61;2023;2;1;47;0.7612820482064537;0.7612820482064537
622023;62;2023;2;1;47;0.9588326604493954;0.9588326604493954
212023;21;2023;5;1;20;1.0;0.05228568685309077
312023;31;2023;5;1;30;1.0;0.1937951294531958
322023;32;2023;5;1;30;1.0;0.17982212978088016
212023;21;2023;9;30;20;1.0;0.0
312023;31;2023;9;30;30;1.0;0.0
322023;32;2023;9;30;30;1.0;0.0
321972;32;1972;2;1;40;0.9280000009536742;0.038836802438147695
