# File: NREL_ATB_capital_2023.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2023 ATB
# Units: $2021/kW for 2021-20
# Source: NREL 2023 Annual Technology Baseline for 2021-2050 (https://data.openei.org/submissions/5716
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# -------------
tech_type,tech_detail,input,case,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Solar - PV Dist. Comm,Commercial PV - Class 3,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 3,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 3,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
Solar - PV Dist. Comm,Commercial PV - Class 2,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 2,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 2,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
Solar - PV Dist. Comm,Commercial PV - Class 1,capital,adv tech,1691.122646,1838.17679,1760.612439,1683.048088,1605.483737,1527.919387,1450.355036,1372.790685,1295.226334,1217.661984,1140.097633,1062.533282,984.9689313,907.4045806,829.8402298,820.5931539,811.346078,802.0990021,792.8519262,783.6048504,774.3577745,765.1106986,755.8636227,746.6165468,737.3694709,728.122395,718.8753191,709.6282432,700.3811674,691.1340915
Solar - PV Dist. Comm,Commercial PV - Class 1,capital,central,1691.122646,1838.17679,1781.918547,1725.660305,1669.402062,1613.143819,1556.885577,1500.627334,1444.369092,1388.110849,1331.852606,1275.594364,1219.336121,1163.077879,1106.819636,1088.354342,1069.889049,1051.423755,1032.958461,1014.493167,996.0278736,977.5625798,959.0972861,940.6319923,922.1666986,903.7014048,885.2361111,866.7708173,848.3055236,829.8402298
Solar - PV Dist. Comm,Commercial PV - Class 1,capital,low tech,1691.122646,1838.17679,1812.404614,1786.632439,1760.860264,1735.088088,1709.315913,1683.543738,1657.771562,1631.999387,1606.227211,1580.455036,1554.682861,1528.910685,1503.13851,1476.717252,1450.295993,1423.874735,1397.453477,1371.032219,1344.61096,1318.189702,1291.768444,1265.347186,1238.925927,1212.504669,1186.083411,1159.662153,1133.240894,1106.819636
Solar - PV Dist. Res,Residential PV - Class 10,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 10,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 10,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - PV Dist. Res,Residential PV - Class 9,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 9,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 9,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - PV Dist. Res,Residential PV - Class 8,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 8,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 8,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - PV Dist. Res,Residential PV - Class 7,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 7,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 7,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - PV Dist. Res,Residential PV - Class 6,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 6,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 6,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - PV Dist. Res,Residential PV - Class 5,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 5,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 5,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - PV Dist. Res,Residential PV - Class 4,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 4,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 4,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - PV Dist. Res,Residential PV - Class 3,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 3,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 3,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - PV Dist. Res,Residential PV - Class 2,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 2,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 2,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - PV Dist. Res,Residential PV - Class 1,capital,adv tech,2858.729435,2947.143747,2806.483322,2665.822897,2525.162472,2384.502046,2243.841621,2103.181196,1962.520771,1821.860345,1681.19992,1540.539495,1399.87907,1259.218645,1118.558219,1102.152175,1085.746131,1069.340086,1052.934042,1036.527998,1020.121953,1003.715909,987.3098649,970.9038206,954.4977763,938.091732,921.6856877,905.2796434,888.873599,872.4675547
Solar - PV Dist. Res,Residential PV - Class 1,capital,central,2858.729435,2947.143747,2841.725433,2736.307119,2630.888805,2525.470491,2420.052177,2314.633862,2209.215548,2103.797234,1998.37892,1892.960606,1787.542292,1682.123977,1576.705663,1546.1625,1515.619337,1485.076175,1454.533012,1423.989849,1393.446686,1362.903523,1332.36036,1301.817197,1271.274034,1240.730871,1210.187708,1179.644545,1149.101382,1118.558219
Solar - PV Dist. Res,Residential PV - Class 1,capital,low tech,2858.729435,2947.143747,2891.839681,2836.535614,2781.231547,2725.927481,2670.623414,2615.319348,2560.015281,2504.711215,2449.407148,2394.103081,2338.799015,2283.494948,2228.190882,2184.758534,2141.326186,2097.893838,2054.46149,2011.029142,1967.596794,1924.164446,1880.732098,1837.299751,1793.867403,1750.435055,1707.002707,1663.570359,1620.138011,1576.705663
Solar - CSP,CSP - Class 8,capital,adv tech,6822.003179,6488.483024,6154.962868,5821.442713,5487.922558,5154.402402,4820.882247,4487.362091,4153.841936,3820.32178,3772.567758,3724.813736,3677.059714,3629.305691,3581.551669,3533.797647,3486.043625,3438.289602,3390.53558,3342.781558,3295.027536,3247.273513,3199.519491,3151.765469,3104.011447,3056.257424,3008.503402,2960.74938,2912.995358,2865.241335
Solar - CSP,CSP - Class 8,capital,central,6822.003179,6594.603073,6367.202967,6139.802861,5912.402755,5685.002649,5457.602543,5230.202437,5002.802332,4775.402226,4741.29221,4707.182194,4673.072178,4638.962162,4604.852146,4570.74213,4536.632114,4502.522098,4468.412082,4434.302067,4400.192051,4366.082035,4331.972019,4297.862003,4263.751987,4229.641971,4195.531955,4161.421939,4127.311924,4093.201908
Solar - CSP,CSP - Class 8,capital,low tech,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179
Solar - CSP,CSP - Class 3,capital,adv tech,6822.003179,6488.483024,6154.962868,5821.442713,5487.922558,5154.402402,4820.882247,4487.362091,4153.841936,3820.32178,3772.567758,3724.813736,3677.059714,3629.305691,3581.551669,3533.797647,3486.043625,3438.289602,3390.53558,3342.781558,3295.027536,3247.273513,3199.519491,3151.765469,3104.011447,3056.257424,3008.503402,2960.74938,2912.995358,2865.241335
Solar - CSP,CSP - Class 3,capital,central,6822.003179,6594.603073,6367.202967,6139.802861,5912.402755,5685.002649,5457.602543,5230.202437,5002.802332,4775.402226,4741.29221,4707.182194,4673.072178,4638.962162,4604.852146,4570.74213,4536.632114,4502.522098,4468.412082,4434.302067,4400.192051,4366.082035,4331.972019,4297.862003,4263.751987,4229.641971,4195.531955,4161.421939,4127.311924,4093.201908
Solar - CSP,CSP - Class 3,capital,low tech,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179
Solar - CSP,CSP - Class 2,capital,adv tech,6822.003179,6488.483024,6154.962868,5821.442713,5487.922558,5154.402402,4820.882247,4487.362091,4153.841936,3820.32178,3772.567758,3724.813736,3677.059714,3629.305691,3581.551669,3533.797647,3486.043625,3438.289602,3390.53558,3342.781558,3295.027536,3247.273513,3199.519491,3151.765469,3104.011447,3056.257424,3008.503402,2960.74938,2912.995358,2865.241335
Solar - CSP,CSP - Class 2,capital,central,6822.003179,6594.603073,6367.202967,6139.802861,5912.402755,5685.002649,5457.602543,5230.202437,5002.802332,4775.402226,4741.29221,4707.182194,4673.072178,4638.962162,4604.852146,4570.74213,4536.632114,4502.522098,4468.412082,4434.302067,4400.192051,4366.082035,4331.972019,4297.862003,4263.751987,4229.641971,4195.531955,4161.421939,4127.311924,4093.201908
Solar - CSP,CSP - Class 2,capital,low tech,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179,6822.003179
Geothermal,Hydro / Flash,capital,adv tech,4547.000072,4706.145074,4557.666242,4422.180785,4297.903817,4183.375428,4077.388418,3978.934743,3887.165195,3801.358632,3720.898191,3645.252682,3573.96188,3506.624798,3442.890236,3425.675785,3408.547406,3391.504669,3374.547146,3357.67441,3340.886038,3324.181608,3307.5607,3291.022896,3274.567782,3258.194943,3241.903968,3225.694448,3209.565976,3193.518146
Geothermal,Hydro / Flash,capital,central,4547.000072,4706.145074,4580.629013,4472.7937,4378.550847,4295.057043,4220.259258,4152.629428,4091.001259,4034.465529,3982.300492,3933.924206,3888.861012,3846.717428,3807.164472,3788.128649,3769.188006,3750.342066,3731.590356,3712.932404,3694.367742,3675.895903,3657.516424,3639.228842,3621.032698,3602.927534,3584.912896,3566.988332,3549.15339,3531.407623
Geothermal,Hydro / Flash,capital,low tech,4547.000072,4706.145074,4682.614349,4659.201277,4635.905271,4612.725744,4589.662116,4566.713805,4543.880236,4521.160835,4498.555031,4476.062255,4453.681944,4431.413534,4409.256467,4387.210184,4365.274134,4343.447763,4321.730524,4300.121871,4278.621262,4257.228156,4235.942015,4214.762305,4193.688493,4172.720051,4151.856451,4131.097168,4110.441683,4089.889474
Geothermal,Hydro / Binary,capital,adv tech,6043.124868,6254.634238,6006.889868,5785.970046,5587.373602,5407.589151,5243.831939,5093.861414,4955.851796,4828.298376,4709.948437,4599.749507,4496.810029,4400.369072,4309.772734,4288.223871,4266.782751,4245.448838,4224.221593,4203.100485,4182.084983,4161.174558,4140.368685,4119.666842,4099.068508,4078.573165,4058.180299,4037.889398,4017.699951,3997.611451
Geothermal,Hydro / Binary,capital,central,6043.124868,6254.634238,6053.867847,5886.3568,5743.220762,5618.657404,5508.678249,5410.430367,5321.806555,5241.208745,5167.397834,5099.394779,5036.413349,4977.813172,4923.06616,4898.450829,4873.958575,4849.588782,4825.340838,4801.214134,4777.208063,4753.322023,4729.555413,4705.907636,4682.378098,4658.966207,4635.671376,4612.493019,4589.430554,4566.483401
Geothermal,Hydro / Binary,capital,low tech,6043.124868,6254.634238,6223.361067,6192.244261,6161.28304,6130.476625,6099.824242,6069.325121,6038.978495,6008.783602,5978.739684,5948.845986,5919.101756,5889.506247,5860.058716,5830.758422,5801.60463,5772.596607,5743.733624,5715.014956,5686.439881,5658.007682,5629.717643,5601.569055,5573.56121,5545.693404,5517.964937,5490.375112,5462.923237,5435.60862
Geothermal,NF EGS / Flash,capital,adv tech,9650.305049,9988.065726,7719.894333,6507.367099,5725.230865,5167.719056,4744.709363,4409.695406,4135.940551,3906.84308,3711.480068,3542.332794,3394.034603,3262.639082,3145.170981,3129.445126,3113.7979,3098.228911,3082.737766,3067.324077,3051.987457,3036.72752,3021.543882,3006.436163,2991.403982,2976.446962,2961.564727,2946.756903,2932.023119,2917.363003
Geothermal,NF EGS / Flash,capital,central,9650.305049,9988.065726,8972.978018,8301.330543,7809.194761,7425.842284,7114.755055,6854.794506,6632.707687,6439.6795,6269.57281,6117.956729,5981.53595,5857.798506,5744.789219,5716.065273,5687.484947,5659.047522,5630.752284,5602.598523,5574.58553,5546.712603,5518.97904,5491.384145,5463.927224,5436.607588,5409.42455,5382.377427,5355.46554,5328.688212
Geothermal,NF EGS / Flash,capital,low tech,9650.305049,9988.065726,9938.125397,9888.43477,9838.992596,9789.797633,9740.848645,9692.144402,9643.68368,9595.465261,9547.487935,9499.750495,9452.251743,9404.990484,9357.965532,9311.175704,9264.619826,9218.296727,9172.205243,9126.344217,9080.712496,9035.308933,8990.132388,8945.181726,8900.455818,8855.953539,8811.673771,8767.615402,8723.777325,8680.158439
Geothermal,NF EGS / Binary,capital,adv tech,19449.04615,20129.76277,12524.33488,9826.356722,8338.289561,7363.733231,6662.755052,6127.682777,5702.094124,5353.204284,5060.495396,4810.386058,4593.482583,4403.053738,4234.133551,4212.962883,4191.898068,4170.938578,4150.083885,4129.333466,4108.686798,4088.143364,4067.702648,4047.364134,4027.127314,4006.991677,3986.956719,3967.021935,3947.186826,3927.450891
Geothermal,NF EGS / Binary,capital,central,19449.04615,20129.76277,13989.47788,11978.66619,10837.92655,10064.77096,9490.453996,9039.105718,8670.558295,8361.16097,8095.901043,7864.698371,7660.482776,7478.118977,7313.768803,7277.199959,7240.813959,7204.60989,7168.58684,7132.743906,7097.080186,7061.594786,7026.286812,6991.155378,6956.199601,6921.418603,6886.81151,6852.377452,6818.115565,6784.024987
Geothermal,NF EGS / Binary,capital,low tech,19449.04615,20129.76277,20029.11395,19928.96838,19829.32354,19730.17692,19631.52604,19533.36841,19435.70157,19338.52306,19241.83044,19145.62129,19049.89319,18954.64372,18859.8705,18765.57115,18671.74329,18578.38458,18485.49265,18393.06519,18301.09986,18209.59437,18118.54639,18027.95366,17937.81389,17848.12482,17758.8842,17670.08978,17581.73933,17493.83063
Geothermal,Deep EGS / Flash,capital,adv tech,11747.57267,12158.73771,7970.693243,6340.757783,5415.075394,4799.848121,4353.367464,4010.511549,3736.631906,3511.379887,3321.919481,3159.702034,3018.78592,2894.896575,2784.869982,2770.945632,2757.090904,2743.305449,2729.588922,2715.940977,2702.361272,2688.849466,2675.405219,2662.028193,2648.718052,2635.474461,2622.297089,2609.185604,2596.139676,2583.158977
Geothermal,Deep EGS / Flash,capital,central,11747.57267,12158.73771,10019.30699,9095.611271,8523.07583,8115.182348,7801.754497,7549.121664,7338.653658,7159.015681,7002.825137,6865.019692,6741.985337,6631.05697,6530.216083,6497.565003,6465.077178,6432.751792,6400.588033,6368.585093,6336.742167,6305.058457,6273.533164,6242.165498,6210.954671,6179.899898,6149.000398,6118.255396,6087.664119,6057.225799
Geothermal,Deep EGS / Flash,capital,low tech,11747.57267,12158.73771,12097.94402,12037.4543,11977.26703,11917.3807,11857.79379,11798.50482,11739.5123,11680.81474,11622.41067,11564.29861,11506.47712,11448.94473,11391.70001,11334.74151,11278.0678,11221.67746,11165.56908,11109.74123,11054.19252,10998.92156,10943.92695,10889.20732,10834.76128,10780.58748,10726.68454,10673.05112,10619.68586,10566.58743
Geothermal,Deep EGS / Binary,capital,adv tech,27822.46047,28796.24658,14692.52268,11083.10171,9247.236172,8090.066403,7276.25755,6664.217967,6182.520595,5790.736615,5464.047019,5186.26433,4946.322696,4736.367763,4550.650516,4527.897263,4505.257777,4482.731488,4460.31783,4438.016241,4415.82616,4393.747029,4371.778294,4349.919403,4328.169806,4306.528957,4284.996312,4263.57133,4242.253474,4221.042206
Geothermal,Deep EGS / Binary,capital,central,27822.46047,28796.24658,15748.16015,13770.19187,12714.62997,12010.90365,11490.27026,11080.82402,10745.56204,10463.05621,10219.84284,10006.93939,9818.070357,9648.688267,9495.398413,9447.92142,9400.681813,9353.678404,9306.910012,9260.375462,9214.073585,9168.003217,9122.163201,9076.552385,9031.169623,8986.013775,8941.083706,8896.378287,8851.896396,8807.636914
