# File: Rt_Nfert_bilateral_trade.csv
# Title: Nitrogenous fertilizer bilateral trade data (~2021)
# Source: Chatham House (2025) - https://resourcetrade.earth/
# Units: Value (1000 USD) Weight (1000 kg)
# Column types: icccicccciinnnnnnnnnnn
# ----------
Exporter M.49,Exporter ISO3,Exporter,Exporter region,Importer M.49,Importer ISO3,Importer,Importer region,Resource,HS 1996,Year,Value (1000USD),Weight (1000kg),Quarantine code (value),Quarantine code (weight),"Export value, where quarantined","Import value, where quarantined","Export weight, where quarantined","Import weight, where quarantined",Embodied CO2 (1000kg),Embodied land (ha),Embodied blue water (m_)
616,POL,Poland,Europe,440,LTU,Lithuania,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,98.34,77.364,,,,,,,109.33558,,
616,POL,Poland,Europe,440,LTU,Lithuania,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,16.43037,29.31692,,,,,,,61.33891,,
616,POL,Poland,Europe,440,LTU,Lithuania,Europe,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2017,4.966,24,,,,,,,33.91828,,
616,POL,Poland,Europe,440,LTU,Lithuania,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,737.0722,2795.8872,,,,,,,3951.3206,,
616,POL,Poland,Europe,458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,32.636,90,,,,,,,127.19356,,
616,POL,Poland,Europe,458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,15.126514,21.14958,,,,,,,29.889893,,
616,POL,Poland,Europe,458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),"Urea, including aqueous solution in packs > 10 kg",310210,2017,410.18008,1278.6,,,,,,,1806.9965,,
616,POL,Poland,Europe,466,MLI,Mali,Sub-Saharan Africa,"Ammonium sulphate, in packs > 10 kg",310221,2017,367.59705,1051.24,,,,,,,1485.6772,,
616,POL,Poland,Europe,466,MLI,Mali,Sub-Saharan Africa,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,9.94305,12.462,,,,,,,17.612068,,
616,POL,Poland,Europe,466,MLI,Mali,Sub-Saharan Africa,"Urea, including aqueous solution in packs > 10 kg",310210,2017,33.248108,80.24,,,,,,,113.40012,,
616,POL,Poland,Europe,470,MLT,Malta,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,26.764385,84.412384,,,,,,,119.2968,,
616,POL,Poland,Europe,480,MUS,Mauritius,Sub-Saharan Africa,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,14.965502,7.552,,,,,,,10.672953,,
616,POL,Poland,Europe,484,MEX,Mexico,Latin America and the Caribbean,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,1380.919,3279,,,,,,,4634.0854,,
616,POL,Poland,Europe,490,,"Other Asia, nes",,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,15.2557,33,,,,,,,46.637638,,
616,POL,Poland,Europe,498,MDA,Moldova,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,1.74,4,,,,,,,5.653047,,
616,POL,Poland,Europe,498,MDA,Moldova,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,13.134,4.749,,,,,,,6.7115803,,
616,POL,Poland,Europe,498,MDA,Moldova,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,0.644,1,,,,,,,2.09227,,
616,POL,Poland,Europe,498,MDA,Moldova,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,152.49112,684.2888,,,,,,,967.0792,,
616,POL,Poland,Europe,499,MNE,Montenegro,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,5.235091,6.484767,,,,,,,9.164673,,
616,POL,Poland,Europe,504,MAR,Morocco,Northern Africa and Western Asia,"Urea, including aqueous solution in packs > 10 kg",310210,2017,0.5223667,1.0448878,,,,,,,1.4767,,
616,POL,Poland,Europe,528,NLD,Netherlands,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,0.276768,0.819,,,,,,,1.1574614,,
616,POL,Poland,Europe,528,NLD,Netherlands,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,1164.2664,4966.5825,,,,,,,7019.081,,
616,POL,Poland,Europe,528,NLD,Netherlands,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,0.027260728,0.07989362,,,,,,,0.1129106,,
616,POL,Poland,Europe,528,NLD,Netherlands,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,26.212755,64.449,,,,,,,91.083305,,
616,POL,Poland,Europe,528,NLD,Netherlands,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,459.10547,305.3998,,,,,,,431.60986,,
616,POL,Poland,Europe,528,NLD,Netherlands,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,4973.2476,20049.766,,,,,,,28335.566,,
616,POL,Poland,Europe,558,NIC,Nicaragua,Latin America and the Caribbean,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,8.274,22.5,,,,,,,31.79839,,
616,POL,Poland,Europe,558,NIC,Nicaragua,Latin America and the Caribbean,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,15.688,33.75,,,,,,,47.697586,,
616,POL,Poland,Europe,566,NGA,Nigeria,Sub-Saharan Africa,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,22.758865,45.011913,,,,,,,63.613617,,
616,POL,Poland,Europe,579,NOR,Norway,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,3165.4438,5531.0605,,,,,,,7816.8364,,
616,POL,Poland,Europe,579,NOR,Norway,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,505.12943,1486.4615,,,,,,,2100.7593,,
616,POL,Poland,Europe,579,NOR,Norway,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,84.67343,144,,,,,,,203.50969,,
616,POL,Poland,Europe,579,NOR,Norway,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,8.958478,11.556502,,,,,,,24.179321,,
616,POL,Poland,Europe,579,NOR,Norway,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,373.883,966.22,,,,,,,1365.5217,,
616,POL,Poland,Europe,586,PAK,Pakistan,Central and Southern Asia,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,16.266611,20,,,,,,,28.265236,,
616,POL,Poland,Europe,586,PAK,Pakistan,Central and Southern Asia,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,19.248,40,,,,,,,56.53047,,
616,POL,Poland,Europe,600,PRY,Paraguay,Latin America and the Caribbean,"Ammonium sulphate, in packs > 10 kg",310221,2017,3456.535,14440.1,,,,,,,20407.64,,
616,POL,Poland,Europe,620,PRT,Portugal,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,266.5444,889.51733,,,,,,,1257.1208,,
616,POL,Poland,Europe,642,ROU,Romania,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,35.614395,94.1877,,,,,,,133.11188,,
616,POL,Poland,Europe,642,ROU,Romania,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,333.0037,1676.02,,,,,,,2368.655,,
616,POL,Poland,Europe,642,ROU,Romania,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,171.67487,654.39874,,,,,,,924.83673,,
616,POL,Poland,Europe,642,ROU,Romania,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,501.34064,1892.3035,,,,,,,2674.32,,
616,POL,Poland,Europe,642,ROU,Romania,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,4.7518187,6.842989,,,,,,,9.670935,,
616,POL,Poland,Europe,642,ROU,Romania,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,619.907,840.4331,,,,,,,1187.752,,
616,POL,Poland,Europe,642,ROU,Romania,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,23.95263,41.938606,,,,,,,87.74689,,
616,POL,Poland,Europe,642,ROU,Romania,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,1593.7407,14384.982,,,,,,,20329.746,,
616,POL,Poland,Europe,643,RUS,Russian Federation,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,219.603,1000.63,,,,,,,1414.1521,,
616,POL,Poland,Europe,643,RUS,Russian Federation,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,,,,,90.686,,26.275,,,,
616,POL,Poland,Europe,643,RUS,Russian Federation,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,397.451,1707.1226,,,,,,,2412.611,,
616,POL,Poland,Europe,643,RUS,Russian Federation,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,2967.3862,4689.995,,,,,,,6628.191,,
616,POL,Poland,Europe,643,RUS,Russian Federation,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,0.013,0.025,,,,,,,0.05230675,,
616,POL,Poland,Europe,643,RUS,Russian Federation,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,124.483955,474.41632,,,,,,,670.4744,,
616,POL,Poland,Europe,682,SAU,Saudi Arabia,Northern Africa and Western Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,59.425,180,,,,,,,254.38712,,
616,POL,Poland,Europe,686,SEN,Senegal,Sub-Saharan Africa,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,10.029038,11.47,,,,,,,16.210114,,
616,POL,Poland,Europe,688,SRB,Serbia,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,148.06683,746.04504,,,,,,,1054.3569,,
616,POL,Poland,Europe,699,IND,India,Central and Southern Asia,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,165.60983,320.36313,,,,,,,452.75696,,
616,POL,Poland,Europe,699,IND,India,Central and Southern Asia,"Urea, including aqueous solution in packs > 10 kg",310210,2017,0.100853264,0.025000002,,,,,,,0.035331547,,
616,POL,Poland,Europe,702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),"Ammonium sulphate, in packs > 10 kg",310221,2017,7.912557,2.1,,,,,,,2.9678495,,
616,POL,Poland,Europe,703,SVK,Slovakia,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,886.927,3584.7795,,,,,,,5066.232,,
616,POL,Poland,Europe,703,SVK,Slovakia,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,3590.8618,19303.117,,,,,,,27280.357,,
616,POL,Poland,Europe,703,SVK,Slovakia,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,585.5278,3441.133,,,,,,,4863.2217,,
616,POL,Poland,Europe,703,SVK,Slovakia,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,2268.349,12664.335,,,,,,,17898.02,,
616,POL,Poland,Europe,703,SVK,Slovakia,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,5.600562,15.9,,,,,,,22.470861,,
616,POL,Poland,Europe,703,SVK,Slovakia,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,1140.4712,6359.3613,,,,,,,8987.442,,
616,POL,Poland,Europe,703,SVK,Slovakia,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,5.6617546,10.178649,,,,,,,21.29648,,
616,POL,Poland,Europe,703,SVK,Slovakia,Europe,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2017,1018.3374,5510.59,,,,,,,7787.906,,
616,POL,Poland,Europe,703,SVK,Slovakia,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,17517.416,72416.46,,,,,,,102343.414,,
616,POL,Poland,Europe,704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,100.730034,158.16478,,,,,,,223.52824,,
616,POL,Poland,Europe,705,SVN,Slovenia,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,51.83096,167.95,,,,,,,237.35732,,
616,POL,Poland,Europe,705,SVN,Slovenia,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,8.63078,46.2,,,,,,,65.292694,,
616,POL,Poland,Europe,705,SVN,Slovenia,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,0.138,0.325,,,,,,,0.45931005,,
616,POL,Poland,Europe,705,SVN,Slovenia,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,2.64494,0.108,,,,,,,0.15263228,,
616,POL,Poland,Europe,705,SVN,Slovenia,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,36.86595,71.31655,,,,,,,149.21347,,
616,POL,Poland,Europe,705,SVN,Slovenia,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,200.80305,610.4519,,,,,,,862.72833,,
616,POL,Poland,Europe,710,ZAF,South Africa,Sub-Saharan Africa,"Urea, including aqueous solution in packs > 10 kg",310210,2017,272.62772,840,,,,,,,1187.1399,,
616,POL,Poland,Europe,724,ESP,Spain,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,845.91296,3500.4001,,,,,,,4946.982,,
616,POL,Poland,Europe,724,ESP,Spain,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,1291.4456,9352.316,,,,,,,13217.271,,
616,POL,Poland,Europe,724,ESP,Spain,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,1139.228,8401.38,,,,,,,11873.349,,
616,POL,Poland,Europe,724,ESP,Spain,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,430.0471,1137.3816,,,,,,,1607.418,,
616,POL,Poland,Europe,724,ESP,Spain,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,1903.7512,6017.136,,,,,,,8503.789,,
616,POL,Poland,Europe,724,ESP,Spain,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,0.753759,0.084,,,,,,,0.17575067,,
616,POL,Poland,Europe,724,ESP,Spain,Europe,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2017,532.733,310,,,,,,,438.11115,,
616,POL,Poland,Europe,724,ESP,Spain,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,3331.72,10037.04,,,,,,,14184.965,,
616,POL,Poland,Europe,752,SWE,Sweden,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,1159.1836,5793.6577,,,,,,,8187.955,,
616,POL,Poland,Europe,752,SWE,Sweden,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,546.51215,2975.5173,,,,,,,4205.185,,
616,POL,Poland,Europe,752,SWE,Sweden,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,12.195092,16.782104,,,,,,,35.112694,,
616,POL,Poland,Europe,752,SWE,Sweden,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,4106.0933,12462.979,,,,,,,17613.451,,
616,POL,Poland,Europe,757,CHE,Switzerland,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,154.01474,432,,,,,,,610.5291,,
616,POL,Poland,Europe,757,CHE,Switzerland,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,27.927822,83.88873,,,,,,,118.55674,,
616,POL,Poland,Europe,757,CHE,Switzerland,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,,,,,,4.255945,,,,,
616,POL,Poland,Europe,757,CHE,Switzerland,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,47.728058,135.5,,,,,,,191.49696,,
616,POL,Poland,Europe,757,CHE,Switzerland,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,1.6124127,0.6909842,,,,,,,0.9765415,,
616,POL,Poland,Europe,757,CHE,Switzerland,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,3.5372498,16.7741,,,,,,,23.706194,,
616,POL,Poland,Europe,760,SYR,Syria,Northern Africa and Western Asia,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,82.48,210,,,,,,,296.78497,,
616,POL,Poland,Europe,764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,627.432,1810.05,,,,,,,2558.0745,,
616,POL,Poland,Europe,764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,421.78207,1014.6661,,,,,,,1433.9888,,
616,POL,Poland,Europe,788,TUN,Tunisia,Northern Africa and Western Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,9.826818,24.6,,,,,,,34.76624,,
616,POL,Poland,Europe,788,TUN,Tunisia,Northern Africa and Western Asia,"Urea, including aqueous solution in packs > 10 kg",310210,2017,0.124772,0.3,,,,,,,0.42397854,,
616,POL,Poland,Europe,792,TUR,Turkey,Northern Africa and Western Asia,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,176.744,517.5,,,,,,,731.363,,
616,POL,Poland,Europe,792,TUR,Turkey,Northern Africa and Western Asia,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,1058.98,1306.9789,,,,,,,1847.1033,,
616,POL,Poland,Europe,792,TUR,Turkey,Northern Africa and Western Asia,"Sodium nitrate, in packs > 10 kg",310250,2017,2.1527076,2.9999998,,,,,,,6.276809,,
616,POL,Poland,Europe,792,TUR,Turkey,Northern Africa and Western Asia,"Urea, including aqueous solution in packs > 10 kg",310210,2017,0.6904049,0.73199993,,,,,,,1.0345075,,
616,POL,Poland,Europe,804,UKR,Ukraine,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,2338.544,11694.336,,,,,,,16527.158,,
616,POL,Poland,Europe,804,UKR,Ukraine,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,818.2993,4236.591,,,,,,,5987.4116,,
616,POL,Poland,Europe,804,UKR,Ukraine,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,223.65675,1173.2113,,,,,,,1658.0547,,
616,POL,Poland,Europe,804,UKR,Ukraine,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,496.55914,2623.2515,,,,,,,3707.341,,
616,POL,Poland,Europe,804,UKR,Ukraine,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,130.496,430.814,,,,,,,608.85297,,
616,POL,Poland,Europe,804,UKR,Ukraine,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,2205.307,7573.906,,,,,,,10703.911,,
616,POL,Poland,Europe,804,UKR,Ukraine,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,3.2728472,5,,,,,,,10.4613495,,
616,POL,Poland,Europe,804,UKR,Ukraine,Europe,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2017,1205.1262,5962.3857,,,,,,,8426.412,,
616,POL,Poland,Europe,804,UKR,Ukraine,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,1407.7367,9284.638,,,,,,,13121.623,,
616,POL,Poland,Europe,807,MKD,North Macedonia,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,4.0683327,11.55,,,,,,,16.323174,,
616,POL,Poland,Europe,807,MKD,North Macedonia,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,37.77744,172.347,,,,,,,243.57143,,
616,POL,Poland,Europe,818,EGY,Egypt,Northern Africa and Western Asia,"Sodium nitrate, in packs > 10 kg",310250,2017,70.3,100,,,,,,,209.22699,,
616,POL,Poland,Europe,826,GBR,United Kingdom,Europe,"Ammonium nitrate, including solution, in pack > 10 kg",310230,2017,23994.23,106509.55,,,,,,,150525.88,,
616,POL,Poland,Europe,826,GBR,United Kingdom,Europe,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,800.87915,5061.5156,,,,,,,7153.2466,,
616,POL,Poland,Europe,826,GBR,United Kingdom,Europe,"Ammonium sulphate, in packs > 10 kg",310221,2017,1130.689,5926.181,,,,,,,8375.245,,
616,POL,Poland,Europe,826,GBR,United Kingdom,Europe,"Ammonium sulphate-nitrate mix, double salts, pack> 10 kg",310229,2017,713.7422,4169.3345,,,,,,,5892.361,,
616,POL,Poland,Europe,826,GBR,United Kingdom,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,4016.3562,23355.31,,,,,,,33007.168,,
616,POL,Poland,Europe,826,GBR,United Kingdom,Europe,"Sodium nitrate, in packs > 10 kg",310250,2017,41.502678,105.42775,,,,,,,220.58331,,
616,POL,Poland,Europe,826,GBR,United Kingdom,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2017,15592.164,61282.293,,,,,,,86607.92,,
616,POL,Poland,Europe,842,USA,United States,Northern America,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,74.034,171,,,,,,,241.66777,,
616,POL,Poland,Europe,842,USA,United States,Northern America,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,576.885,158.226,,,,,,,223.61476,,
616,POL,Poland,Europe,842,USA,United States,Northern America,"Urea, including aqueous solution in packs > 10 kg",310210,2017,664.94366,2054.4033,,,,,,,2903.4097,,
616,POL,Poland,Europe,854,BFA,Burkina Faso,Sub-Saharan Africa,"Ammonium sulphate, in packs > 10 kg",310221,2017,308.75128,1101.08,,,,,,,1556.1143,,
616,POL,Poland,Europe,858,URY,Uruguay,Latin America and the Caribbean,"Ammonium nitrate limestone etc. mixes, pack > 10 kg",310240,2017,6.615,14.7,,,,,,,20.774948,,
616,POL,Poland,Europe,858,URY,Uruguay,Latin America and the Caribbean,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2017,5.101,14.7,,,,,,,20.774948,,
616,POL,Poland,Europe,858,URY,Uruguay,Latin America and the Caribbean,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,5.50823,9.45,,,,,,,13.355324,,
616,POL,Poland,Europe,887,YEM,Yemen,Northern Africa and Western Asia,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2017,31.412,84,,,,,,,118.71399,,
616,POL,Poland,Europe,8,ALB,Albania,Europe,"Calcium-ammonium nitrate mix, double salts pack > 10 kg",310260,2018,18.088,45,,,,,,,63.59678,,
616,POL,Poland,Europe,8,ALB,Albania,Europe,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2018,12.963,37.2,,,,,,,52.573338,,
616,POL,Poland,Europe,12,DZA,Algeria,Northern Africa and Western Asia,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2018,167.668,382.5,,,,,,,540.57263,,
616,POL,Poland,Europe,20,AND,Andorra,Europe,"Urea, including aqueous solution in packs > 10 kg",310210,2018,0.055991,0.11,,,,,,,0.1554588,,
616,POL,Poland,Europe,31,AZE,Azerbaijan,Northern Africa and Western Asia,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2018,18.96805,4,,,,,,,5.653047,,
616,POL,Poland,Europe,32,ARG,Argentina,Latin America and the Caribbean,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2018,17.443428,42.866,,,,,,,60.58088,,
616,POL,Poland,Europe,32,ARG,Argentina,Latin America and the Caribbean,"Urea-ammonium nitrate mixes in solution, pack > 10 kg",310280,2018,6346.4863,33612.39,,,,,,,47503.105,,
616,POL,Poland,Europe,32,ARG,Argentina,Latin America and the Caribbean,"Urea, including aqueous solution in packs > 10 kg",310210,2018,1091.3735,6015.5703,,,,,,,8501.575,,
616,POL,Poland,Europe,36,AUS,Australia,Australia and New Zealand,"Nitrogenous fertilizers, mixes, nes, pack > 10 kg",310290,2018,8.907,21,,,,,,,29.678497,,
