# File: OTAQ_trn_data_DECARB_high_elec.csv
# Title: OTAQ-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn
# Source: 2021.10.05 Vehicle tables.xlsx workbook. BEV 3-wheeler data from UCD_trn_data_CORE file of CMP 316
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Australia_NZ,Passenger,LDV_4W,Midsize Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,6001.293126,5421.042359,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593,4840.791593
Australia_NZ,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,7512.653659,6476.149724,5439.645789,5439.645789,5298.199104,5156.752419,5015.305734,5006.233837,4997.16194,4988.090042,4979.018145,4969.946248,4960.874351,4951.802454,4942.730557,4933.658659,4933.658659
Australia_NZ,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,4969.210411,4949.029082,4928.847753,4928.847753,4915.393533,4901.939314,4888.485094,4875.030875,4861.576655,4848.122436,4834.668216,4821.213997,4807.759777,4794.305558,4780.851338,4767.397119,4767.397119
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,5559.880727,5018.118625,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523,4476.356523
Canada,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,8252.549539,6867.935539,5483.321538,5483.321538,5295.296471,5107.271403,4919.246335,4908.277332,4897.308328,4886.339325,4875.370321,4864.401317,4853.432314,4842.46331,4831.494307,4820.525303,4820.525303
Canada,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,4686.616989,4662.215359,4637.81373,4637.81373,4621.545977,4605.278224,4589.010471,4572.742718,4556.474965,4540.207213,4523.93946,4507.671707,4491.403954,4475.136201,4458.868448,4442.600695,4442.600695
Canada,Passenger,LDV_4W,Midsize Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,4028.78811,3701.328446,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782,3373.868782
Canada,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,6291.726708,5295.088309,4298.44991,4298.44991,4162.443482,4026.437054,3890.430626,3881.707648,3872.98467,3864.261692,3855.538713,3846.815735,3838.092757,3829.369779,3820.646801,3811.923823,3811.923823
Canada,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3702.443369,3683.038245,3663.633121,3663.633121,3650.696371,3637.759622,3624.822872,3611.886123,3598.949373,3586.012624,3573.075874,3560.139125,3547.202375,3534.265626,3521.328876,3508.392127,3508.392127
Canada,Passenger,LDV_4W,Van,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,4769.277153,4394.470737,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432,4019.66432
Canada,Passenger,LDV_4W,Van,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,8062.488933,6677.874933,5293.260932,5293.260932,5105.235865,4917.210797,4729.185729,4718.216726,4707.247722,4696.278719,4685.309715,4674.340711,4663.371708,4652.402704,4641.433701,4630.464697,4630.464697
Canada,Passenger,LDV_4W,Van,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,4462.616989,4438.215359,4413.81373,4413.81373,4397.545977,4381.278224,4365.010471,4348.742718,4332.474965,4316.207213,4299.93946,4283.671707,4267.403954,4251.136201,4234.868448,4218.600695,4218.600695
China,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,747.9216767,688.9243888,629.9271009,629.9271009,638.5284931,647.1298853,655.7312775,655.7312775,655.7312775,655.7312775,655.7312775,655.7312775,655.7312775,655.7312775,655.7312775,655.7312775,655.7312775
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,936.0056371,832.1698148,728.3339925,728.3339925,720.6949077,713.0558229,705.4167381,703.9118949,702.4070516,700.9022084,699.3973651,697.8925218,696.3876786,694.8828353,693.377992,691.8731488,691.8731488
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,638.3540008,649.4882645,660.6225282,660.6225282,668.5281019,676.4336756,684.3392492,682.1074678,679.8756864,677.643905,675.4121236,673.1803421,670.9485607,668.7167793,666.4849979,664.2532165,664.2532165
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,1239.621572,1173.523518,1107.425464,1107.425464,1123.511561,1139.597657,1155.683754,1155.683754,1155.683754,1155.683754,1155.683754,1155.683754,1155.683754,1155.683754,1155.683754,1155.683754,1155.683754
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,1656.620163,1484.38411,1312.148057,1312.148057,1301.072168,1289.996279,1278.920391,1276.564323,1274.208255,1271.852187,1269.49612,1267.140052,1264.783984,1262.427917,1260.071849,1257.715781,1257.715781
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1175.842976,1197.685405,1219.527834,1219.527834,1234.992245,1250.456656,1265.921066,1262.426863,1258.93266,1255.438456,1251.944253,1248.45005,1244.955847,1241.461644,1237.96744,1234.473237,1234.473237
China,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,220.5611311,202.1266398,183.6921484,183.6921484,186.1688389,188.6455294,191.1222199,191.1222199,191.1222199,191.1222199,191.1222199,191.1222199,191.1222199,191.1222199,191.1222199,191.1222199,191.1222199
China,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,457.1711959,383.0109801,308.8507643,308.8507643,300.5307073,292.2106504,283.8905934,282.970276,282.0499587,281.1296413,280.2093239,279.2890066,278.3686892,277.4483718,276.5280545,275.6077371,275.6077371
China,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,202.9269941,205.0495955,207.1721969,207.1721969,208.7262625,210.280328,211.8343936,210.4695024,209.1046113,207.7397202,206.3748291,205.009938,203.6450469,202.2801557,200.9152646,199.5503735,199.5503735
China,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,444.6087463,392.4460486,340.2833509,340.2833509,344.409434,348.5355171,352.6616002,352.6616002,352.6616002,352.6616002,352.6616002,352.6616002,352.6616002,352.6616002,352.6616002,352.6616002,352.6616002
China,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,680.2736898,570.0445688,459.8154478,459.8154478,447.7010539,435.5866601,423.4722662,421.967423,420.4625797,418.9577364,417.4528932,415.9480499,414.4432066,412.9383634,411.4335201,409.9286769,409.9286769
China,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,336.9556343,340.5549389,344.1542434,344.1542434,346.7853457,349.4164479,352.0475502,349.8157688,347.5839874,345.3522059,343.1204245,340.8886431,338.6568617,336.4250803,334.1932988,331.9615174,331.9615174
Eastern Europe,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3188.345625,2927.434964,2666.524303,2666.524303,2702.648132,2738.771961,2774.89579,2774.89579,2774.89579,2774.89579,2774.89579,2774.89579,2774.89579,2774.89579,2774.89579,2774.89579,2774.89579
Eastern Europe,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,5447.816674,4536.493033,3625.169393,3625.169393,3529.96027,3434.751147,3339.542024,3331.20508,3322.868136,3314.531192,3306.194248,3297.857304,3289.520359,3281.183415,3272.846471,3264.509527,3264.509527
Eastern Europe,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2760.117893,2802.392271,2844.66665,2844.66665,2874.876926,2905.087203,2935.29748,2922.933244,2910.569008,2898.204772,2885.840537,2873.476301,2861.112065,2848.747829,2836.383593,2824.019357,2824.019357
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,5846.310059,5471.938895,5097.56773,5097.56773,5169.815388,5242.063046,5314.310703,5314.310703,5314.310703,5314.310703,5314.310703,5314.310703,5314.310703,5314.310703,5314.310703,5314.310703,5314.310703
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,8535.633558,7421.069865,6306.506171,6306.506171,6212.658174,6118.810176,6024.962179,6014.413131,6003.864084,5993.315036,5982.765989,5972.216941,5961.667894,5951.118847,5940.569799,5930.020752,5930.020752
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,5279.789101,5377.96317,5476.13724,5476.13724,5545.641335,5615.14543,5684.649525,5669.004594,5653.359664,5637.714734,5622.069803,5606.424873,5590.779942,5575.135012,5559.490082,5543.845151,5543.845151
Eastern Europe,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2445.004794,2234.380104,2023.755414,2023.755414,2050.848286,2077.941158,2105.034029,2105.034029,2105.034029,2105.034029,2105.034029,2105.034029,2105.034029,2105.034029,2105.034029,2105.034029,2105.034029
Eastern Europe,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,3906.159392,3326.035656,2745.91192,2745.91192,2686.957781,2628.003642,2569.049503,2561.649654,2554.249805,2546.849956,2539.450107,2532.050258,2524.650409,2517.25056,2509.85071,2502.450861,2502.450861
Eastern Europe,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2115.122446,2144.276302,2173.430157,2173.430157,2194.38658,2215.343002,2236.299424,2225.324962,2214.350499,2203.376037,2192.401574,2181.427112,2170.45265,2159.478187,2148.503725,2137.529263,2137.529263
Eastern Europe,Passenger,LDV_4W,Van,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3048.343595,2722.108839,2395.874083,2395.874083,2425.977273,2456.080464,2486.183655,2486.183655,2486.183655,2486.183655,2486.183655,2486.183655,2486.183655,2486.183655,2486.183655,2486.183655,2486.183655
Eastern Europe,Passenger,LDV_4W,Van,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,5103.780208,4183.855655,3263.931103,3263.931103,3162.701342,3061.471581,2960.241821,2951.904876,2943.567932,2935.230988,2926.894044,2918.5571,2910.220156,2901.883211,2893.546267,2885.209323,2885.209323
Eastern Europe,Passenger,LDV_4W,Van,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2354.646343,2386.783933,2418.921523,2418.921523,2442.036048,2465.150572,2488.265097,2475.900861,2463.536625,2451.172389,2438.808153,2426.443918,2414.079682,2401.715446,2389.35121,2376.986974,2376.986974
Former Soviet Union,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2670.956398,2475.536179,2280.115961,2280.115961,2311.714867,2343.313773,2374.91268,2374.91268,2374.91268,2374.91268,2374.91268,2374.91268,2374.91268,2374.91268,2374.91268,2374.91268,2374.91268
Former Soviet Union,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,4302.677372,3675.027032,3047.376692,3047.376692,2986.117648,2924.858604,2863.59956,2856.413899,2849.228238,2842.042577,2834.856916,2827.671255,2820.485593,2813.299932,2806.114271,2798.92861,2798.92861
Former Soviet Union,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2410.181564,2447.398592,2484.615621,2484.615621,2511.200382,2537.785142,2564.369903,2553.713095,2543.056288,2532.39948,2521.742672,2511.085865,2500.429057,2489.77225,2479.115442,2468.458635,2468.458635
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,5267.021867,5060.510841,4853.999814,4853.999814,4926.640978,4999.282142,5071.923305,5071.923305,5071.923305,5071.923305,5071.923305,5071.923305,5071.923305,5071.923305,5071.923305,5071.923305,5071.923305
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,9381.313182,7985.253228,6589.193273,6589.193273,6458.646106,6328.098938,6197.551771,6186.269367,6174.986963,6163.70456,6152.422156,6141.139752,6129.857349,6118.574945,6107.292541,6096.010138,6096.010138
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,5335.080331,5432.285512,5529.490694,5529.490694,5598.370948,5667.251202,5736.131456,5719.39891,5702.666364,5685.933819,5669.201273,5652.468727,5635.736181,5619.003635,5602.271089,5585.538544,5585.538544
Former Soviet Union,Passenger,LDV_4W,Midsize Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3367.762897,3157.130514,2946.49813,2946.49813,2988.406494,3030.314858,3072.223221,3072.223221,3072.223221,3072.223221,3072.223221,3072.223221,3072.223221,3072.223221,3072.223221,3072.223221,3072.223221
Former Soviet Union,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,4891.789227,4278.866683,3665.94414,3665.94414,3614.994553,3564.044966,3513.09538,3505.909719,3498.724058,3491.538396,3484.352735,3477.167074,3469.981413,3462.795752,3455.610091,3448.42443,3448.42443
Former Soviet Union,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3104.491964,3159.066752,3213.641541,3213.641541,3252.376734,3291.111926,3329.847119,3319.190311,3308.533504,3297.876696,3287.219888,3276.563081,3265.906273,3255.249466,3244.592658,3233.935851,3233.935851
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2248.417042,2058.718728,1869.020414,1869.020414,1894.165432,1919.31045,1944.455468,1944.455468,1944.455468,1944.455468,1944.455468,1944.455468,1944.455468,1944.455468,1944.455468,1944.455468,1944.455468
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,3616.800154,3076.147019,2535.493885,2535.493885,2480.709198,2425.92451,2371.139823,2364.545597,2357.951371,2351.357145,2344.76292,2338.168694,2331.574468,2324.980242,2318.386016,2311.79179,2311.79179
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1952.313625,1979.98012,2007.646614,2007.646614,2027.502144,2047.357674,2067.213203,2057.433533,2047.653863,2037.874193,2028.094522,2018.314852,2008.535182,1998.755511,1988.975841,1979.196171,1979.196171
India,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,6817.927441,6118.731426,5419.535411,5419.535411,5488.623475,5557.711538,5626.799601,5626.799601,5626.799601,5626.799601,5626.799601,5626.799601,5626.799601,5626.799601,5626.799601,5626.799601,5626.799601
India,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,9120.101787,7869.114101,6618.126416,6618.126416,6499.557198,6380.98798,6262.418762,6246.297087,6230.175411,6214.053736,6197.93206,6181.810384,6165.688709,6149.567033,6133.445358,6117.323682,6117.323682
India,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,5285.768202,5366.225685,5446.683168,5446.683168,5504.198881,5561.714594,5619.230308,5595.320804,5571.4113,5547.501796,5523.592292,5499.682788,5475.773284,5451.863779,5427.954275,5404.044771,5404.044771
India,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2515.33799,2202.532239,1889.726489,1889.726489,1912.047248,1934.368007,1956.688766,1956.688766,1956.688766,1956.688766,1956.688766,1956.688766,1956.688766,1956.688766,1956.688766,1956.688766,1956.688766
India,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,4380.813266,3679.696293,2978.57932,2978.57932,2896.946245,2815.313171,2733.680096,2722.394923,2711.109751,2699.824578,2688.539405,2677.254232,2665.969059,2654.683886,2643.398713,2632.11354,2632.11354
India,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1946.263828,1958.739718,1971.215609,1971.215609,1980.785565,1990.35552,1999.925476,1983.188823,1966.452171,1949.715518,1932.978865,1916.242212,1899.505559,1882.768907,1866.032254,1849.295601,1849.295601
India,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,9118.774562,8055.980647,6993.186732,6993.186732,7078.218195,7163.249657,7248.28112,7248.28112,7248.28112,7248.28112,7248.28112,7248.28112,7248.28112,7248.28112,7248.28112,7248.28112,7248.28112
India,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,12849.18471,11067.18121,9285.177713,9285.177713,9102.439768,8919.701824,8736.96388,8710.363115,8683.76235,8657.161585,8630.560821,8603.960056,8577.359291,8550.758526,8524.157762,8497.556997,8497.556997
India,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,6770.891446,6854.880641,6938.869835,6938.869835,6999.634806,7060.399776,7121.164747,7081.714065,7042.263384,7002.812702,6963.36202,6923.911339,6884.460657,6845.009975,6805.559294,6766.108612,6766.108612
India,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,4615.811002,4041.122229,3466.433456,3466.433456,3507.354847,3548.276238,3589.197629,3589.197629,3589.197629,3589.197629,3589.197629,3589.197629,3589.197629,3589.197629,3589.197629,3589.197629,3589.197629
India,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,7510.577676,6219.351888,4928.126099,4928.126099,4781.39021,4634.65432,4487.91843,4471.796755,4455.675079,4439.553404,4423.431728,4407.310052,4391.188377,4375.066701,4358.945026,4342.82335,4342.82335
India,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3388.829071,3421.863076,3454.897081,3454.897081,3479.216359,3503.535638,3527.854916,3503.945412,3480.035908,3456.126404,3432.2169,3408.307396,3384.397892,3360.488388,3336.578884,3312.66938,3312.66938
Japan,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2263.526345,2061.788912,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479
Japan,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,3198.765422,2768.973121,2339.18082,2339.18082,2279.490919,2219.801017,2160.111115,2155.061095,2150.011075,2144.961055,2139.911035,2134.861016,2129.810996,2124.760976,2119.710956,2114.660936,2114.660936
Japan,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2010.744622,1999.510356,1988.276089,1988.276089,1980.786578,1973.297067,1965.807556,1958.318044,1950.828533,1943.339022,1935.849511,1928.36,1920.870489,1913.380978,1905.891467,1898.401955,1898.401955
Japan,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3586.689034,3326.422497,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961
Japan,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,5830.427239,5002.923036,4175.418833,4175.418833,4058.908549,3942.398265,3825.887981,3814.197063,3802.506144,3790.815226,3779.124308,3767.43339,3755.742472,3744.051553,3732.360635,3720.669717,3720.669717
Japan,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3582.767164,3556.759565,3530.751965,3530.751965,3513.413565,3496.075166,3478.736766,3461.398366,3444.059966,3426.721567,3409.383167,3392.044767,3374.706367,3357.367968,3340.029568,3322.691168,3322.691168
Japan,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,1135.037094,1049.756987,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799,964.4768799
Japan,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,1808.801219,1554.726174,1300.65113,1300.65113,1265.519005,1230.38688,1195.254755,1192.46052,1189.666284,1186.872049,1184.077813,1181.283578,1178.489342,1175.695107,1172.900871,1170.106636,1170.106636
Japan,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1085.885516,1079.669464,1073.453411,1073.453411,1069.309377,1065.165342,1061.021307,1056.877272,1052.733237,1048.589202,1044.445168,1040.301133,1036.157098,1032.013063,1027.869028,1023.724993,1023.724993
Japan,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,1719.762085,1577.824603,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122
Japan,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,2870.102796,2440.310495,2010.518194,2010.518194,1950.828292,1891.13839,1831.448488,1826.398469,1821.348449,1816.298429,1811.248409,1806.198389,1801.14837,1796.09835,1791.04833,1785.99831,1785.99831
Japan,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1623.392241,1612.157975,1600.923708,1600.923708,1593.434197,1585.944686,1578.455175,1570.965663,1563.476152,1555.986641,1548.49713,1541.007619,1533.518108,1526.028597,1518.539086,1511.049574,1511.049574
Korea,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,4026.72737,3573.549846,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323,3120.372323
Korea,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,6516.534785,5358.120135,4199.705486,4199.705486,4041.552252,3883.399017,3725.245783,3715.020035,3704.794286,3694.568537,3684.342789,3674.11704,3663.891292,3653.665543,3643.439795,3633.214046,3633.214046
Korea,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3226.048429,3203.300244,3180.552059,3180.552059,3165.386602,3150.221145,3135.055688,3119.890231,3104.724774,3089.559317,3074.393861,3059.228404,3044.062947,3028.89749,3013.732033,2998.566576,2998.566576
Korea,Passenger,LDV_4W,Large Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,9066.300856,8204.40053,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204,7342.500204
Korea,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,11533.45517,9968.029968,8402.604766,8402.604766,8188.884179,7975.163592,7761.443006,7747.624426,7733.805847,7719.987268,7706.168689,7692.35011,7678.531531,7664.712952,7650.894373,7637.075794,7637.075794
